genome	contig	length
MFD00008.bin.2.104.fa	contig_82744	244854
MFD00008.bin.2.104.fa	contig_87667	178002
MFD00008.bin.2.115.fa	contig_100168	32576
MFD00008.bin.2.115.fa	contig_10031	123515
MFD00008.bin.2.115.fa	contig_101867	53828
MFD00008.bin.2.115.fa	contig_103636	114943
MFD00008.bin.2.115.fa	contig_10562	163417
MFD00008.bin.2.115.fa	contig_105642	37907
MFD00008.bin.2.115.fa	contig_106300	55177
MFD00008.bin.2.115.fa	contig_107421	26319
MFD00008.bin.2.115.fa	contig_108788	32891
MFD00008.bin.2.115.fa	contig_109052	74434
MFD00008.bin.2.115.fa	contig_109624	63443
MFD00008.bin.2.115.fa	contig_109882	91530
MFD00008.bin.2.115.fa	contig_110286	46319
MFD00008.bin.2.115.fa	contig_110296	74862
MFD00008.bin.2.115.fa	contig_110298	110512
MFD00008.bin.2.115.fa	contig_111008	24295
MFD00008.bin.2.115.fa	contig_17090	51904
MFD00008.bin.2.115.fa	contig_22158	116362
MFD00008.bin.2.115.fa	contig_30803	365318
MFD00008.bin.2.115.fa	contig_33275	126358
MFD00008.bin.2.115.fa	contig_37768	118757
MFD00008.bin.2.115.fa	contig_37931	60464
MFD00008.bin.2.115.fa	contig_37932	134905
MFD00008.bin.2.115.fa	contig_37936	176933
MFD00008.bin.2.115.fa	contig_43894	61925
MFD00008.bin.2.115.fa	contig_56642	260367
MFD00008.bin.2.115.fa	contig_58343	185539
MFD00008.bin.2.115.fa	contig_60938	334243
MFD00008.bin.2.115.fa	contig_67528	111307
MFD00008.bin.2.115.fa	contig_67529	62291
MFD00008.bin.2.115.fa	contig_76503	145956
MFD00008.bin.2.115.fa	contig_77768	101215
MFD00008.bin.2.115.fa	contig_80364	91275
MFD00008.bin.2.115.fa	contig_81842	136427
MFD00008.bin.2.115.fa	contig_82276	197866
MFD00008.bin.2.115.fa	contig_8751	260085
MFD00008.bin.2.115.fa	contig_88779	58568
MFD00008.bin.2.115.fa	contig_89762	231908
MFD00008.bin.2.115.fa	contig_90087	12729
MFD00008.bin.2.115.fa	contig_91449	141133
MFD00008.bin.2.115.fa	contig_9352	145953
MFD00008.bin.2.115.fa	contig_9355	84516
MFD00008.bin.2.115.fa	contig_95362	61431
MFD00008.bin.2.115.fa	contig_96100	22721
MFD00008.bin.2.115.fa	contig_96559	79331
MFD00008.bin.2.115.fa	contig_97421	19904
MFD00008.bin.2.116.fa	contig_109597	8242
MFD00008.bin.2.116.fa	contig_35605	270627
MFD00008.bin.2.116.fa	contig_47191	425366
MFD00008.bin.2.116.fa	contig_62611	2074716
MFD00008.bin.2.116.fa	contig_74540	203186
MFD00008.bin.2.116.fa	contig_84213	671351
MFD00008.bin.2.116.fa	contig_95465	3868
MFD00008.bin.2.116.fa	contig_96527	258196
MFD00008.bin.2.117.fa	contig_10116	27988
MFD00008.bin.2.117.fa	contig_10117	61036
MFD00008.bin.2.117.fa	contig_104295	15507
MFD00008.bin.2.117.fa	contig_105751	93144
MFD00008.bin.2.117.fa	contig_111074	55895
MFD00008.bin.2.117.fa	contig_13832	433764
MFD00008.bin.2.117.fa	contig_20244	545683
MFD00008.bin.2.117.fa	contig_20250	72422
MFD00008.bin.2.117.fa	contig_20251	25311
MFD00008.bin.2.117.fa	contig_20253	597172
MFD00008.bin.2.117.fa	contig_37627	363530
MFD00008.bin.2.117.fa	contig_42658	187065
MFD00008.bin.2.117.fa	contig_48944	153329
MFD00008.bin.2.117.fa	contig_48951	351897
MFD00008.bin.2.117.fa	contig_48982	18926
MFD00008.bin.2.117.fa	contig_50290	266886
MFD00008.bin.2.117.fa	contig_57968	84434
MFD00008.bin.2.117.fa	contig_59025	68047
MFD00008.bin.2.117.fa	contig_62014	104220
MFD00008.bin.2.117.fa	contig_6552	229235
MFD00008.bin.2.117.fa	contig_6559	829330
MFD00008.bin.2.117.fa	contig_73754	103006
MFD00008.bin.2.117.fa	contig_75085	173421
MFD00008.bin.2.117.fa	contig_99197	68682
MFD00008.bin.2.118.fa	contig_100189	63238
MFD00008.bin.2.118.fa	contig_101517	10706
MFD00008.bin.2.118.fa	contig_102358	16965
MFD00008.bin.2.118.fa	contig_102936	60440
MFD00008.bin.2.118.fa	contig_104100	38743
MFD00008.bin.2.118.fa	contig_106401	63446
MFD00008.bin.2.118.fa	contig_107893	65201
MFD00008.bin.2.118.fa	contig_108224	24505
MFD00008.bin.2.118.fa	contig_111007	29581
MFD00008.bin.2.118.fa	contig_111324	30568
MFD00008.bin.2.118.fa	contig_19465	134702
MFD00008.bin.2.118.fa	contig_22452	182292
MFD00008.bin.2.118.fa	contig_23814	165993
MFD00008.bin.2.118.fa	contig_23962	119367
MFD00008.bin.2.118.fa	contig_29151	487299
MFD00008.bin.2.118.fa	contig_29261	55028
MFD00008.bin.2.118.fa	contig_31250	336522
MFD00008.bin.2.118.fa	contig_32279	79717
MFD00008.bin.2.118.fa	contig_32283	61300
MFD00008.bin.2.118.fa	contig_32284	96116
MFD00008.bin.2.118.fa	contig_34277	78639
MFD00008.bin.2.118.fa	contig_41798	98310
MFD00008.bin.2.118.fa	contig_42507	44401
MFD00008.bin.2.118.fa	contig_43117	166785
MFD00008.bin.2.118.fa	contig_43120	39717
MFD00008.bin.2.118.fa	contig_43251	17278
MFD00008.bin.2.118.fa	contig_44667	156445
MFD00008.bin.2.118.fa	contig_44684	77301
MFD00008.bin.2.118.fa	contig_54613	128389
MFD00008.bin.2.118.fa	contig_55211	166187
MFD00008.bin.2.118.fa	contig_66486	26386
MFD00008.bin.2.118.fa	contig_6679	96723
MFD00008.bin.2.118.fa	contig_71465	182031
MFD00008.bin.2.118.fa	contig_76502	24727
MFD00008.bin.2.118.fa	contig_77897	34285
MFD00008.bin.2.118.fa	contig_78431	55775
MFD00008.bin.2.118.fa	contig_81027	141516
MFD00008.bin.2.118.fa	contig_81613	15565
MFD00008.bin.2.118.fa	contig_89025	104861
MFD00008.bin.2.118.fa	contig_91843	116667
MFD00008.bin.2.118.fa	contig_94653	76407
MFD00008.bin.2.118.fa	contig_95540	57455
MFD00008.bin.2.118.fa	contig_95793	95176
MFD00008.bin.2.118.fa	contig_99310	62561
MFD00008.bin.2.120.fa	contig_10134	109356
MFD00008.bin.2.120.fa	contig_101681	25057
MFD00008.bin.2.120.fa	contig_103689	41132
MFD00008.bin.2.120.fa	contig_104129	12716
MFD00008.bin.2.120.fa	contig_104263	155084
MFD00008.bin.2.120.fa	contig_105423	46165
MFD00008.bin.2.120.fa	contig_105425	34054
MFD00008.bin.2.120.fa	contig_105858	106936
MFD00008.bin.2.120.fa	contig_106327	30633
MFD00008.bin.2.120.fa	contig_106976	20213
MFD00008.bin.2.120.fa	contig_107036	24134
MFD00008.bin.2.120.fa	contig_107508	17761
MFD00008.bin.2.120.fa	contig_108775	33547
MFD00008.bin.2.120.fa	contig_11645	99484
MFD00008.bin.2.120.fa	contig_11673	98064
MFD00008.bin.2.120.fa	contig_12234	87494
MFD00008.bin.2.120.fa	contig_14039	14393
MFD00008.bin.2.120.fa	contig_17648	36085
MFD00008.bin.2.120.fa	contig_22197	230949
MFD00008.bin.2.120.fa	contig_22375	74323
MFD00008.bin.2.120.fa	contig_26342	175130
MFD00008.bin.2.120.fa	contig_27824	17672
MFD00008.bin.2.120.fa	contig_28468	179117
MFD00008.bin.2.120.fa	contig_29594	44853
MFD00008.bin.2.120.fa	contig_29609	23383
MFD00008.bin.2.120.fa	contig_31196	132507
MFD00008.bin.2.120.fa	contig_34391	279131
MFD00008.bin.2.120.fa	contig_35439	75712
MFD00008.bin.2.120.fa	contig_35935	48562
MFD00008.bin.2.120.fa	contig_36185	125117
MFD00008.bin.2.120.fa	contig_36188	45684
MFD00008.bin.2.120.fa	contig_38046	55031
MFD00008.bin.2.120.fa	contig_38756	152697
MFD00008.bin.2.120.fa	contig_40301	67753
MFD00008.bin.2.120.fa	contig_40957	102880
MFD00008.bin.2.120.fa	contig_41605	132909
MFD00008.bin.2.120.fa	contig_4207	72767
MFD00008.bin.2.120.fa	contig_42559	49298
MFD00008.bin.2.120.fa	contig_44046	84928
MFD00008.bin.2.120.fa	contig_44180	76087
MFD00008.bin.2.120.fa	contig_44252	50170
MFD00008.bin.2.120.fa	contig_44263	166010
MFD00008.bin.2.120.fa	contig_44630	73566
MFD00008.bin.2.120.fa	contig_46748	129725
MFD00008.bin.2.120.fa	contig_47764	19676
MFD00008.bin.2.120.fa	contig_47767	32198
MFD00008.bin.2.120.fa	contig_48699	73611
MFD00008.bin.2.120.fa	contig_48717	27477
MFD00008.bin.2.120.fa	contig_48732	62008
MFD00008.bin.2.120.fa	contig_48742	23083
MFD00008.bin.2.120.fa	contig_48757	104718
MFD00008.bin.2.120.fa	contig_48776	33669
MFD00008.bin.2.120.fa	contig_51683	160171
MFD00008.bin.2.120.fa	contig_51687	149809
MFD00008.bin.2.120.fa	contig_52996	238925
MFD00008.bin.2.120.fa	contig_57835	11099
MFD00008.bin.2.120.fa	contig_58516	50868
MFD00008.bin.2.120.fa	contig_58695	23494
MFD00008.bin.2.120.fa	contig_59833	11859
MFD00008.bin.2.120.fa	contig_60413	71388
MFD00008.bin.2.120.fa	contig_63661	29987
MFD00008.bin.2.120.fa	contig_64026	83624
MFD00008.bin.2.120.fa	contig_67584	73860
MFD00008.bin.2.120.fa	contig_68611	41810
MFD00008.bin.2.120.fa	contig_69821	115752
MFD00008.bin.2.120.fa	contig_70113	39473
MFD00008.bin.2.120.fa	contig_71096	29320
MFD00008.bin.2.120.fa	contig_71220	102508
MFD00008.bin.2.120.fa	contig_72737	51235
MFD00008.bin.2.120.fa	contig_74551	35564
MFD00008.bin.2.120.fa	contig_75743	69182
MFD00008.bin.2.120.fa	contig_75930	108779
MFD00008.bin.2.120.fa	contig_7763	81510
MFD00008.bin.2.120.fa	contig_7775	43035
MFD00008.bin.2.120.fa	contig_84746	124920
MFD00008.bin.2.120.fa	contig_84855	29248
MFD00008.bin.2.120.fa	contig_85968	24363
MFD00008.bin.2.123.fa	contig_101338	40745
MFD00008.bin.2.123.fa	contig_105129	77717
MFD00008.bin.2.123.fa	contig_111219	29057
MFD00008.bin.2.123.fa	contig_11372	355273
MFD00008.bin.2.123.fa	contig_12116	143413
MFD00008.bin.2.123.fa	contig_14536	134676
MFD00008.bin.2.123.fa	contig_18592	263953
MFD00008.bin.2.123.fa	contig_19434	90114
MFD00008.bin.2.123.fa	contig_22072	155899
MFD00008.bin.2.123.fa	contig_23364	257897
MFD00008.bin.2.123.fa	contig_24946	126642
MFD00008.bin.2.123.fa	contig_29959	157813
MFD00008.bin.2.123.fa	contig_33538	83821
MFD00008.bin.2.123.fa	contig_38377	30194
MFD00008.bin.2.123.fa	contig_38382	164937
MFD00008.bin.2.123.fa	contig_38383	137831
MFD00008.bin.2.123.fa	contig_40443	40431
MFD00008.bin.2.123.fa	contig_41408	173872
MFD00008.bin.2.123.fa	contig_41591	42461
MFD00008.bin.2.123.fa	contig_4194	124606
MFD00008.bin.2.123.fa	contig_42703	78484
MFD00008.bin.2.123.fa	contig_49688	149535
MFD00008.bin.2.123.fa	contig_49689	201387
MFD00008.bin.2.123.fa	contig_60530	109869
MFD00008.bin.2.123.fa	contig_66144	148254
MFD00008.bin.2.123.fa	contig_66914	123200
MFD00008.bin.2.123.fa	contig_67104	111335
MFD00008.bin.2.123.fa	contig_69538	103976
MFD00008.bin.2.123.fa	contig_72068	52962
MFD00008.bin.2.123.fa	contig_73219	82089
MFD00008.bin.2.123.fa	contig_75997	48800
MFD00008.bin.2.123.fa	contig_76592	57544
MFD00008.bin.2.123.fa	contig_7959	175510
MFD00008.bin.2.123.fa	contig_86316	64310
MFD00008.bin.2.123.fa	contig_86567	150925
MFD00008.bin.2.123.fa	contig_8736	189221
MFD00008.bin.2.123.fa	contig_89231	55577
MFD00008.bin.2.123.fa	contig_89232	72094
MFD00008.bin.2.127.fa	contig_20432	499150
MFD00008.bin.2.127.fa	contig_20433	265968
MFD00008.bin.2.127.fa	contig_25899	270204
MFD00008.bin.2.127.fa	contig_31620	441976
MFD00008.bin.2.127.fa	contig_41417	443959
MFD00008.bin.2.127.fa	contig_46763	729956
MFD00008.bin.2.127.fa	contig_48419	158845
MFD00008.bin.2.127.fa	contig_5874	602418
MFD00008.bin.2.127.fa	contig_63600	1234744
MFD00008.bin.2.127.fa	contig_6507	1294098
MFD00008.bin.2.127.fa	contig_77308	129890
MFD00008.bin.2.127.fa	contig_94593	390161
MFD00008.bin.2.129.fa	contig_106084	35739
MFD00008.bin.2.129.fa	contig_14528	1694303
MFD00008.bin.2.129.fa	contig_21542	1348893
MFD00008.bin.2.129.fa	contig_33339	1174485
MFD00008.bin.2.129.fa	contig_35520	189716
MFD00008.bin.2.132.fa	contig_104311	581869
MFD00008.bin.2.132.fa	contig_10434	106471
MFD00008.bin.2.132.fa	contig_109585	32459
MFD00008.bin.2.132.fa	contig_110250	95343
MFD00008.bin.2.132.fa	contig_42915	849387
MFD00008.bin.2.132.fa	contig_43041	789860
MFD00008.bin.2.132.fa	contig_43098	626583
MFD00008.bin.2.132.fa	contig_43128	342729
MFD00008.bin.2.132.fa	contig_52612	213718
MFD00008.bin.2.132.fa	contig_68491	6359
MFD00008.bin.2.132.fa	contig_71945	543390
MFD00008.bin.2.132.fa	contig_89744	24172
MFD00008.bin.2.133.fa	contig_104077	15836
MFD00008.bin.2.133.fa	contig_106506	276022
MFD00008.bin.2.133.fa	contig_106508	199786
MFD00008.bin.2.133.fa	contig_107107	13381
MFD00008.bin.2.133.fa	contig_13292	2521831
MFD00008.bin.2.133.fa	contig_13654	216968
MFD00008.bin.2.133.fa	contig_20377	2353867
MFD00008.bin.2.133.fa	contig_20378	825851
MFD00008.bin.2.133.fa	contig_20380	392401
MFD00008.bin.2.133.fa	contig_31632	41179
MFD00008.bin.2.133.fa	contig_33238	693214
MFD00008.bin.2.133.fa	contig_49777	20192
MFD00008.bin.2.133.fa	contig_49779	147816
MFD00008.bin.2.133.fa	contig_56327	5494
MFD00008.bin.2.133.fa	contig_63101	6769
MFD00008.bin.2.133.fa	contig_64576	57246
MFD00008.bin.2.135.fa	contig_100853	8499
MFD00008.bin.2.135.fa	contig_10142	61018
MFD00008.bin.2.135.fa	contig_10146	142296
MFD00008.bin.2.135.fa	contig_102918	201470
MFD00008.bin.2.135.fa	contig_104113	69019
MFD00008.bin.2.135.fa	contig_106484	26196
MFD00008.bin.2.135.fa	contig_109997	11952
MFD00008.bin.2.135.fa	contig_110388	14234
MFD00008.bin.2.135.fa	contig_111059	39175
MFD00008.bin.2.135.fa	contig_13892	176609
MFD00008.bin.2.135.fa	contig_15444	25033
MFD00008.bin.2.135.fa	contig_15446	495293
MFD00008.bin.2.135.fa	contig_15457	110518
MFD00008.bin.2.135.fa	contig_15688	168032
MFD00008.bin.2.135.fa	contig_18854	42518
MFD00008.bin.2.135.fa	contig_18855	249753
MFD00008.bin.2.135.fa	contig_18859	29594
MFD00008.bin.2.135.fa	contig_18860	571480
MFD00008.bin.2.135.fa	contig_19375	98508
MFD00008.bin.2.135.fa	contig_19383	20841
MFD00008.bin.2.135.fa	contig_20886	19540
MFD00008.bin.2.135.fa	contig_22872	45225
MFD00008.bin.2.135.fa	contig_24535	49088
MFD00008.bin.2.135.fa	contig_24538	12968
MFD00008.bin.2.135.fa	contig_25637	360579
MFD00008.bin.2.135.fa	contig_27453	44904
MFD00008.bin.2.135.fa	contig_27516	5913
MFD00008.bin.2.135.fa	contig_30923	10634
MFD00008.bin.2.135.fa	contig_32622	36774
MFD00008.bin.2.135.fa	contig_35434	451665
MFD00008.bin.2.135.fa	contig_35436	135112
MFD00008.bin.2.135.fa	contig_35437	13685
MFD00008.bin.2.135.fa	contig_38626	254971
MFD00008.bin.2.135.fa	contig_40270	63138
MFD00008.bin.2.135.fa	contig_41060	46924
MFD00008.bin.2.135.fa	contig_41962	112154
MFD00008.bin.2.135.fa	contig_44314	64708
MFD00008.bin.2.135.fa	contig_44316	53226
MFD00008.bin.2.135.fa	contig_45355	344335
MFD00008.bin.2.135.fa	contig_46085	126012
MFD00008.bin.2.135.fa	contig_48414	249784
MFD00008.bin.2.135.fa	contig_50260	25071
MFD00008.bin.2.135.fa	contig_52492	15422
MFD00008.bin.2.135.fa	contig_56349	124127
MFD00008.bin.2.135.fa	contig_60244	234991
MFD00008.bin.2.135.fa	contig_61397	83304
MFD00008.bin.2.135.fa	contig_61546	28442
MFD00008.bin.2.135.fa	contig_61976	8326
MFD00008.bin.2.135.fa	contig_63436	34652
MFD00008.bin.2.135.fa	contig_65235	192544
MFD00008.bin.2.135.fa	contig_6576	118607
MFD00008.bin.2.135.fa	contig_66398	16704
MFD00008.bin.2.135.fa	contig_68440	133865
MFD00008.bin.2.135.fa	contig_7166	65435
MFD00008.bin.2.135.fa	contig_75417	29387
MFD00008.bin.2.135.fa	contig_83213	21435
MFD00008.bin.2.135.fa	contig_83328	27919
MFD00008.bin.2.135.fa	contig_83329	13238
MFD00008.bin.2.135.fa	contig_83429	93847
MFD00008.bin.2.135.fa	contig_85938	6877
MFD00008.bin.2.135.fa	contig_90744	144031
MFD00008.bin.2.135.fa	contig_9382	167944
MFD00008.bin.2.135.fa	contig_97415	38372
MFD00008.bin.2.135.fa	contig_99874	32435
MFD00008.bin.2.138.fa	contig_100512	7140
MFD00008.bin.2.138.fa	contig_109279	69090
MFD00008.bin.2.138.fa	contig_12526	72276
MFD00008.bin.2.138.fa	contig_16729	84255
MFD00008.bin.2.138.fa	contig_25736	870467
MFD00008.bin.2.138.fa	contig_25740	136156
MFD00008.bin.2.138.fa	contig_2789	291685
MFD00008.bin.2.138.fa	contig_40762	14827
MFD00008.bin.2.138.fa	contig_4084	1576659
MFD00008.bin.2.138.fa	contig_4611	511914
MFD00008.bin.2.138.fa	contig_47864	12230
MFD00008.bin.2.138.fa	contig_50355	168196
MFD00008.bin.2.138.fa	contig_53264	72569
MFD00008.bin.2.138.fa	contig_5509	232085
MFD00008.bin.2.138.fa	contig_55550	264961
MFD00008.bin.2.138.fa	contig_75592	3925
MFD00008.bin.2.138.fa	contig_7649	1970450
MFD00008.bin.2.138.fa	contig_8019	315413
MFD00008.bin.2.138.fa	contig_81629	11802
MFD00008.bin.2.138.fa	contig_83476	118639
MFD00008.bin.2.14.fa	contig_34877	796163
MFD00008.bin.2.14.fa	contig_36570	317347
MFD00008.bin.2.14.fa	contig_43292	227703
MFD00008.bin.2.14.fa	contig_53006	168722
MFD00008.bin.2.14.fa	contig_55199	173486
MFD00008.bin.2.14.fa	contig_66266	247108
MFD00008.bin.2.14.fa	contig_92361	121726
MFD00008.bin.2.149.fa	contig_100618	8568
MFD00008.bin.2.149.fa	contig_101756	25016
MFD00008.bin.2.149.fa	contig_106392	12233
MFD00008.bin.2.149.fa	contig_106949	9224
MFD00008.bin.2.149.fa	contig_107165	9171
MFD00008.bin.2.149.fa	contig_14596	1427617
MFD00008.bin.2.149.fa	contig_28202	32795
MFD00008.bin.2.149.fa	contig_38218	225637
MFD00008.bin.2.149.fa	contig_43278	344252
MFD00008.bin.2.149.fa	contig_43735	397179
MFD00008.bin.2.149.fa	contig_43859	785191
MFD00008.bin.2.149.fa	contig_70862	229401
MFD00008.bin.2.149.fa	contig_71034	6774
MFD00008.bin.2.149.fa	contig_75199	439524
MFD00008.bin.2.149.fa	contig_82597	37009
MFD00008.bin.2.149.fa	contig_85573	11981
MFD00008.bin.2.149.fa	contig_92128	10445
MFD00008.bin.2.149.fa	contig_92927	30792
MFD00008.bin.2.149.fa	contig_94317	5926
MFD00008.bin.2.151.fa	contig_101918	88600
MFD00008.bin.2.151.fa	contig_105378	135876
MFD00008.bin.2.151.fa	contig_31195	355749
MFD00008.bin.2.151.fa	contig_37115	907734
MFD00008.bin.2.151.fa	contig_56246	672216
MFD00008.bin.2.151.fa	contig_56454	830093
MFD00008.bin.2.151.fa	contig_56463	550863
MFD00008.bin.2.151.fa	contig_56464	180559
MFD00008.bin.2.151.fa	contig_56465	452346
MFD00008.bin.2.151.fa	contig_56466	250808
MFD00008.bin.2.151.fa	contig_56467	127163
MFD00008.bin.2.151.fa	contig_56468	495186
MFD00008.bin.2.151.fa	contig_56469	144689
MFD00008.bin.2.151.fa	contig_56471	325423
MFD00008.bin.2.151.fa	contig_56472	270117
MFD00008.bin.2.151.fa	contig_56475	188046
MFD00008.bin.2.151.fa	contig_56477	228081
MFD00008.bin.2.151.fa	contig_56478	752680
MFD00008.bin.2.152.fa	contig_101082	18388
MFD00008.bin.2.152.fa	contig_102814	9108
MFD00008.bin.2.152.fa	contig_10376	437516
MFD00008.bin.2.152.fa	contig_106443	204312
MFD00008.bin.2.152.fa	contig_108771	92338
MFD00008.bin.2.152.fa	contig_13356	138360
MFD00008.bin.2.152.fa	contig_14222	542086
MFD00008.bin.2.152.fa	contig_22366	721732
MFD00008.bin.2.152.fa	contig_27729	22258
MFD00008.bin.2.152.fa	contig_27805	5898
MFD00008.bin.2.152.fa	contig_31967	481663
MFD00008.bin.2.152.fa	contig_33673	431348
MFD00008.bin.2.152.fa	contig_35128	348103
MFD00008.bin.2.152.fa	contig_41130	34664
MFD00008.bin.2.152.fa	contig_43757	169348
MFD00008.bin.2.152.fa	contig_45234	12233
MFD00008.bin.2.152.fa	contig_56842	182103
MFD00008.bin.2.152.fa	contig_60289	36695
MFD00008.bin.2.152.fa	contig_63150	5905
MFD00008.bin.2.152.fa	contig_69887	251977
MFD00008.bin.2.152.fa	contig_72086	101230
MFD00008.bin.2.152.fa	contig_72289	279352
MFD00008.bin.2.152.fa	contig_7657	1577000
MFD00008.bin.2.152.fa	contig_86469	95042
MFD00008.bin.2.152.fa	contig_8802	334085
MFD00008.bin.2.152.fa	contig_9430	561599
MFD00008.bin.2.152.fa	contig_94990	18390
MFD00008.bin.2.152.fa	contig_95439	20455
MFD00008.bin.2.152.fa	contig_98204	17218
MFD00008.bin.2.152.fa	contig_98603	4760
MFD00008.bin.2.152.fa	contig_98932	95524
MFD00008.bin.2.153.fa	contig_10249	662706
MFD00008.bin.2.153.fa	contig_106275	26402
MFD00008.bin.2.153.fa	contig_107722	364538
MFD00008.bin.2.153.fa	contig_18656	1366256
MFD00008.bin.2.153.fa	contig_20261	947356
MFD00008.bin.2.153.fa	contig_31020	1435533
MFD00008.bin.2.153.fa	contig_44647	356580
MFD00008.bin.2.153.fa	contig_46583	788400
MFD00008.bin.2.153.fa	contig_62888	124284
MFD00008.bin.2.153.fa	contig_71409	37054
MFD00008.bin.2.153.fa	contig_82178	12323
MFD00008.bin.2.153.fa	contig_85588	589611
MFD00008.bin.2.157.fa	contig_23017	27335
MFD00008.bin.2.157.fa	contig_39751	1657015
MFD00008.bin.2.157.fa	contig_50611	93361
MFD00008.bin.2.157.fa	contig_50612	10262
MFD00008.bin.2.157.fa	contig_51209	408806
MFD00008.bin.2.157.fa	contig_91993	48707
MFD00008.bin.2.164.fa	contig_100206	24852
MFD00008.bin.2.164.fa	contig_103949	34161
MFD00008.bin.2.164.fa	contig_106811	82559
MFD00008.bin.2.164.fa	contig_109791	8770
MFD00008.bin.2.164.fa	contig_12596	263196
MFD00008.bin.2.164.fa	contig_12686	10073
MFD00008.bin.2.164.fa	contig_13290	198525
MFD00008.bin.2.164.fa	contig_13763	960932
MFD00008.bin.2.164.fa	contig_15172	14104
MFD00008.bin.2.164.fa	contig_18119	67953
MFD00008.bin.2.164.fa	contig_19892	422642
MFD00008.bin.2.164.fa	contig_20175	236189
MFD00008.bin.2.164.fa	contig_22207	85035
MFD00008.bin.2.164.fa	contig_26961	6106
MFD00008.bin.2.164.fa	contig_32755	42319
MFD00008.bin.2.164.fa	contig_34368	452356
MFD00008.bin.2.164.fa	contig_42218	277451
MFD00008.bin.2.164.fa	contig_46765	199050
MFD00008.bin.2.164.fa	contig_47121	107198
MFD00008.bin.2.164.fa	contig_47130	77956
MFD00008.bin.2.164.fa	contig_51862	69087
MFD00008.bin.2.164.fa	contig_55742	64774
MFD00008.bin.2.164.fa	contig_55746	220462
MFD00008.bin.2.164.fa	contig_61268	154636
MFD00008.bin.2.164.fa	contig_61573	3996
MFD00008.bin.2.164.fa	contig_63156	405188
MFD00008.bin.2.164.fa	contig_64031	76003
MFD00008.bin.2.164.fa	contig_65448	161048
MFD00008.bin.2.164.fa	contig_66920	5720
MFD00008.bin.2.164.fa	contig_67539	37410
MFD00008.bin.2.164.fa	contig_68561	6723
MFD00008.bin.2.164.fa	contig_69547	3747
MFD00008.bin.2.164.fa	contig_70173	67564
MFD00008.bin.2.164.fa	contig_71698	46762
MFD00008.bin.2.164.fa	contig_72486	79973
MFD00008.bin.2.164.fa	contig_74274	202545
MFD00008.bin.2.164.fa	contig_76001	4084
MFD00008.bin.2.164.fa	contig_78857	219646
MFD00008.bin.2.164.fa	contig_86605	15175
MFD00008.bin.2.164.fa	contig_86993	8985
MFD00008.bin.2.164.fa	contig_8759	88231
MFD00008.bin.2.164.fa	contig_88174	47418
MFD00008.bin.2.164.fa	contig_96229	64087
MFD00008.bin.2.164.fa	contig_99256	9531
MFD00008.bin.2.165.fa	contig_102346	26535
MFD00008.bin.2.165.fa	contig_104068	187250
MFD00008.bin.2.165.fa	contig_108825	49454
MFD00008.bin.2.165.fa	contig_13411	171991
MFD00008.bin.2.165.fa	contig_13834	17714
MFD00008.bin.2.165.fa	contig_18966	66096
MFD00008.bin.2.165.fa	contig_25916	25686
MFD00008.bin.2.165.fa	contig_27060	10641
MFD00008.bin.2.165.fa	contig_32177	30973
MFD00008.bin.2.165.fa	contig_32178	147885
MFD00008.bin.2.165.fa	contig_32180	49117
MFD00008.bin.2.165.fa	contig_32250	5462
MFD00008.bin.2.165.fa	contig_32289	132821
MFD00008.bin.2.165.fa	contig_32290	145067
MFD00008.bin.2.165.fa	contig_32885	118606
MFD00008.bin.2.165.fa	contig_34364	117347
MFD00008.bin.2.165.fa	contig_35366	42564
MFD00008.bin.2.165.fa	contig_36562	121740
MFD00008.bin.2.165.fa	contig_37008	228597
MFD00008.bin.2.165.fa	contig_37306	64408
MFD00008.bin.2.165.fa	contig_37307	94297
MFD00008.bin.2.165.fa	contig_50884	9377
MFD00008.bin.2.165.fa	contig_57469	111005
MFD00008.bin.2.165.fa	contig_62351	6410
MFD00008.bin.2.165.fa	contig_65411	113507
