genome	contig	length
001-SG-02.bin.1.442.fa	001-SG-02.bin.1.442_contig_5741	298293
001-SG-02.bin.1.442.fa	001-SG-02.bin.1.442_contig_67997	71646
001-SG-02.bin.1.442.fa	001-SG-02.bin.1.442_contig_9452	105913
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_118593	27647
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_14728	191151
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_18984	1765542
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_19443	99053
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_23536	282163
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_25787	1673195
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_29042	363462
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_29168	109209
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_39741	550431
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_42361	16284
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_54484	144783
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_6614	725229
001-SG-02.bin.1.444.fa	001-SG-02.bin.1.444_contig_69275	114598
001-SG-02.bin.1.446.fa	001-SG-02.bin.1.446_contig_13263	925182
001-SG-02.bin.1.446.fa	001-SG-02.bin.1.446_contig_2802	326048
001-SG-02.bin.1.446.fa	001-SG-02.bin.1.446_contig_28544	444308
001-SG-02.bin.1.446.fa	001-SG-02.bin.1.446_contig_29505	101196
001-SG-02.bin.1.446.fa	001-SG-02.bin.1.446_contig_37522	113585
001-SG-02.bin.1.446.fa	001-SG-02.bin.1.446_contig_3923	278101
001-SG-02.bin.1.446.fa	001-SG-02.bin.1.446_contig_3933	965582
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_11690	249998
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_13292	504252
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_15930	179928
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_15934	95483
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_20424	368908
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_24120	185814
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_2542	351879
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_35984	699450
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_36744	230967
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_39784	150306
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_45011	179349
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_7458	270560
001-SG-02.bin.1.447.fa	001-SG-02.bin.1.447_contig_80461	124287
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_10477	550648
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_122368	341284
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_14703	598189
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_17796	165961
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_17797	226331
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_37559	636346
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_37561	1463596
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_65690	762872
001-SG-02.bin.1.45.fa	001-SG-02.bin.1.45_contig_69212	351278
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_115150	86264
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_11867	823824
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_121385	79883
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_12178	489653
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_125342	57022
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_20891	492865
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_24485	1638542
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_33909	1527774
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_34037	763348
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_48412	959245
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_50091	264047
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_65772	268889
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_93205	612147
001-SG-02.bin.1.47.fa	001-SG-02.bin.1.47_contig_96549	21872
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_10103	943235
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_116909	193061
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_119281	42022
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_22109	69287
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_22110	383518
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_22111	545744
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_28936	810697
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_61685	1120441
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_99090	235768
001-SG-02.bin.1.496.fa	001-SG-02.bin.1.496_contig_99094	23211
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_113725	182814
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_119420	38267
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_120322	163197
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_124065	42312
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_22384	1325994
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_27829	155704
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_2789	269573
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_36512	680435
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_45800	381360
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_47717	36086
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_69558	296970
001-SG-02.bin.1.498.fa	001-SG-02.bin.1.498_contig_79851	526593
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_117130	25137
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_118088	357148
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_119959	29854
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_120099	36247
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_121125	68074
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_18566	379293
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_18699	1147696
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_19238	154523
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_23935	1034231
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_24128	1208056
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_26658	129863
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_27880	165254
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_32858	26070
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_35824	187996
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_36224	2100026
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_36269	418027
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_40592	82222
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_41188	374230
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_4608	144928
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_46186	18200
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_47720	139805
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_48776	1594386
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_50013	117636
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_50263	278265
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_53699	76290
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_54167	133872
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_59174	5872
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_59532	505777
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_60488	22112
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_62600	66875
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_62601	33707
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_63327	135592
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_7016	465353
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_72381	74762
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_76875	31621
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_81726	560325
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_8342	145308
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_86888	206626
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_87249	191653
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_95088	13303
001-SG-02.bin.1.502.fa	001-SG-02.bin.1.502_contig_97852	135753
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_11801	160241
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_119175	276122
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_26719	350335
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_27288	91707
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_30522	165606
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_33700	272542
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_35351	321885
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_36431	353101
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_42176	83570
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_4448	876946
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_47601	18877
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_58491	253932
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_70040	13158
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_72922	15540
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_7500	515103
001-SG-02.bin.1.504.fa	001-SG-02.bin.1.504_contig_95741	15066
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_118807	246628
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_118845	581624
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_33961	1260399
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_35998	1480965
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_43650	748693
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_56908	332281
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_60809	365019
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_60810	640822
001-SG-02.bin.1.52.fa	001-SG-02.bin.1.52_contig_75410	167001
001-SG-02.bin.1.520.fa	001-SG-02.bin.1.520_contig_15146	1505343
001-SG-02.bin.1.520.fa	001-SG-02.bin.1.520_contig_17276	1115246
001-SG-02.bin.1.520.fa	001-SG-02.bin.1.520_contig_22939	43712
001-SG-02.bin.1.520.fa	001-SG-02.bin.1.520_contig_25413	784715
001-SG-02.bin.1.520.fa	001-SG-02.bin.1.520_contig_36879	1286809
001-SG-02.bin.1.520.fa	001-SG-02.bin.1.520_contig_79047	234442
001-SG-02.bin.1.520.fa	001-SG-02.bin.1.520_contig_87951	160736
001-SG-02.bin.1.521.fa	001-SG-02.bin.1.521_contig_119215	54659
001-SG-02.bin.1.521.fa	001-SG-02.bin.1.521_contig_24886	535909
001-SG-02.bin.1.521.fa	001-SG-02.bin.1.521_contig_29954	79116
001-SG-02.bin.1.521.fa	001-SG-02.bin.1.521_contig_42794	578812
001-SG-02.bin.1.521.fa	001-SG-02.bin.1.521_contig_4640	1412160
001-SG-02.bin.1.521.fa	001-SG-02.bin.1.521_contig_4641	1609458
001-SG-02.bin.1.521.fa	001-SG-02.bin.1.521_contig_5485	189583
001-SG-02.bin.1.526.fa	001-SG-02.bin.1.526_contig_19624	6136074
001-SG-02.bin.1.526.fa	001-SG-02.bin.1.526_contig_2340	1765938
001-SG-02.bin.1.526.fa	001-SG-02.bin.1.526_contig_63473	19098
001-SG-02.bin.1.535.fa	001-SG-02.bin.1.535_contig_30341	464524
001-SG-02.bin.1.535.fa	001-SG-02.bin.1.535_contig_3240	722530
001-SG-02.bin.1.535.fa	001-SG-02.bin.1.535_contig_39067	1743133
001-SG-02.bin.1.535.fa	001-SG-02.bin.1.535_contig_62016	41851
001-SG-02.bin.1.535.fa	001-SG-02.bin.1.535_contig_62022	707578
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_113818	154675
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_114954	90447
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_116404	125852
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_117904	232788
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_118137	124824
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_119935	183538
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_12169	161361
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_124901	84890
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_160	922305
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_17972	255765
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_24975	1556462
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_30601	166051
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_32264	165026
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_33740	19145
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_37945	175872
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_37946	123538
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_39401	55159
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_39952	779265
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_59281	106808
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_59284	404356
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_7433	630599
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_81374	862459
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_83656	394706
001-SG-02.bin.1.548.fa	001-SG-02.bin.1.548_contig_9608	403034
001-SG-02.bin.1.557.fa	001-SG-02.bin.1.557_contig_11368	1043132
001-SG-02.bin.1.557.fa	001-SG-02.bin.1.557_contig_19359	629584
001-SG-02.bin.1.557.fa	001-SG-02.bin.1.557_contig_30821	220008
001-SG-02.bin.1.557.fa	001-SG-02.bin.1.557_contig_42532	465616
001-SG-02.bin.1.557.fa	001-SG-02.bin.1.557_contig_51493	280598
001-SG-02.bin.1.557.fa	001-SG-02.bin.1.557_contig_59343	864876
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_101820	48477
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_123721	248243
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_124841	242833
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_124842	8041
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_125141	236726
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_60919	228435
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_60920	216462
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_60922	457125
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_60923	270537
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_61502	218081
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_85099	890841
001-SG-02.bin.1.562.fa	001-SG-02.bin.1.562_contig_8986	494397
001-SG-02.bin.1.58.fa	001-SG-02.bin.1.58_contig_24278	1279435
001-SG-02.bin.1.58.fa	001-SG-02.bin.1.58_contig_70215	958978
001-SG-02.bin.1.58.fa	001-SG-02.bin.1.58_contig_76653	34599
001-SG-02.bin.1.58.fa	001-SG-02.bin.1.58_contig_76655	187518
001-SG-02.bin.1.587.fa	001-SG-02.bin.1.587_contig_10088	3453505
001-SG-02.bin.1.587.fa	001-SG-02.bin.1.587_contig_10271	1078878
001-SG-02.bin.1.587.fa	001-SG-02.bin.1.587_contig_28271	19827
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_120105	200550
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_22982	46528
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_24061	2824466
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_57935	385781
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_6427	2205078
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_66914	26673
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_72494	468255
001-SG-02.bin.1.589.fa	001-SG-02.bin.1.589_contig_7584	2927330
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_116850	178301
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_116851	81802
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_17117	417597
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_18821	4186324
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_5254	636601
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_76558	413475
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_85485	44333
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_89423	10697
001-SG-02.bin.1.590.fa	001-SG-02.bin.1.590_contig_9632	472494
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_12627	602875
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_23590	228010
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_25933	1915836
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_30327	822857
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_33465	98154
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_4413	1255682
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_55348	707327
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_55350	167252
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_55746	200071
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_59400	93914
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_7472	688512
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_91077	431390
001-SG-02.bin.1.595.fa	001-SG-02.bin.1.595_contig_99707	214431
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_113106	331983
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_113286	239144
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_120123	25608
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_124192	115129
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_21134	324289
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_21136	336211
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_32164	19122
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_48817	1047194
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_49623	162744
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_6456	272746
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_7748	97451
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_7752	18000
001-SG-02.bin.1.608.fa	001-SG-02.bin.1.608_contig_89746	136709
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_10406	393563
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_10711	257720
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_119696	53162
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_124983	241830
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_14036	1581709
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_32455	321595
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_32460	191886
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_32462	251595
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_43481	18984
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_49933	246521
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_6850	2874715
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_8304	1969389
001-SG-02.bin.1.610.fa	001-SG-02.bin.1.610_contig_88699	351958
001-SG-02.bin.1.62.fa	001-SG-02.bin.1.62_contig_41000	1667641
001-SG-02.bin.1.62.fa	001-SG-02.bin.1.62_contig_49064	493007
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_112527	92057
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_114617	79145
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_114665	91612
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_11894	260261
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_121	901653
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_123402	148809
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_16424	125457
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_2696	485586
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_2818	281927
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_33958	26228
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_49401	244003
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_56565	54579
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_57071	204851
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_59698	41787
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_69878	279712
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_74138	440084
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_77760	118684
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_85047	101458
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_96178	562012
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_96244	25736
001-SG-02.bin.1.621.fa	001-SG-02.bin.1.621_contig_99343	8763
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_115355	31573
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_15382	121348
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_21409	1164662
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_21909	794289
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_41909	42816
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_45018	532911
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_5580	268107
001-SG-02.bin.1.623.fa	001-SG-02.bin.1.623_contig_8303	505741
001-SG-02.bin.1.63.fa	001-SG-02.bin.1.63_contig_121716	151625
001-SG-02.bin.1.63.fa	001-SG-02.bin.1.63_contig_7942	551687
001-SG-02.bin.1.63.fa	001-SG-02.bin.1.63_contig_85817	86119
001-SG-02.bin.1.64.fa	001-SG-02.bin.1.64_contig_3378	4696309
001-SG-02.bin.1.66.fa	001-SG-02.bin.1.66_contig_10091	4199274
001-SG-02.bin.1.66.fa	001-SG-02.bin.1.66_contig_73343	689149
001-SG-02.bin.1.68.fa	001-SG-02.bin.1.68_contig_30594	1172240
001-SG-02.bin.1.68.fa	001-SG-02.bin.1.68_contig_74140	1498725
001-SG-02.bin.1.68.fa	001-SG-02.bin.1.68_contig_90928	153446
001-SG-02.bin.1.70.fa	001-SG-02.bin.1.70_contig_1870	2905381
001-SG-02.bin.1.70.fa	001-SG-02.bin.1.70_contig_24804	1191699
001-SG-02.bin.1.75.fa	001-SG-02.bin.1.75_contig_24216	357787
001-SG-02.bin.1.75.fa	001-SG-02.bin.1.75_contig_5099	2725340
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_114002	181411
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_115292	211023
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_117991	151175
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_118498	149568
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_119927	427749
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_120377	179866
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_122832	67622
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_12637	163056
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_12647	376658
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_12648	196749
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_18526	579605
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_21141	244088
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_23123	572399
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_38286	75678
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_38287	386009
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_38288	182692
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_51208	77843
001-SG-02.bin.1.80.fa	001-SG-02.bin.1.80_contig_8924	2084412
001-SG-02.bin.1.81.fa	001-SG-02.bin.1.81_contig_10144	854780
001-SG-02.bin.1.81.fa	001-SG-02.bin.1.81_contig_112235	158011
001-SG-02.bin.1.81.fa	001-SG-02.bin.1.81_contig_2832	1842171
001-SG-02.bin.1.85.fa	001-SG-02.bin.1.85_contig_16023	1180154
001-SG-02.bin.1.85.fa	001-SG-02.bin.1.85_contig_20926	802857
001-SG-02.bin.1.85.fa	001-SG-02.bin.1.85_contig_20927	3165627
001-SG-02.bin.1.86.fa	001-SG-02.bin.1.86_contig_113985	118120
001-SG-02.bin.1.86.fa	001-SG-02.bin.1.86_contig_119955	186686
001-SG-02.bin.1.86.fa	001-SG-02.bin.1.86_contig_12477	450749
001-SG-02.bin.1.86.fa	001-SG-02.bin.1.86_contig_51503	212293
001-SG-02.bin.1.86.fa	001-SG-02.bin.1.86_contig_51509	41490
001-SG-02.bin.1.91.fa	001-SG-02.bin.1.91_contig_113450	316529
