genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	MiDAS_classification	MAG_status	shared_name	product_1_GCF
099-UY-16.bin.1.188	099-UY-16.bin.1.188_contig_27129	1	41153	63618	FALSE	pel				099-UY-16.bin.1.188_contig_27129	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__	FLASV5762.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Azonexus,s:midas_s_5762;	HQ	099-UY-16.bin.1.188_contig_27129.region001.gbk_region_1	NA
093-US1-47.bin.1.615	093-US1-47.bin.1.615_contig_32315	1	1559873	1609360	FALSE	putative_wzy_dependent				093-US1-47.bin.1.615_contig_32315	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV35872.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rubrivivax,s:midas_s_26228;	HQ	093-US1-47.bin.1.615_contig_32315.region001.gbk_region_1	NA
093-US1-47.bin.1.615	093-US1-47.bin.1.615_contig_9228	1	2198093	2253414	FALSE	zooglan				093-US1-47.bin.1.615_contig_9228	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV35872.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rubrivivax,s:midas_s_26228;	HQ	093-US1-47.bin.1.615_contig_9228.region001.gbk_region_1	NA
012-PT-06.bin.1.290	012-PT-06.bin.1.290_contig_115285	1	107689	147844	FALSE	putative_wzy_dependent				012-PT-06.bin.1.290_contig_115285	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JADJBS01	s__JADJBS01 sp016703665	FLASV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_901;	HQ	012-PT-06.bin.1.290_contig_115285.region001.gbk_region_1	NA
012-PT-06.bin.1.290	012-PT-06.bin.1.290_contig_18692	1	92943	147191	FALSE	putative_wzy_dependent				012-PT-06.bin.1.290_contig_18692	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JADJBS01	s__JADJBS01 sp016703665	FLASV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_901;	HQ	012-PT-06.bin.1.290_contig_18692.region001.gbk_region_1	NA
012-PT-06.bin.1.290	012-PT-06.bin.1.290_contig_947	1	399110	420206	FALSE	cellulose-type-1				012-PT-06.bin.1.290_contig_947	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JADJBS01	s__JADJBS01 sp016703665	FLASV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_901;	HQ	012-PT-06.bin.1.290_contig_947.region001.gbk_region_1	NA
078-MX-10.bin.1.224	078-MX-10.bin.1.224_contig_16592	1	478167	539851	FALSE	putative_wzy_dependent_NO_OPX				078-MX-10.bin.1.224_contig_16592	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__UBA6265	g__	s__	FLASV7812.1422;tax=d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:midas_g_7812,s:midas_s_7812;	HQ	078-MX-10.bin.1.224_contig_16592.region001.gbk_region_1	NA
078-MX-10.bin.1.224	078-MX-10.bin.1.224_contig_3410	1	0	20112	TRUE	putative_wzy_dependent_NO_OPX				078-MX-10.bin.1.224_contig_3410	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__UBA6265	g__	s__	FLASV7812.1422;tax=d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:midas_g_7812,s:midas_s_7812;	HQ	078-MX-10.bin.1.224_contig_3410.region001.gbk_region_1	NA
076-IN-18.bin.1.391	076-IN-18.bin.1.391_contig_56066	1	189374	260787	FALSE	putative_ABC_dependent_NO_OPX				076-IN-18.bin.1.391_contig_56066	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Villigracilaceae	g__Villigracilis	s__	FLASV8483.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:Ca_Villigracilis_vicinus;	HQ	076-IN-18.bin.1.391_contig_56066.region001.gbk_region_1	NA
076-IN-18.bin.1.391	076-IN-18.bin.1.391_contig_72063	1	136707	169986	TRUE	putative_wzy_dependent_NO_OPX				076-IN-18.bin.1.391_contig_72063	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Villigracilaceae	g__Villigracilis	s__	FLASV8483.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:Ca_Villigracilis_vicinus;	HQ	076-IN-18.bin.1.391_contig_72063.region001.gbk_region_1	NA
007-SA-08.bin.1.287	007-SA-08.bin.1.287_contig_8305	1	138731	192876	FALSE	putative_wzy_dependent_NO_OPX				007-SA-08.bin.1.287_contig_8305	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__	s__	FLASV72806.1357;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:HOC36,f:midas_f_127,g:midas_g_66305,s:midas_s_66305;	HQ	007-SA-08.bin.1.287_contig_8305.region001.gbk_region_1	NA
001-SG-02.bin.c.1	001-SG-02.bin.c.1_contig_708	1	1168692	1233538	FALSE	putative_wzy_dependent_NO_OPX				001-SG-02.bin.c.1_contig_708	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA6663	g__UBA6663	s__	FLASV26425.1325;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:midas_g_5914,s:midas_s_26425;	HQ	001-SG-02.bin.c.1_contig_708.region001.gbk_region_1	NA
001-SG-02.bin.c.1	001-SG-02.bin.c.1_contig_708	2	2267546	2296670	FALSE	putative_wzy_dependent_NO_OPX				001-SG-02.bin.c.1_contig_708	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA6663	g__UBA6663	s__	FLASV26425.1325;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:midas_g_5914,s:midas_s_26425;	HQ	001-SG-02.bin.c.1_contig_708.region002.gbk_region_1	NA
001-SG-02.bin.c.1	001-SG-02.bin.c.1_contig_708	3	3734237	3763761	FALSE	exoPS_GCF_10				001-SG-02.bin.c.1_contig_708	NA		d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA6663	g__UBA6663	s__	FLASV26425.1325;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:midas_g_5914,s:midas_s_26425;	HQ	001-SG-02.bin.c.1_contig_708.region003.gbk_region_1	exoPS_GCF_10
048-UY-15.bin.1.695	048-UY-15.bin.1.695_contig_5783	1	868116	911174	FALSE	putative_ABC_dependent_NO_OPX				048-UY-15.bin.1.695_contig_5783	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__UBA6265	g__JAMLHN01	s__	FLASV102566.1325;tax=d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:midas_g_859,s:midas_s_102566;	HQ	048-UY-15.bin.1.695_contig_5783.region001.gbk_region_1	NA
089-SG-01.bin.1.204	089-SG-01.bin.1.204_contig_591	1	58897	111660	FALSE	putative_wzy_dependent_NO_OPX				089-SG-01.bin.1.204_contig_591	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__Marmoricola	s__	FLASV13052.1339;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_13052;	HQ	089-SG-01.bin.1.204_contig_591.region001.gbk_region_1	NA
054-AR-04.bin.1.169	054-AR-04.bin.1.169_contig_997	1	671231	767354	FALSE	putative_wzy_dependent				054-AR-04.bin.1.169_contig_997	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__CAIVKH01	f__CAIVKH01	g__JAMLJG01	s__	FLASV65365.1376;tax=d:Bacteria,p:Verrucomicrobiota,c:Kiritimatiellae,o:WCHB1-41,f:midas_f_1187,g:midas_g_65365,s:midas_s_65365;	HQ	054-AR-04.bin.1.169_contig_997.region001.gbk_region_1	NA
054-AR-04.bin.1.169	054-AR-04.bin.1.169_contig_997	2	886112	940909	FALSE	putative_wzy_dependent				054-AR-04.bin.1.169_contig_997	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__CAIVKH01	f__CAIVKH01	g__JAMLJG01	s__	FLASV65365.1376;tax=d:Bacteria,p:Verrucomicrobiota,c:Kiritimatiellae,o:WCHB1-41,f:midas_f_1187,g:midas_g_65365,s:midas_s_65365;	HQ	054-AR-04.bin.1.169_contig_997.region002.gbk_region_1	NA
054-AR-04.bin.1.169	054-AR-04.bin.1.169_contig_997	3	1595648	1620322	FALSE	putative_wzy_dependent_NO_OPX				054-AR-04.bin.1.169_contig_997	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__CAIVKH01	f__CAIVKH01	g__JAMLJG01	s__	FLASV65365.1376;tax=d:Bacteria,p:Verrucomicrobiota,c:Kiritimatiellae,o:WCHB1-41,f:midas_f_1187,g:midas_g_65365,s:midas_s_65365;	HQ	054-AR-04.bin.1.169_contig_997.region003.gbk_region_1	NA
078-MX-10.bin.1.165	078-MX-10.bin.1.165_contig_10321	1	0	50962	TRUE	putative_wzy_dependent				078-MX-10.bin.1.165_contig_10321	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Zeimonas	s__	FLASV1300.1453;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Limnobacter,s:midas_s_1300;	HQ	078-MX-10.bin.1.165_contig_10321.region001.gbk_region_1	NA
078-MX-10.bin.1.165	078-MX-10.bin.1.165_contig_26851	1	74258	89920	FALSE	PNAG-pga				078-MX-10.bin.1.165_contig_26851	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Zeimonas	s__	FLASV1300.1453;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Limnobacter,s:midas_s_1300;	HQ	078-MX-10.bin.1.165_contig_26851.region001.gbk_region_1	NA
078-MX-10.bin.1.165	078-MX-10.bin.1.165_contig_34682	1	0	19616	TRUE	putative_wzy_dependent_NO_OPX				078-MX-10.bin.1.165_contig_34682	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Zeimonas	s__	FLASV1300.1453;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Limnobacter,s:midas_s_1300;	HQ	078-MX-10.bin.1.165_contig_34682.region001.gbk_region_1	NA
078-MX-10.bin.1.165	078-MX-10.bin.1.165_contig_34682	2	226144	279431	FALSE	putative_wzy_dependent				078-MX-10.bin.1.165_contig_34682	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Zeimonas	s__	FLASV1300.1453;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Limnobacter,s:midas_s_1300;	HQ	078-MX-10.bin.1.165_contig_34682.region002.gbk_region_1	NA
088-SA-05.bin.1.196	088-SA-05.bin.1.196_contig_12334	1	0	12558	TRUE	putative_wzy_dependent				088-SA-05.bin.1.196_contig_12334	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__UBA10030	o__UBA10030	f__UBA6906	g__UBA6906	s__	FLASV47531.1357;tax=d:Bacteria,p:Bacteroidota,c:Kryptonia,o:Kryptoniales,f:BSV26,g:midas_g_47531,s:midas_s_47531;	HQ	088-SA-05.bin.1.196_contig_12334.region001.gbk_region_1	NA
088-SA-05.bin.1.196	088-SA-05.bin.1.196_contig_45355	1	70	57426	TRUE	putative_wzy_dependent				088-SA-05.bin.1.196_contig_45355	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__UBA10030	o__UBA10030	f__UBA6906	g__UBA6906	s__	FLASV47531.1357;tax=d:Bacteria,p:Bacteroidota,c:Kryptonia,o:Kryptoniales,f:BSV26,g:midas_g_47531,s:midas_s_47531;	HQ	088-SA-05.bin.1.196_contig_45355.region001.gbk_region_1	NA
034-IT-09.bin.2.10	034-IT-09.bin.2.10_contig_18440	1	225483	257123	FALSE	exoPS_GCF_5				034-IT-09.bin.2.10_contig_18440	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Lentimicrobiaceae	g__Lentimicrobium	s__	FLASV6669.1447;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:Lentimicrobium,s:midas_s_3803;	HQ	034-IT-09.bin.2.10_contig_18440.region001.gbk_region_1	exoPS_GCF_5
095-US2-13.bin.1.310	095-US2-13.bin.1.310_contig_36498	1	664262	693042	FALSE	putative_wzy_dependent				095-US2-13.bin.1.310_contig_36498	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__TH1-2	g__Vitreimonas	s__	FLASV74835.1286;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:SWB02,s:midas_s_44724;	HQ	095-US2-13.bin.1.310_contig_36498.region001.gbk_region_1	NA
095-US2-13.bin.1.310	095-US2-13.bin.1.310_contig_4837	1	3657	59960	TRUE	putative_wzy_dependent				095-US2-13.bin.1.310_contig_4837	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__TH1-2	g__Vitreimonas	s__	FLASV74835.1286;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:SWB02,s:midas_s_44724;	HQ	095-US2-13.bin.1.310_contig_4837.region001.gbk_region_1	NA
076-IN-18.bin.1.101	076-IN-18.bin.1.101_contig_139855	1	394625	439233	FALSE	putative_wzy_dependent				076-IN-18.bin.1.101_contig_139855	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Aquisediminimonas	s__	FLASV7060.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Rhizorhapis,s:midas_s_7060;	HQ	076-IN-18.bin.1.101_contig_139855.region001.gbk_region_1	NA
076-IN-18.bin.1.101	076-IN-18.bin.1.101_contig_168568	1	93303	119976	TRUE	sphingomonadales_exops				076-IN-18.bin.1.101_contig_168568	NA		d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Aquisediminimonas	s__	FLASV7060.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Rhizorhapis,s:midas_s_7060;	HQ	076-IN-18.bin.1.101_contig_168568.region001.gbk_region_1	NA
058-AR-20.bin.1.75	058-AR-20.bin.1.75_contig_1828	1	2922743	2975573	FALSE	putative_wzy_dependent_NO_OPX				058-AR-20.bin.1.75_contig_1828	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Gemmobacter_B	s__Gemmobacter_B kunshanensis	FLASV17689.1284;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rhodobacter,s:midas_s_11949;	HQ	058-AR-20.bin.1.75_contig_1828.region001.gbk_region_1	NA
058-AR-20.bin.1.75	058-AR-20.bin.1.75_contig_1828	2	2985751	3044987	FALSE	putative_wzy_dependent				058-AR-20.bin.1.75_contig_1828	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Gemmobacter_B	s__Gemmobacter_B kunshanensis	FLASV17689.1284;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rhodobacter,s:midas_s_11949;	HQ	058-AR-20.bin.1.75_contig_1828.region002.gbk_region_1	NA
037-NO2-03.bin.1.370	037-NO2-03.bin.1.370_contig_158961	1	311180	337340	FALSE	putative_ABC_or_wzy_dependent				037-NO2-03.bin.1.370_contig_158961	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micavibrionales	f__Micavibrionaceae	g__UBA1573	s__	FLASV19294.1309;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Micavibrionales,f:midas_f_2019,g:midas_g_2019,s:midas_s_15875;	HQ	037-NO2-03.bin.1.370_contig_158961.region001.gbk_region_1	NA
037-NO2-03.bin.1.370	037-NO2-03.bin.1.370_contig_45162	1	246398	286210	FALSE	putative_wzy_dependent				037-NO2-03.bin.1.370_contig_45162	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micavibrionales	f__Micavibrionaceae	g__UBA1573	s__	FLASV19294.1309;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Micavibrionales,f:midas_f_2019,g:midas_g_2019,s:midas_s_15875;	HQ	037-NO2-03.bin.1.370_contig_45162.region001.gbk_region_1	NA
036-NL-06.bin.1.98	036-NL-06.bin.1.98_contig_10456	1	318352	364557	FALSE	putative_wzy_dependent				036-NL-06.bin.1.98_contig_10456	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__TMP-24	s__	FLASV1678.1387;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Defluviimonas,s:midas_s_1678;	HQ	036-NL-06.bin.1.98_contig_10456.region001.gbk_region_1	NA
095-US2-13.bin.2.234	095-US2-13.bin.2.234_contig_16630	1	232651	275039	FALSE	putative_ABC_dependent_NO_OPX				095-US2-13.bin.2.234_contig_16630	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__UBA6265	g__JAMLHN01	s__	FLASV110855.1319;tax=d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:midas_g_859,s:midas_s_110855;	HQ	095-US2-13.bin.2.234_contig_16630.region001.gbk_region_1	NA
094-US2-01.bin.2.141	094-US2-01.bin.2.141_contig_63600	1	29086	52455	FALSE	pel				094-US2-01.bin.2.141_contig_63600	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sterolibacterium	s__Sterolibacterium sp018062105	FLASV2726.1466;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Sterolibacterium,s:midas_s_2726;	HQ	094-US2-01.bin.2.141_contig_63600.region001.gbk_region_1	NA
086-SA-02.bin.c.11	086-SA-02.bin.c.11_contig_1508	1	1399903	1452133	FALSE	putative_ABC_dependent_NO_OPX				086-SA-02.bin.c.11_contig_1508	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__OLB17	s__	FLASV9952.1337;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:JGI_0001001-H03,s:midas_s_9952;	HQ	086-SA-02.bin.c.11_contig_1508.region001.gbk_region_1	NA
086-SA-02.bin.c.11	086-SA-02.bin.c.11_contig_1508	2	2351549	2409039	FALSE	putative_wzy_dependent				086-SA-02.bin.c.11_contig_1508	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__OLB17	s__	FLASV9952.1337;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:JGI_0001001-H03,s:midas_s_9952;	HQ	086-SA-02.bin.c.11_contig_1508.region002.gbk_region_1	NA
026-AT-03.bin.1.763	026-AT-03.bin.1.763_contig_20331	1	0	36670	TRUE	putative_wzy_dependent				026-AT-03.bin.1.763_contig_20331	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__CAMLJR01	g__CAMLJR01	s__	FLASV66786.1351;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:midas_g_37689,s:midas_s_37689;	HQ	026-AT-03.bin.1.763_contig_20331.region001.gbk_region_1	NA
026-AT-03.bin.1.763	026-AT-03.bin.1.763_contig_3618	1	30054	66716	FALSE	putative_wzy_dependent_NO_OPX				026-AT-03.bin.1.763_contig_3618	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__CAMLJR01	g__CAMLJR01	s__	FLASV66786.1351;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:midas_g_37689,s:midas_s_37689;	HQ	026-AT-03.bin.1.763_contig_3618.region001.gbk_region_1	NA
010-BE-17.bin.2.96	010-BE-17.bin.2.96_contig_19792	1	0	40290	TRUE	putative_wzy_dependent_NO_OPX				010-BE-17.bin.2.96_contig_19792	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Dermatophilaceae	g__	s__	FLASV2218.1444;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_299;	HQ	010-BE-17.bin.2.96_contig_19792.region001.gbk_region_1	NA
072-HK-05.bin.1.147	072-HK-05.bin.1.147_contig_41102	1	943384	969845	FALSE	exoPS_GCF_2				072-HK-05.bin.1.147_contig_41102	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__UBA10324	g__JAFDYS01	s__JAFDYS01 sp018267315	FLASV13562.1357;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:midas_f_11003,g:midas_g_13562,s:midas_s_13562;	HQ	072-HK-05.bin.1.147_contig_41102.region001.gbk_region_1	exoPS_GCF_2
059-AT-02.bin.1.305	059-AT-02.bin.1.305_contig_35915	1	87640	162475	FALSE	putative_wzy_dependent_NO_OPX				059-AT-02.bin.1.305_contig_35915	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__PNKZ01	g__PNKZ01	s__	FLASV99029.1337;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:midas_g_55095,s:midas_s_55095;	HQ	059-AT-02.bin.1.305_contig_35915.region001.gbk_region_1	NA
051-IN-23.bin.1.79	051-IN-23.bin.1.79_contig_11960	1	363674	424109	FALSE	putative_wzy_dependent_NO_OPX				051-IN-23.bin.1.79_contig_11960	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__JARSSO01	s__	FLASV533.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_150;	HQ	051-IN-23.bin.1.79_contig_11960.region001.gbk_region_1	NA
051-IN-23.bin.1.79	051-IN-23.bin.1.79_contig_4662	1	717891	770538	FALSE	putative_ABC_dependent_NO_OPX				051-IN-23.bin.1.79_contig_4662	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__JARSSO01	s__	FLASV533.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_150;	HQ	051-IN-23.bin.1.79_contig_4662.region001.gbk_region_1	NA
083-NL-13.bin.1.716	083-NL-13.bin.1.716_contig_119380	1	27549	81811	FALSE	putative_wzy_dependent				083-NL-13.bin.1.716_contig_119380	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__UBA2336	s__	FLASV10926.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Microscillaceae,g:midas_g_5053,s:midas_s_10926;	HQ	083-NL-13.bin.1.716_contig_119380.region001.gbk_region_1	NA
083-NL-13.bin.1.716	083-NL-13.bin.1.716_contig_211341	1	1752	28233	TRUE	putative_wzy_dependent				083-NL-13.bin.1.716_contig_211341	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__UBA2336	s__	FLASV10926.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Microscillaceae,g:midas_g_5053,s:midas_s_10926;	HQ	083-NL-13.bin.1.716_contig_211341.region001.gbk_region_1	NA
088-SA-05.bin.1.90	088-SA-05.bin.1.90_contig_1794	1	120457	169321	FALSE	putative_wzy_dependent				088-SA-05.bin.1.90_contig_1794	Uncharacterised	1	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__SMWR01	g__	s__	FLASV23991.1376;tax=d:Bacteria,p:SAR324_cladeMarine_group_B,c:midas_c_814,o:midas_o_928,f:midas_f_15478,g:midas_g_23991,s:midas_s_23991;	HQ	088-SA-05.bin.1.90_contig_1794.region001.gbk_region_1	NA
