genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	MiDAS_classification	MAG_status	shared_name	product_1
020-NO1-03.bin.2.252	020-NO1-03.bin.2.252_contig_48582	1	21713	87189	FALSE	putative_wzy_dependent_NO_OPX				020-NO1-03.bin.2.252_contig_48582	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__UBA8139	g__JALOLF01	s__	FLASV13124.1352;tax=d:Bacteria,p:Firmicutes,c:Clostridia,o:Lachnospirales,f:Lachnospiraceae,g:Ruminococcus_torques_group,s:Ruminococcus_faecis;	HQ	020-NO1-03.bin.2.252_contig_48582.region001.gbk_region_1	Uncharacterised
087-SA-04.bin.1.757	087-SA-04.bin.1.757_contig_11066	1	184	46947	TRUE	zooglan				087-SA-04.bin.1.757_contig_11066	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV50151.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rubrivivax,s:midas_s_50151;	HQ	087-SA-04.bin.1.757_contig_11066.region001.gbk_region_1	zooglan
087-SA-04.bin.1.757	087-SA-04.bin.1.757_contig_12121	1	25163	81565	FALSE	putative_wzy_dependent				087-SA-04.bin.1.757_contig_12121	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV50151.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rubrivivax,s:midas_s_50151;	HQ	087-SA-04.bin.1.757_contig_12121.region001.gbk_region_1	Uncharacterised
097-US2-29.bin.c.27	097-US2-29.bin.c.27_contig_968	1	2606931	2675483	TRUE	putative_wzy_dependent_NO_OPX				097-US2-29.bin.c.27_contig_968	Uncharacterised	1	d__Bacteria	p__Elusimicrobiota	c__Elusimicrobia	o__F11	f__F11	g__	s__	FLASV50488.1380;tax=d:Bacteria,p:Elusimicrobiota,c:Lineage_IIb,o:midas_o_4963,f:midas_f_4963,g:midas_g_50488,s:midas_s_50488;	HQ	097-US2-29.bin.c.27_contig_968.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_11808	1	161617	203745	FALSE	putative_ABC_dependent_NO_OPX				014-ES-23.bin.1.305_contig_11808	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__JAGOBP01 sp017999195	FLASV3181.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_3181;	HQ	014-ES-23.bin.1.305_contig_11808.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_14056	1	152759	186124	FALSE	putative_ABC_dependent_NO_OPX				014-ES-23.bin.1.305_contig_14056	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__JAGOBP01 sp017999195	FLASV3181.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_3181;	HQ	014-ES-23.bin.1.305_contig_14056.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_22935	1	398625	448530	FALSE	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_22935	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__JAGOBP01 sp017999195	FLASV3181.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_3181;	HQ	014-ES-23.bin.1.305_contig_22935.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_34948	1	57818	116883	FALSE	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_34948	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__JAGOBP01 sp017999195	FLASV3181.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_3181;	HQ	014-ES-23.bin.1.305_contig_34948.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_59658	1	80674	114038	FALSE	putative_ABC_dependent_NO_OPX				014-ES-23.bin.1.305_contig_59658	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__JAGOBP01 sp017999195	FLASV3181.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_3181;	HQ	014-ES-23.bin.1.305_contig_59658.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_6620	1	54325	77419	FALSE	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_6620	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__JAGOBP01 sp017999195	FLASV3181.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_3181;	HQ	014-ES-23.bin.1.305_contig_6620.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_784	1	471867	515745	FALSE	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_784	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__JAGOBP01 sp017999195	FLASV3181.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_3181;	HQ	014-ES-23.bin.1.305_contig_784.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.1.320	033-IN-11.bin.1.320_contig_153421	1	58180	116620	TRUE	putative_ABC_dependent_NO_OPX				033-IN-11.bin.1.320_contig_153421	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__CG2-30-64-16	f__CG2-30-64-16	g__MWBF01	s__	FLASV52544.1315;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:C10-SB1A,f:Amarolineaceae,g:midas_g_667,s:midas_s_38104;	HQ	033-IN-11.bin.1.320_contig_153421.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.1.320	033-IN-11.bin.1.320_contig_17327	1	1294280	1348448	FALSE	putative_wzy_dependent_NO_OPX				033-IN-11.bin.1.320_contig_17327	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__CG2-30-64-16	f__CG2-30-64-16	g__MWBF01	s__	FLASV52544.1315;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:C10-SB1A,f:Amarolineaceae,g:midas_g_667,s:midas_s_38104;	HQ	033-IN-11.bin.1.320_contig_17327.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.1.320	033-IN-11.bin.1.320_contig_17327	2	1918424	1976887	FALSE	putative_wzy_dependent_NO_OPX				033-IN-11.bin.1.320_contig_17327	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__CG2-30-64-16	f__CG2-30-64-16	g__MWBF01	s__	FLASV52544.1315;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:C10-SB1A,f:Amarolineaceae,g:midas_g_667,s:midas_s_38104;	HQ	033-IN-11.bin.1.320_contig_17327.region002.gbk_region_1	Uncharacterised
002-MX-07.bin.1.147	002-MX-07.bin.1.147_contig_7162	1	1355714	1373961	FALSE	putative_wzy_dependent				002-MX-07.bin.1.147_contig_7162	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__SXWH01	s__	FLASV67416.1379;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,s:midas_s_67416;	HQ	002-MX-07.bin.1.147_contig_7162.region001.gbk_region_1	Uncharacterised
037-NO2-03.bin.1.218	037-NO2-03.bin.1.218_contig_11009	1	769679	822717	FALSE	putative_ABC_dependent_NO_OPX				037-NO2-03.bin.1.218_contig_11009	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__	FLASV9653.1342;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_collinsense;	HQ	037-NO2-03.bin.1.218_contig_11009.region001.gbk_region_1	Uncharacterised
037-NO2-03.bin.1.218	037-NO2-03.bin.1.218_contig_11009	2	1025622	1103927	FALSE	putative_wzy_dependent				037-NO2-03.bin.1.218_contig_11009	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__	FLASV9653.1342;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_collinsense;	HQ	037-NO2-03.bin.1.218_contig_11009.region002.gbk_region_1	Uncharacterised
037-NO2-03.bin.1.218	037-NO2-03.bin.1.218_contig_26938	1	569889	617246	FALSE	putative_wzy_dependent_NO_OPX				037-NO2-03.bin.1.218_contig_26938	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__	FLASV9653.1342;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_collinsense;	HQ	037-NO2-03.bin.1.218_contig_26938.region001.gbk_region_1	Uncharacterised
028-AU-34.bin.1.387	028-AU-34.bin.1.387_contig_10596	1	357128	410629	FALSE	putative_wzy_dependent				028-AU-34.bin.1.387_contig_10596	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__CAIVKH01	f__CAIVKH01	g__	s__	FLASV55078.1378;tax=d:Bacteria,p:Verrucomicrobiota,c:Kiritimatiellae,o:WCHB1-41,f:midas_f_1187,g:midas_g_55078,s:midas_s_55078;	HQ	028-AU-34.bin.1.387_contig_10596.region001.gbk_region_1	Uncharacterised
028-AU-34.bin.1.387	028-AU-34.bin.1.387_contig_42692	1	274433	319852	FALSE	putative_wzy_dependent				028-AU-34.bin.1.387_contig_42692	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__CAIVKH01	f__CAIVKH01	g__	s__	FLASV55078.1378;tax=d:Bacteria,p:Verrucomicrobiota,c:Kiritimatiellae,o:WCHB1-41,f:midas_f_1187,g:midas_g_55078,s:midas_s_55078;	HQ	028-AU-34.bin.1.387_contig_42692.region001.gbk_region_1	Uncharacterised
028-AU-34.bin.1.387	028-AU-34.bin.1.387_contig_42692	2	585581	647008	FALSE	putative_wzy_dependent				028-AU-34.bin.1.387_contig_42692	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__CAIVKH01	f__CAIVKH01	g__	s__	FLASV55078.1378;tax=d:Bacteria,p:Verrucomicrobiota,c:Kiritimatiellae,o:WCHB1-41,f:midas_f_1187,g:midas_g_55078,s:midas_s_55078;	HQ	028-AU-34.bin.1.387_contig_42692.region002.gbk_region_1	Uncharacterised
037-NO2-03.bin.1.356	037-NO2-03.bin.1.356_contig_13154	1	2942205	2971076	FALSE	putative_wzy_dependent_NO_OPX				037-NO2-03.bin.1.356_contig_13154	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__RXIV01	s__	FLASV5704.1446;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_5704;	HQ	037-NO2-03.bin.1.356_contig_13154.region001.gbk_region_1	Uncharacterised
063-AU-32.bin.2.418	063-AU-32.bin.2.418_contig_13591	1	582797	606168	FALSE	putative_wzy_dependent_NO_OPX				063-AU-32.bin.2.418_contig_13591	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__S36-B12	f__CAIYMF01	g__WLRQ01	s__	FLASV1420.1441;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Sporichthyaceae,g:Longivirga,s:midas_s_1420;	HQ	063-AU-32.bin.2.418_contig_13591.region001.gbk_region_1	Uncharacterised
011-CY-01.bin.1.196	011-CY-01.bin.1.196_contig_1693	1	1489219	1511811	FALSE	putative_wzy_dependent				011-CY-01.bin.1.196_contig_1693	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__JACRLW01	s__	FLASV56616.1382;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2663,s:midas_s_30051;	HQ	011-CY-01.bin.1.196_contig_1693.region001.gbk_region_1	Uncharacterised
011-CY-01.bin.1.196	011-CY-01.bin.1.196_contig_1693	2	2979883	3013569	FALSE	putative_wzy_dependent				011-CY-01.bin.1.196_contig_1693	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__JACRLW01	s__	FLASV56616.1382;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2663,s:midas_s_30051;	HQ	011-CY-01.bin.1.196_contig_1693.region002.gbk_region_1	Uncharacterised
011-CY-01.bin.1.196	011-CY-01.bin.1.196_contig_17534	1	197686	246832	FALSE	putative_ABC_dependent_NO_OPX				011-CY-01.bin.1.196_contig_17534	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__JACRLW01	s__	FLASV56616.1382;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2663,s:midas_s_30051;	HQ	011-CY-01.bin.1.196_contig_17534.region001.gbk_region_1	Uncharacterised
021-CZ-11.bin.1.314	021-CZ-11.bin.1.314_contig_123346	1	109357	165888	FALSE	putative_wzy_dependent_NO_OPX				021-CZ-11.bin.1.314_contig_123346	Uncharacterised	1	d__Bacteria	p__Patescibacteria	c__ABY1	o__SG8-24	f__2-12-FULL-60-25	g__JALHOH01	s__	FLASV58999.1340;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Magasanikbacteria,f:midas_f_13206,g:midas_g_58999,s:midas_s_58999;	HQ	021-CZ-11.bin.1.314_contig_123346.region001.gbk_region_1	Uncharacterised
034-IT-09.bin.1.474	034-IT-09.bin.1.474_contig_23717	1	475383	501518	FALSE	putative_wzy_dependent				034-IT-09.bin.1.474_contig_23717	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__Nitrosomonas	s__Nitrosomonas sp902826915	FLASV5255.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Nitrosomonadaceae,g:Nitrosomonas,s:midas_s_4273;	HQ	034-IT-09.bin.1.474_contig_23717.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.89	008-AR-23.bin.1.89_contig_14959	1	1264764	1287218	FALSE	putative_wzy_dependent_NO_OPX				008-AR-23.bin.1.89_contig_14959	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__NS11-12g	f__UBA9320	g__JABWCE01	s__	FLASV16046.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:NS11-12_marine_group,g:midas_g_11201,s:midas_s_12003;	HQ	008-AR-23.bin.1.89_contig_14959.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.89	008-AR-23.bin.1.89_contig_14959	2	2273061	2324264	FALSE	putative_wzy_dependent				008-AR-23.bin.1.89_contig_14959	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__NS11-12g	f__UBA9320	g__JABWCE01	s__	FLASV16046.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:NS11-12_marine_group,g:midas_g_11201,s:midas_s_12003;	HQ	008-AR-23.bin.1.89_contig_14959.region002.gbk_region_1	Uncharacterised
086-SA-02.bin.2.39	086-SA-02.bin.2.39_contig_1392	1	391140	402556	FALSE	fructansucrase				086-SA-02.bin.2.39_contig_1392	Sucrase	4	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__Labilithrix	s__	FLASV30073.1377;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_30073;	HQ	086-SA-02.bin.2.39_contig_1392.region001.gbk_region_1	fructansucrase
086-SA-02.bin.2.39	086-SA-02.bin.2.39_contig_1392	2	2120102	2133027	FALSE	pel-like				086-SA-02.bin.2.39_contig_1392	Synthase	2	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__Labilithrix	s__	FLASV30073.1377;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_30073;	HQ	086-SA-02.bin.2.39_contig_1392.region002.gbk_region_1	pel-like
018-CH-08.bin.1.688	018-CH-08.bin.1.688_contig_79321	1	648841	695152	FALSE	putative_wzy_dependent_NO_OPX				018-CH-08.bin.1.688_contig_79321	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__IMCC26256	f__JADLDD01	g__JADLDD01	s__JADLDD01 sp020846855	FLASV5335.1441;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_3344,g:midas_g_3344,s:midas_s_3344;	HQ	018-CH-08.bin.1.688_contig_79321.region001.gbk_region_1	Uncharacterised
018-CH-08.bin.1.688	018-CH-08.bin.1.688_contig_79321	2	2232027	2260196	FALSE	putative_ABC_dependent_NO_OPX				018-CH-08.bin.1.688_contig_79321	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__IMCC26256	f__JADLDD01	g__JADLDD01	s__JADLDD01 sp020846855	FLASV5335.1441;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_3344,g:midas_g_3344,s:midas_s_3344;	HQ	018-CH-08.bin.1.688_contig_79321.region002.gbk_region_1	Uncharacterised
018-CH-08.bin.1.688	018-CH-08.bin.1.688_contig_79321	3	2753975	2818797	TRUE	putative_wzy_dependent_NO_OPX				018-CH-08.bin.1.688_contig_79321	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__IMCC26256	f__JADLDD01	g__JADLDD01	s__JADLDD01 sp020846855	FLASV5335.1441;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_3344,g:midas_g_3344,s:midas_s_3344;	HQ	018-CH-08.bin.1.688_contig_79321.region003.gbk_region_1	Uncharacterised
096-US2-26.bin.c.62	096-US2-26.bin.c.62_contig_5175	1	471008	488053	FALSE	putative_wzy_dependent				096-US2-26.bin.c.62_contig_5175	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Kaistiaceae	g__JADLGL01	s__	FLASV31839.1306;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_3786,s:midas_s_31347;	HQ	096-US2-26.bin.c.62_contig_5175.region001.gbk_region_1	Uncharacterised
096-US2-26.bin.c.62	096-US2-26.bin.c.62_contig_5175	2	2228207	2240172	FALSE	curdlan-like				096-US2-26.bin.c.62_contig_5175	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Kaistiaceae	g__JADLGL01	s__	FLASV31839.1306;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_3786,s:midas_s_31347;	HQ	096-US2-26.bin.c.62_contig_5175.region002.gbk_region_1	curdlan-like
045-US1-87.bin.1.142	045-US1-87.bin.1.142_contig_14637	1	69642	92214	TRUE	putative_wzy_dependent_NO_OPX				045-US1-87.bin.1.142_contig_14637	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Pirellula_B	s__Pirellula_B sp025459245	FLASV17537.1322;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_17537;	HQ	045-US1-87.bin.1.142_contig_14637.region001.gbk_region_1	Uncharacterised
045-US1-87.bin.1.142	045-US1-87.bin.1.142_contig_14648	1	221715	262088	FALSE	putative_wzy_dependent_NO_OPX				045-US1-87.bin.1.142_contig_14648	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Pirellula_B	s__Pirellula_B sp025459245	FLASV17537.1322;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_17537;	HQ	045-US1-87.bin.1.142_contig_14648.region001.gbk_region_1	Uncharacterised
096-US2-26.bin.c.38	096-US2-26.bin.c.38_contig_6290	1	1158248	1202653	FALSE	putative_wzy_dependent_NO_OPX				096-US2-26.bin.c.38_contig_6290	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__B-1AR	g__JADJAH01	s__	FLASV19104.1353;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_19104;	HQ	096-US2-26.bin.c.38_contig_6290.region001.gbk_region_1	Uncharacterised
096-US2-26.bin.c.38	096-US2-26.bin.c.38_contig_6290	2	2552525	2569749	FALSE	putative_wzy_dependent_NO_OPX				096-US2-26.bin.c.38_contig_6290	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__B-1AR	g__JADJAH01	s__	FLASV19104.1353;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_19104;	HQ	096-US2-26.bin.c.38_contig_6290.region002.gbk_region_1	Uncharacterised
096-US2-26.bin.c.38	096-US2-26.bin.c.38_contig_6290	3	2963241	3074498	FALSE	putative_wzy_dependent_NO_OPX				096-US2-26.bin.c.38_contig_6290	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__B-1AR	g__JADJAH01	s__	FLASV19104.1353;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_19104;	HQ	096-US2-26.bin.c.38_contig_6290.region003.gbk_region_1	Uncharacterised
040-UK-14.bin.1.460	040-UK-14.bin.1.460_contig_27366	1	568295	600010	FALSE	putative_wzy_dependent				040-UK-14.bin.1.460_contig_27366	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__B-1AR	g__JAGPCH01	s__JAGPCH01 sp018058125	FLASV10339.1353;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_359;	HQ	040-UK-14.bin.1.460_contig_27366.region001.gbk_region_1	Uncharacterised
040-UK-14.bin.1.460	040-UK-14.bin.1.460_contig_96558	1	119736	230096	FALSE	putative_wzy_dependent_NO_OPX				040-UK-14.bin.1.460_contig_96558	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__B-1AR	g__JAGPCH01	s__JAGPCH01 sp018058125	FLASV10339.1353;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_359;	HQ	040-UK-14.bin.1.460_contig_96558.region001.gbk_region_1	Uncharacterised
077-MX-09.bin.1.87	077-MX-09.bin.1.87_contig_29109	1	162231	201820	FALSE	putative_wzy_dependent				077-MX-09.bin.1.87_contig_29109	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tenuifilaceae	g__	s__	FLASV119791.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Williamwhitmaniaceae,g:Blvii28_wastewater-sludge_group,s:midas_s_119791;	HQ	077-MX-09.bin.1.87_contig_29109.region001.gbk_region_1	Uncharacterised
087-SA-04.bin.1.846	087-SA-04.bin.1.846_contig_1277	1	1015023	1036658	FALSE	putative_wzy_dependent				087-SA-04.bin.1.846_contig_1277	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__CADEFT01	s__	FLASV81733.1318;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:midas_s_68118;	HQ	087-SA-04.bin.1.846_contig_1277.region001.gbk_region_1	Uncharacterised
087-SA-04.bin.1.846	087-SA-04.bin.1.846_contig_17056	1	337567	357521	FALSE	putative_wzy_dependent				087-SA-04.bin.1.846_contig_17056	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__CADEFT01	s__	FLASV81733.1318;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:midas_s_68118;	HQ	087-SA-04.bin.1.846_contig_17056.region001.gbk_region_1	Uncharacterised
087-SA-04.bin.1.846	087-SA-04.bin.1.846_contig_17056	2	1606111	1648360	FALSE	putative_wzy_dependent				087-SA-04.bin.1.846_contig_17056	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__CADEFT01	s__	FLASV81733.1318;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:midas_s_68118;	HQ	087-SA-04.bin.1.846_contig_17056.region002.gbk_region_1	Uncharacterised
