# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	alginate-like	alpha-glucansucrase	cellulose-gram-positive-like	cellulose-like	curdlan-like	fructansucrase	galactoglucan	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
059-AT-02.bin.c.11.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	059-AT-02.bin.c.11_contig_10516 [1 total record]
060-AU-05.bin.c.28.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	060-AU-05.bin.c.28_contig_109225 [1 total record]
002-MX-07.bin.1.693.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	002-MX-07.bin.1.693_contig_130262 [10 total records]
058-AR-20.bin.1.186.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	058-AR-20.bin.1.186_contig_25988 [9 total records]
077-MX-09.bin.1.444.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.444_contig_127225 [4 total records]
090-US1-124.bin.c.7.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	090-US1-124.bin.c.7_contig_6567 [1 total record]
036-NL-06.bin.1.103.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	036-NL-06.bin.1.103_contig_23096 [2 total records]
046-US2-03.bin.1.70.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	046-US2-03.bin.1.70_contig_9420 [1 total record]
015-DE-14.bin.1.108.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	015-DE-14.bin.1.108_contig_139024 [4 total records]
006-MY-06.bin.c.25.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	006-MY-06.bin.c.25_contig_47323 [1 total record]
066-CH-22.bin.c.10.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	066-CH-22.bin.c.10_contig_51384 [1 total record]
042-US1-105.bin.2.325.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	042-US1-105.bin.2.325_contig_10230 [22 total records]
011-CY-01.bin.1.12.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	011-CY-01.bin.1.12_contig_13533 [2 total records]
077-MX-09.bin.2.212.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	077-MX-09.bin.2.212_contig_101080 [19 total records]
015-DE-14.bin.1.175.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	015-DE-14.bin.1.175_contig_118850 [5 total records]
003-CA-05.bin.1.366.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	003-CA-05.bin.1.366_contig_126820 [16 total records]
011-CY-01.bin.c.27.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	011-CY-01.bin.c.27_contig_2885 [1 total record]
054-AR-04.bin.1.178.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	054-AR-04.bin.1.178_contig_2292 [1 total record]
055-AR-06.bin.1.133.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	055-AR-06.bin.1.133_contig_10546 [2 total records]
008-AR-23.bin.1.343.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	008-AR-23.bin.1.343_contig_10281 [8 total records]
034-IT-09.bin.1.107.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	034-IT-09.bin.1.107_contig_101985 [3 total records]
055-AR-06.bin.2.395.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	055-AR-06.bin.2.395_contig_102276 [36 total records]
099-UY-16.bin.1.230.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	099-UY-16.bin.1.230_contig_23824 [9 total records]
096-US2-26.bin.1.738.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	096-US2-26.bin.1.738_contig_23012 [7 total records]
096-US2-26.bin.1.655.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	096-US2-26.bin.1.655_contig_12250 [12 total records]
019-HK-04.bin.1.154.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	019-HK-04.bin.1.154_contig_117991 [7 total records]
040-UK-14.bin.1.121.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	040-UK-14.bin.1.121_contig_175123 [3 total records]
077-MX-09.bin.1.240.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	077-MX-09.bin.1.240_contig_104977 [16 total records]
025-FI-01.bin.1.440.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	025-FI-01.bin.1.440_contig_14005 [5 total records]
083-NL-13.bin.1.400.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	083-NL-13.bin.1.400_contig_14091 [12 total records]
076-IN-18.bin.1.645.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	076-IN-18.bin.1.645_contig_18179 [6 total records]
098-UY-13.bin.1.186.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	098-UY-13.bin.1.186_contig_127633 [14 total records]
043-US1-27.bin.1.47.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	043-US1-27.bin.1.47_contig_104686 [74 total records]
007-SA-08.bin.1.250.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	007-SA-08.bin.1.250_contig_118161 [3 total records]
076-IN-18.bin.1.818.fa	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	076-IN-18.bin.1.818_contig_165747 [7 total records]
093-US1-47.bin.1.114.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	093-US1-47.bin.1.114_contig_3241 [2 total records]
076-IN-18.bin.1.630.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	076-IN-18.bin.1.630_contig_163051 [9 total records]
096-US2-26.bin.c.84.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.c.84_contig_12820 [1 total record]
004-NL-18.bin.1.157.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	004-NL-18.bin.1.157_contig_102777 [13 total records]
023-IN-14.bin.1.309.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	023-IN-14.bin.1.309_contig_140280 [11 total records]
011-CY-01.bin.1.526.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	011-CY-01.bin.1.526_contig_11415 [43 total records]
006-MY-06.bin.c.45.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	006-MY-06.bin.c.45_contig_11772 [1 total record]
028-AU-34.bin.1.380.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	028-AU-34.bin.1.380_contig_107735 [12 total records]
082-NL-09.bin.2.98.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	082-NL-09.bin.2.98_contig_11307 [8 total records]
058-AR-20.bin.1.436.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	058-AR-20.bin.1.436_contig_14862 [10 total records]
054-AR-04.bin.1.4.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	054-AR-04.bin.1.4_contig_2717 [3 total records]
006-MY-06.bin.1.384.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	006-MY-06.bin.1.384_contig_103886 [20 total records]
002-MX-07.bin.1.844.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	002-MX-07.bin.1.844_contig_135608 [7 total records]
092-US1-44.bin.1.223.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	092-US1-44.bin.1.223_contig_20257 [3 total records]
055-AR-06.bin.1.621.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	055-AR-06.bin.1.621_contig_107054 [18 total records]
032-ES-07.bin.1.47.fa	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	032-ES-07.bin.1.47_contig_770 [4 total records]
077-MX-09.bin.1.188.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.188_contig_109778 [28 total records]
027-AU-18.bin.1.147.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	027-AU-18.bin.1.147_contig_11777 [11 total records]
089-SG-01.bin.1.55.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	089-SG-01.bin.1.55_contig_17458 [2 total records]
089-SG-01.bin.1.827.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	089-SG-01.bin.1.827_contig_139054 [9 total records]
054-AR-04.bin.2.189.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	054-AR-04.bin.2.189_contig_10635 [24 total records]
086-SA-02.bin.1.98.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	086-SA-02.bin.1.98_contig_10313 [53 total records]
097-US2-29.bin.2.9.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	097-US2-29.bin.2.9_contig_101741 [23 total records]
077-MX-09.bin.1.119.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.119_contig_13681 [3 total records]
083-NL-13.bin.1.149.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	083-NL-13.bin.1.149_contig_17350 [6 total records]
048-UY-15.bin.1.158.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	048-UY-15.bin.1.158_contig_13598 [8 total records]
021-CZ-11.bin.2.517.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	021-CZ-11.bin.2.517_contig_108042 [18 total records]
046-US2-03.bin.1.493.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	046-US2-03.bin.1.493_contig_128286 [9 total records]
074-IN-03.bin.1.96.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	074-IN-03.bin.1.96_contig_15608 [7 total records]
054-AR-04.bin.1.39.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	054-AR-04.bin.1.39_contig_15840 [4 total records]
098-UY-13.bin.1.523.fa	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	098-UY-13.bin.1.523_contig_1041 [9 total records]
086-SA-02.bin.c.14.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	086-SA-02.bin.c.14_contig_7029 [1 total record]
088-SA-05.bin.1.196.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	088-SA-05.bin.1.196_contig_10364 [47 total records]
086-SA-02.bin.c.8.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	086-SA-02.bin.c.8_contig_27 [1 total record]
025-FI-01.bin.1.327.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	025-FI-01.bin.1.327_contig_130575 [13 total records]
014-ES-23.bin.c.1.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	014-ES-23.bin.c.1_contig_43076 [1 total record]
048-UY-15.bin.1.249.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	048-UY-15.bin.1.249_contig_14719 [10 total records]
028-AU-34.bin.1.279.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	028-AU-34.bin.1.279_contig_32963 [3 total records]
082-NL-09.bin.1.21.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	082-NL-09.bin.1.21_contig_19070 [8 total records]
033-IN-11.bin.1.201.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	033-IN-11.bin.1.201_contig_106481 [15 total records]
099-UY-16.bin.1.47.fa	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	099-UY-16.bin.1.47_contig_17524 [12 total records]
023-IN-14.bin.1.310.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	023-IN-14.bin.1.310_contig_148525 [11 total records]
002-MX-07.bin.2.381.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	002-MX-07.bin.2.381_contig_101887 [19 total records]
038-SE-10.bin.2.24.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	038-SE-10.bin.2.24_contig_142809 [6 total records]
093-US1-47.bin.2.162.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	093-US1-47.bin.2.162_contig_102500 [24 total records]
023-IN-14.bin.1.630.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	023-IN-14.bin.1.630_contig_120571 [15 total records]
065-CA-03.bin.1.254.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	065-CA-03.bin.1.254_contig_899 [1 total record]
089-SG-01.bin.1.540.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	089-SG-01.bin.1.540_contig_26209 [2 total records]
064-CA-01.bin.2.509.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	064-CA-01.bin.2.509_contig_12398 [27 total records]
076-IN-18.bin.1.303.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	076-IN-18.bin.1.303_contig_235386 [6 total records]
067-CH-23.bin.1.5.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	067-CH-23.bin.1.5_contig_143687 [7 total records]
042-US1-105.bin.1.299.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	042-US1-105.bin.1.299_contig_11985 [3 total records]
016-PL-06.bin.1.218.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	016-PL-06.bin.1.218_contig_107876 [3 total records]
071-HK-01.bin.1.242.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	071-HK-01.bin.1.242_contig_10027 [21 total records]
096-US2-26.bin.1.298.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.1.298_contig_3057 [1 total record]
019-HK-04.bin.1.242.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	019-HK-04.bin.1.242_contig_36307 [2 total records]
092-US1-44.bin.1.66.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.66_contig_29443 [2 total records]
007-SA-08.bin.1.319.fa	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	007-SA-08.bin.1.319_contig_109310 [11 total records]
091-US1-126.bin.1.473.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	091-US1-126.bin.1.473_contig_124428 [13 total records]
074-IN-03.bin.1.233.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	074-IN-03.bin.1.233_contig_10558 [42 total records]
086-SA-02.bin.1.143.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	086-SA-02.bin.1.143_contig_12 [23 total records]
077-MX-09.bin.1.541.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	077-MX-09.bin.1.541_contig_100620 [20 total records]
037-NO2-03.bin.1.156.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	037-NO2-03.bin.1.156_contig_120943 [4 total records]
037-NO2-03.bin.1.533.fa	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	037-NO2-03.bin.1.533_contig_145642 [21 total records]
016-PL-06.bin.1.269.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	016-PL-06.bin.1.269_contig_123577 [4 total records]
023-IN-14.bin.2.101.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	023-IN-14.bin.2.101_contig_11951 [16 total records]
076-IN-18.bin.1.338.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	076-IN-18.bin.1.338_contig_128437 [13 total records]
033-IN-11.bin.1.79.fa	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	033-IN-11.bin.1.79_contig_12298 [3 total records]
082-NL-09.bin.1.15.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	082-NL-09.bin.1.15_contig_1368 [10 total records]
091-US1-126.bin.1.215.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	091-US1-126.bin.1.215_contig_169846 [10 total records]
045-US1-87.bin.1.87.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	045-US1-87.bin.1.87_contig_104566 [9 total records]
019-HK-04.bin.1.207.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	019-HK-04.bin.1.207_contig_118304 [7 total records]
026-AT-03.bin.2.79.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	026-AT-03.bin.2.79_contig_162844 [8 total records]
007-SA-08.bin.1.750.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	007-SA-08.bin.1.750_contig_10542 [9 total records]
059-AT-02.bin.1.372.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	059-AT-02.bin.1.372_contig_2430 [4 total records]
073-IL-01.bin.1.45.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	073-IL-01.bin.1.45_contig_7283 [5 total records]
078-MX-10.bin.2.139.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	078-MX-10.bin.2.139_contig_1121 [3 total records]
072-HK-05.bin.2.68.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	072-HK-05.bin.2.68_contig_100424 [18 total records]
072-HK-05.bin.1.55.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	072-HK-05.bin.1.55_contig_139243 [6 total records]
094-US2-01.bin.1.288.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	094-US2-01.bin.1.288_contig_13864 [2 total records]
059-AT-02.bin.1.221.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	059-AT-02.bin.1.221_contig_21963 [2 total records]
096-US2-26.bin.1.258.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.1.258_contig_43110 [3 total records]
072-HK-05.bin.1.140.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	072-HK-05.bin.1.140_contig_102568 [23 total records]
023-IN-14.bin.1.187.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	023-IN-14.bin.1.187_contig_126164 [6 total records]
033-IN-11.bin.1.48.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	033-IN-11.bin.1.48_contig_14200 [5 total records]
089-SG-01.bin.2.431.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	089-SG-01.bin.2.431_contig_145957 [11 total records]
054-AR-04.bin.1.111.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	054-AR-04.bin.1.111_contig_15600 [2 total records]
061-AU-11.bin.c.48.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	061-AU-11.bin.c.48_contig_8495 [1 total record]
071-HK-01.bin.1.109.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	071-HK-01.bin.1.109_contig_10857 [13 total records]
087-SA-04.bin.2.497.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	087-SA-04.bin.2.497_contig_11573 [7 total records]
061-AU-11.bin.1.126.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	061-AU-11.bin.1.126_contig_103269 [7 total records]
059-AT-02.bin.c.29.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	059-AT-02.bin.c.29_contig_4363 [1 total record]
097-US2-29.bin.1.63.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	097-US2-29.bin.1.63_contig_23036 [5 total records]
053-PL-24.bin.1.462.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	053-PL-24.bin.1.462_contig_111763 [11 total records]
067-CH-23.bin.2.213.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	067-CH-23.bin.2.213_contig_15955 [4 total records]
055-AR-06.bin.1.98.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	055-AR-06.bin.1.98_contig_101505 [76 total records]
060-AU-05.bin.1.586.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	060-AU-05.bin.1.586_contig_117812 [5 total records]
054-AR-04.bin.2.59.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	054-AR-04.bin.2.59_contig_21432 [2 total records]
077-MX-09.bin.1.185.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.185_contig_114328 [14 total records]
091-US1-126.bin.1.206.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	091-US1-126.bin.1.206_contig_11718 [7 total records]
088-SA-05.bin.1.32.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	088-SA-05.bin.1.32_contig_26392 [18 total records]
016-PL-06.bin.1.102.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	016-PL-06.bin.1.102_contig_165971 [4 total records]
066-CH-22.bin.1.118.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	066-CH-22.bin.1.118_contig_135933 [13 total records]
095-US2-13.bin.2.81.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	095-US2-13.bin.2.81_contig_161362 [14 total records]
087-SA-04.bin.1.185.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	087-SA-04.bin.1.185_contig_45868 [1 total record]
