genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	Database	derep	HQ	file_name
092-US1-44.bin.2.122	contig_78666	1	23718	43020	TRUE	Uncharacterised				contig_78666	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	092-US1-44.bin.2.122_contig_78666.region001
059-AT-02.bin.2.369	contig_11613	1	64843	82381	TRUE	pel				contig_11613	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	FALSE	059-AT-02.bin.2.369_contig_11613.region001
038-SE-10.bin.1.11	contig_58524	1	630115	649557	FALSE	Uncharacterised				038-SE-10.bin.1.11_contig_58524	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp017987575	MiDAS Global	TRUE	TRUE	038-SE-10.bin.1.11_contig_58524.region001
087-SA-04.bin.1.618	contig_18739	1	329786	353902	FALSE	Uncharacterised				087-SA-04.bin.1.618_contig_18739	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	Hyphomicrobium_C sp019137195	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.618_contig_18739.region001
087-SA-04.bin.1.618	contig_39390	1	509703	525788	FALSE	Uncharacterised				087-SA-04.bin.1.618_contig_39390	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	Hyphomicrobium_C sp019137195	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.618_contig_39390.region001
087-SA-04.bin.1.618	contig_6921	1	599179	632599	FALSE	Uncharacterised				087-SA-04.bin.1.618_contig_6921	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	Hyphomicrobium_C sp019137195	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.618_contig_6921.region001
087-SA-04.bin.1.618	contig_6921	2	1539955	1570350	FALSE	Uncharacterised				087-SA-04.bin.1.618_contig_6921	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	Hyphomicrobium_C sp019137195	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.618_contig_6921.region002
016-PL-06.bin.2.536	contig_43737	1	108031	147257	TRUE	Uncharacterised				contig_43737	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	016-PL-06.bin.2.536_contig_43737.region001
053-PL-24.bin.3.759	contig_220163	1	32777	64449	FALSE	Uncharacterised				contig_220163	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	053-PL-24.bin.3.759_contig_220163.region001
018-CH-08.bin.1.68	contig_235872	1	96982	133346	FALSE	Uncharacterised				018-CH-08.bin.1.68_contig_235872	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	018-CH-08.bin.1.68_contig_235872.region001
088-SA-05.bin.1.106	contig_15407	1	32482	101159	FALSE	Uncharacterised				088-SA-05.bin.1.106_contig_15407	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp009469615	MiDAS Global	TRUE	TRUE	088-SA-05.bin.1.106_contig_15407.region001
088-SA-05.bin.1.106	contig_15407	2	150796	165618	FALSE	PNAG-pga				088-SA-05.bin.1.106_contig_15407	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp009469615	MiDAS Global	TRUE	TRUE	088-SA-05.bin.1.106_contig_15407.region002
037-NO2-03.bin.3.273	contig_20091	1	47512	94312	TRUE	Uncharacterised				contig_20091	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	037-NO2-03.bin.3.273_contig_20091.region001
067-CH-23.bin.1.396	contig_41111	1	80042	146629	FALSE	Uncharacterised				067-CH-23.bin.1.396_contig_41111	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	067-CH-23.bin.1.396_contig_41111.region001
035-MX-06.bin.1.48	contig_2131	1	1195990	1281075	FALSE	Uncharacterised				035-MX-06.bin.1.48_contig_2131	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp016787805	MiDAS Global	TRUE	TRUE	035-MX-06.bin.1.48_contig_2131.region001
072-HK-05.bin.3.77	contig_121913	1	0	24350	TRUE	Uncharacterised				contig_121913	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	072-HK-05.bin.3.77_contig_121913.region001
064-CA-01.bin.1.628	contig_34220	1	458528	538514	FALSE	Uncharacterised				064-CA-01.bin.1.628_contig_34220	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	064-CA-01.bin.1.628_contig_34220.region001
073-IL-01.bin.1.934	contig_72851	1	760380	811619	TRUE	Uncharacterised				073-IL-01.bin.1.934_contig_72851	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	073-IL-01.bin.1.934_contig_72851.region001
073-IL-01.bin.1.934	contig_90841	1	183785	196808	FALSE	pel-like				073-IL-01.bin.1.934_contig_90841	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	073-IL-01.bin.1.934_contig_90841.region001
042-US1-105.bin.1.1	contig_198480	1	0	13660	TRUE	Uncharacterised				042-US1-105.bin.1.1_contig_198480	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium croceum	MiDAS Global	TRUE	TRUE	042-US1-105.bin.1.1_contig_198480.region001
091-US1-126.bin.1.371	contig_2339	1	449393	471856	FALSE	pel				091-US1-126.bin.1.371_contig_2339	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016790885	MiDAS Global	TRUE	TRUE	091-US1-126.bin.1.371_contig_2339.region001
091-US1-126.bin.1.371	contig_49610	1	71784	107618	TRUE	zooglan				091-US1-126.bin.1.371_contig_49610	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016790885	MiDAS Global	TRUE	TRUE	091-US1-126.bin.1.371_contig_49610.region001
072-HK-05.bin.1.6	contig_21097	1	158975	176724	FALSE	Uncharacterised				072-HK-05.bin.1.6_contig_21097	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	Zoogloea sp016790385	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.6_contig_21097.region001
072-HK-05.bin.1.6	contig_8605	1	131094	164248	FALSE	zooglan				072-HK-05.bin.1.6_contig_8605	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	Zoogloea sp016790385	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.6_contig_8605.region001
008-AR-23.bin.1.346	contig_11081	1	261065	326846	FALSE	Uncharacterised				008-AR-23.bin.1.346_contig_11081	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	008-AR-23.bin.1.346_contig_11081.region001
096-US2-26.bin.4.429	contig_5559	1	429035	467110	FALSE	Uncharacterised				contig_5559	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	096-US2-26.bin.4.429_contig_5559.region001
097-US2-29.bin.3.243	contig_105555	1	307415	338919	FALSE	Uncharacterised				contig_105555	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	097-US2-29.bin.3.243_contig_105555.region001
097-US2-29.bin.3.243	contig_12005	1	14931	55703	TRUE	Uncharacterised				contig_12005	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	097-US2-29.bin.3.243_contig_12005.region001
008-AR-23.bin.1.656	contig_6080	1	249795	269154	FALSE	Uncharacterised				008-AR-23.bin.1.656_contig_6080	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	008-AR-23.bin.1.656_contig_6080.region001
016-PL-06.bin.3.988	contig_38256	1	0	19558	TRUE	Uncharacterised				contig_38256	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	FALSE	016-PL-06.bin.3.988_contig_38256.region001
016-PL-06.bin.3.988	contig_82679	1	77911	90313	TRUE	pel-like				contig_82679	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	FALSE	016-PL-06.bin.3.988_contig_82679.region001
055-AR-06.bin.3.1240	contig_93885	1	9277	45050	TRUE	Uncharacterised				contig_93885	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	055-AR-06.bin.3.1240_contig_93885.region001
055-AR-06.bin.3.1240	contig_99557	1	0	18976	TRUE	Uncharacterised				contig_99557	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	055-AR-06.bin.3.1240_contig_99557.region001
092-US1-44.bin.2.125	contig_1457	1	29180	43997	FALSE	PNAG-pga				092-US1-44.bin.2.125_contig_1457	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	092-US1-44.bin.2.125_contig_1457.region001
092-US1-44.bin.2.125	contig_18167	1	57591	133365	FALSE	Uncharacterised				092-US1-44.bin.2.125_contig_18167	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	092-US1-44.bin.2.125_contig_18167.region001
031-CZ-17.bin.2.311	contig_84689	1	9115	44163	TRUE	Uncharacterised				contig_84689	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	031-CZ-17.bin.2.311_contig_84689.region001
076-IN-18.bin.2.97	contig_141616	1	40050	61140	TRUE	Uncharacterised				contig_141616	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp030053945	MiDAS Global	TRUE	FALSE	076-IN-18.bin.2.97_contig_141616.region001
072-HK-05.bin.1.92	contig_30152	1	164822	185782	FALSE	Uncharacterised				072-HK-05.bin.1.92_contig_30152	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.92_contig_30152.region001
072-HK-05.bin.1.92	contig_30154	1	111240	180336	FALSE	Uncharacterised				072-HK-05.bin.1.92_contig_30154	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.92_contig_30154.region001
016-PL-06.bin.1.487	contig_9537	1	694754	736423	FALSE	Uncharacterised				016-PL-06.bin.1.487_contig_9537	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	016-PL-06.bin.1.487_contig_9537.region001
003-CA-05.bin.2.206	contig_133340	1	26307	77641	FALSE	Uncharacterised				contig_133340	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	003-CA-05.bin.2.206_contig_133340.region001
003-CA-05.bin.2.206	contig_154923	1	2995	35307	TRUE	Uncharacterised				contig_154923	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	003-CA-05.bin.2.206_contig_154923.region001
095-US2-13.bin.1.171	contig_20549	1	79689	126742	FALSE	Uncharacterised				095-US2-13.bin.1.171_contig_20549	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.1.171_contig_20549.region001
095-US2-13.bin.1.171	contig_574	1	982299	1011321	FALSE	Uncharacterised				095-US2-13.bin.1.171_contig_574	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.1.171_contig_574.region001
095-US2-13.bin.1.171	contig_574	2	1294800	1343734	FALSE	Uncharacterised				095-US2-13.bin.1.171_contig_574	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.1.171_contig_574.region002
038-SE-10.bin.1.18	contig_148347	1	57257	101336	TRUE	Uncharacterised				038-SE-10.bin.1.18_contig_148347	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp016716675	MiDAS Global	TRUE	TRUE	038-SE-10.bin.1.18_contig_148347.region001
038-SE-10.bin.1.18	contig_152737	1	48126	60103	FALSE	curdlan-like				038-SE-10.bin.1.18_contig_152737	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp016716675	MiDAS Global	TRUE	TRUE	038-SE-10.bin.1.18_contig_152737.region001
038-SE-10.bin.1.18	contig_152737	2	63283	83931	TRUE	Uncharacterised				038-SE-10.bin.1.18_contig_152737	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp016716675	MiDAS Global	TRUE	TRUE	038-SE-10.bin.1.18_contig_152737.region002
059-AT-02.bin.2.55	contig_76702	1	149082	175323	FALSE	Uncharacterised				contig_76702	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	059-AT-02.bin.2.55_contig_76702.region001
037-NO2-03.bin.3.1156	contig_9288	1	34806	55790	FALSE	pel				contig_9288	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	037-NO2-03.bin.3.1156_contig_9288.region001
042-US1-105.bin.2.357	contig_34235	1	283518	324622	FALSE	Uncharacterised				contig_34235	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	042-US1-105.bin.2.357_contig_34235.region001
042-US1-105.bin.2.357	contig_73006	1	113292	145241	FALSE	Uncharacterised				contig_73006	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	042-US1-105.bin.2.357_contig_73006.region001
092-US1-44.bin.1.199	contig_59988	1	194923	243962	FALSE	Uncharacterised				092-US1-44.bin.1.199_contig_59988	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp001898465	MiDAS Global	TRUE	TRUE	092-US1-44.bin.1.199_contig_59988.region001
092-US1-44.bin.1.199	contig_59988	2	378693	419582	FALSE	Uncharacterised				092-US1-44.bin.1.199_contig_59988	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp001898465	MiDAS Global	TRUE	TRUE	092-US1-44.bin.1.199_contig_59988.region002
060-AU-05.bin.3.728	contig_81886	1	210327	282733	FALSE	zooglan				contig_81886	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	""	MiDAS Global	TRUE	FALSE	060-AU-05.bin.3.728_contig_81886.region001
099-UY-16.bin.1.20	contig_859	1	1062642	1091577	FALSE	Uncharacterised				099-UY-16.bin.1.20_contig_859	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	099-UY-16.bin.1.20_contig_859.region001
099-UY-16.bin.1.20	contig_859	2	1115909	1153450	FALSE	Uncharacterised				099-UY-16.bin.1.20_contig_859	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	099-UY-16.bin.1.20_contig_859.region002
040-UK-14.bin.1.444	contig_19260	1	225288	286383	TRUE	Uncharacterised				040-UK-14.bin.1.444_contig_19260	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	040-UK-14.bin.1.444_contig_19260.region001
025-FI-01.bin.1.248	contig_6020	1	154676	186614	FALSE	Uncharacterised				025-FI-01.bin.1.248_contig_6020	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp018057635	MiDAS Global	TRUE	TRUE	025-FI-01.bin.1.248_contig_6020.region001
042-US1-105.bin.1.269	contig_18233	1	320173	353580	FALSE	Uncharacterised				042-US1-105.bin.1.269_contig_18233	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	Zoogloea sp015657735	MiDAS Global	TRUE	TRUE	042-US1-105.bin.1.269_contig_18233.region001
042-US1-105.bin.1.269	contig_18233	2	483574	521868	FALSE	zooglan				042-US1-105.bin.1.269_contig_18233	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	Zoogloea sp015657735	MiDAS Global	TRUE	TRUE	042-US1-105.bin.1.269_contig_18233.region002
087-SA-04.bin.1.347	contig_156	1	318506	351203	FALSE	Uncharacterised				087-SA-04.bin.1.347_contig_156	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.347_contig_156.region001
087-SA-04.bin.1.347	contig_17260	1	13440	26422	FALSE	pel-like				087-SA-04.bin.1.347_contig_17260	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.347_contig_17260.region001
087-SA-04.bin.1.347	contig_3245	1	49607	72418	FALSE	Uncharacterised				087-SA-04.bin.1.347_contig_3245	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.347_contig_3245.region001
087-SA-04.bin.1.347	contig_3245	2	178949	220755	FALSE	Uncharacterised				087-SA-04.bin.1.347_contig_3245	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.347_contig_3245.region002
087-SA-04.bin.1.347	contig_82267	1	500	30902	TRUE	Uncharacterised				087-SA-04.bin.1.347_contig_82267	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	087-SA-04.bin.1.347_contig_82267.region001
021-CZ-11.bin.3.677	contig_207432	1	100792	142120	TRUE	Uncharacterised				021-CZ-11.bin.3.677_contig_207432	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	021-CZ-11.bin.3.677_contig_207432.region001
078-MX-10.bin.1.348	contig_51563	1	374864	405718	FALSE	Uncharacterised				078-MX-10.bin.1.348_contig_51563	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp003534175	MiDAS Global	TRUE	TRUE	078-MX-10.bin.1.348_contig_51563.region001
078-MX-10.bin.1.348	contig_53614	1	257330	293627	FALSE	Uncharacterised				078-MX-10.bin.1.348_contig_53614	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp003534175	MiDAS Global	TRUE	TRUE	078-MX-10.bin.1.348_contig_53614.region001
078-MX-10.bin.1.348	contig_53614	2	670389	708013	FALSE	Uncharacterised				078-MX-10.bin.1.348_contig_53614	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp003534175	MiDAS Global	TRUE	TRUE	078-MX-10.bin.1.348_contig_53614.region002
064-CA-01.bin.1.57	contig_16608	1	1395311	1445377	FALSE	Uncharacterised				064-CA-01.bin.1.57_contig_16608	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	064-CA-01.bin.1.57_contig_16608.region001
064-CA-01.bin.1.57	contig_179	1	587789	668255	FALSE	Uncharacterised				064-CA-01.bin.1.57_contig_179	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	064-CA-01.bin.1.57_contig_179.region001
091-US1-126.bin.2.516	contig_138145	1	81223	101571	FALSE	Uncharacterised				contig_138145	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	091-US1-126.bin.2.516_contig_138145.region001
099-UY-16.bin.2.94	contig_12981	1	78491	102650	FALSE	cellulose-type-2				contig_12981	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	099-UY-16.bin.2.94_contig_12981.region001
099-UY-16.bin.2.94	contig_14146	1	37451	58128	TRUE	cellulose-type-1				contig_14146	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	099-UY-16.bin.2.94_contig_14146.region001
099-UY-16.bin.2.94	contig_4917	1	5674	24477	TRUE	cellulose-like				contig_4917	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	099-UY-16.bin.2.94_contig_4917.region001
099-UY-16.bin.1.195	contig_622	1	426064	535120	FALSE	Uncharacterised				099-UY-16.bin.1.195_contig_622	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	099-UY-16.bin.1.195_contig_622.region001
065-CA-03.bin.3.559	contig_156323	1	42548	138113	FALSE	Uncharacterised				contig_156323	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	065-CA-03.bin.3.559_contig_156323.region001
