# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	fructansucrase	generic-cellulose	pel-like	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingans	sphingomonadales_eps	type-1-cellulose	hybrid	description
GCF_001661915.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	NZ_LYWY01000010.1 Croceicoccus pelagius strain Ery9 Ery9_C10_4733, whole genome shotgun sequence [40 total records]
GCF_900101455.1_genomic.fna	3	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	NZ_FMZJ01000047.1 Sphingomonas sp. YR710, whole genome shotgun sequence [47 total records]
GCF_040534015.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	NZ_JBEWLY010000001.1 Novosphingobium sp. RD2P27 32, whole genome shotgun sequence [27 total records]
GCF_003347635.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_QDFY01000001.1 Sphingosinicella terrae strain KCTC 52780 s.270_Contig1, whole genome shotgun sequence [46 total records]
GCF_009828115.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_WTYL01000001.1 Allopontixanthobacter sediminis strain KCTC 42453 NODE_1_length_1194408, whole genome shotgun sequence [6 total records]
GCA_947500295.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	CANMRM010000001.1 uncultured Kordiimonas sp. isolate 2-78-G.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [10 total records]
GCF_000585415.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_KK073876.1 Sphingomonas jaspsi DSM 18422 G570DRAFT_scaffold00001.1, whole genome shotgun sequence [1 total record]
GCF_014705715.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	NZ_JACXLC010000001.1 Erythrobacter rubeus strain KMU-140 contig1, whole genome shotgun sequence [4 total records]
GCF_016461955.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JADMNM010000001.1 Qipengyuania sp. YIM B01966 Scaffold1, whole genome shotgun sequence [33 total records]
GCF_014641655.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_BMID01000001.1 Blastomonas marina strain CGMCC 1.15297 sequence01, whole genome shotgun sequence [18 total records]
GCF_002197685.1_genomic.fna	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	NZ_NBBI01000001.1 Sphingomonas dokdonensis strain DSM 21029 SPDO_contig000001, whole genome shotgun sequence [16 total records]
GCF_016704835.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JADIZJ010000001.1 MAG: Sphingopyxis sp. isolate AalE_18-Q3-R2-46_MAXAC.104 tig00000526-10-15427290, whole genome shotgun sequence [22 total records]
GCF_037572715.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JBBHJY010000001.1 Novosphingobium sp. AS3R-12 1, whole genome shotgun sequence [29 total records]
GCF_023516455.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAMGBA010000001.1 Sphingomonas caseinilyticus strain NSE70-1 1, whole genome shotgun sequence [5 total records]
GCA_900100475.1_genomic.fna	5	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	FMTU01000090.1 Sphingobium faniae strain CGMCC 1.7749 genome assembly, contig: IQ30DRAFT_scaffold00090.90, whole genome shotgun sequence [93 total records]
GCA_024072375.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	CP099617.1 Sphingomonadaceae bacterium OTU29LAMAA1 chromosome, complete genome [2 total records]
GCF_001650735.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	NZ_LXVY01000001.1 Sphingomonas sp. TDK1 TDK1_contig_1, whole genome shotgun sequence [48 total records]
GCA_947503245.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	CANNCV010000001.1 uncultured Sphingomonadaceae bacterium isolate 1052-G.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [6 total records]
GCF_001424005.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_LMPX01000001.1 Sphingomonas sp. Leaf198 contig_1, whole genome shotgun sequence [7 total records]
GCF_025574485.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAOBPO010000001.1 Kordiimonas aquimaris strain JCM 16665 JCM16665_1, whole genome shotgun sequence [26 total records]
GCF_039968395.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JBDVPV010000001.1 MAG: Parasphingorhabdus sp. isolate LC.06.F.A3_204_26 LC_06_F_A3_204_26_000000000001, whole genome shotgun sequence [5 total records]
GCF_022832385.1_genomic.fna	5	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JALHLE010000001.1 Novosphingobium album (ex Hu et al. 2023) strain B2580 contig1, whole genome shotgun sequence [73 total records]
GCA_947499975.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	CANMQE010000001.1 uncultured Sphingomonadaceae bacterium isolate 3-2033-3Z.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [9 total records]
GCF_009905735.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAAALE010000001.1 Porphyrobacter sp. SLTP SLTPS5_1, whole genome shotgun sequence [33 total records]
GCF_035989265.1_genomic.fna	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	NZ_JAYKZX010000001.1 Sphingobium sp. HWE2-09 contig_1, whole genome shotgun sequence [3 total records]
GCF_036663775.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAXOJM010000001.1 Sphingomonas sp. RB1R13 Y664_1, whole genome shotgun sequence [137 total records]
GCF_031457155.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAVDWB010000001.1 Croceicoccus sp. BE223 Ga0454548_01, whole genome shotgun sequence [14 total records]
GCF_010994245.1_genomic.fna	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	NZ_WMHO01000001.1 Sandarakinorhabdus rubra strain MO-4 1, whole genome shotgun sequence [395 total records]
GCF_039537965.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_BAABBM010000001.1 Sphingomonas limnosediminicola strain JCM 17543 sequence1, whole genome shotgun sequence [1 total record]
GCF_040407505.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	NZ_JAPZPQ010000010.1 Sphingomonas faeni strain P300S2 NODE_10_length_89147_cov_182.981891, whole genome shotgun sequence [16 total records]
GCF_001556865.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_LSJY01000001.1 Sphingobium sp. CCH11-B1 CCH11-B1_contig1, whole genome shotgun sequence [187 total records]
GCF_000712135.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	NZ_JOOE01000001.1 Sphingomonas sp. UNC305MFCol5.2 BR78DRAFT_scaffold00001.1_C, whole genome shotgun sequence [7 total records]
GCA_947501695.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	CANMWO010000001.1 uncultured Sphingomonadaceae bacterium isolate YR25-13-3Z.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [4 total records]
GCF_024721585.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP102629.1 Sphingomicrobium aestuariivivum strain KCTC 42286 chromosome [1 total record]
GCF_023516495.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAMGBC010000001.1 Sphingomonas anseongensis strain RG327 1, whole genome shotgun sequence [1 total record]
GCF_000512205.2_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NZ_CP006644.1 Sphingomonas sanxanigenens DSM 19645 = NX02 chromosome, complete genome [2 total records]
GCF_004153605.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_SDSI01000001.1 Qipengyuania thermophila strain CFH 74456 scaffold1, whole genome shotgun sequence [13 total records]
GCF_026157085.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JANPVN010000001.1 Sphingomicrobium arenosum strain NBRC 113094 NODE_1_length_2539781_cov_260.733334, whole genome shotgun sequence [3 total records]
GCF_002251755.1_genomic.fna	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	NZ_NOXT01000032.1 Sandarakinorhabdus cyanobacteriorum strain TH057 C7377, whole genome shotgun sequence [129 total records]
GCF_007859635.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP042306.1 Sphingomonas panacisoli strain HKS19 chromosome, complete genome [1 total record]
GCA_017302615.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	JAFLDB010000001.1 MAG: Sphingomonadales bacterium isolate UWPOB_SPHING2 gnl_X_LDJEEBND_1, whole genome shotgun sequence [33 total records]
GCA_013816585.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	JACDEE010000048.1 MAG: Sphingosinicella sp. isolate MGR_bin352 SD2902_NODE_10767_length_3240_cov_21.124639, whole genome shotgun sequence [62 total records]
GCF_012979535.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP053015.1 Sphingomonas lacunae strain CSW-10 chromosome, complete genome [1 total record]
GCF_030128825.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_CP119127.1 Sphingobium sp. WTD-1 chromosome, complete genome [6 total records]
GCF_026157035.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JANJZA010000001.1 Sphingomicrobium nitratireducens strain O-35 NODE_1_length_2101414_cov_284.135371, whole genome shotgun sequence [3 total records]
GCF_016820445.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JADHDT010000010.1 Sphingomonas beigongshangi strain REN5 NODE_10_length_64768_cov_191.279560, whole genome shotgun sequence [21 total records]
GCF_009827445.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_WTYI01000001.1 Qipengyuania aquimaris strain JCM 12189 NODE_1_length_2662510, whole genome shotgun sequence [1 total record]
GCF_025154015.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAOAMV010000010.1 Tsuneonella litorea strain YG55 NODE_10_length_22799_cov_284.553516, whole genome shotgun sequence [26 total records]
GCF_023822065.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP084930.1 Sphingomonas morindae strain NBD5 chromosome 1, complete sequence [4 total records]
GCF_030657335.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP131039.1 Croceibacterium aestuarii strain D39 chromosome [1 total record]
GCF_004341085.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_SLXW01000001.1 Sphingomonas sp. PP-CE-1G-424 Ga0191677_101, whole genome shotgun sequence [29 total records]
GCF_023559245.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_CP097462.1 Sphingomonas sp. KRR8 chromosome, complete genome [1 total record]
GCF_019898765.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_JAIOKB010000010.1 Sphingomonas yunnanensis strain YIM 3 NODE_10_length_151349_cov_83.821898, whole genome shotgun sequence [18 total records]
GCF_036663715.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	NZ_JAXOJN010000001.1 Sphingomonas sp. ZB1N12 Y661_1, whole genome shotgun sequence [63 total records]
GCF_026420865.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_JAPCWC010000001.1 Novosphingobium clariflavum strain 164 1, whole genome shotgun sequence [94 total records]
GCF_000787715.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_BBPI01000121.1 Sphingomonas parapaucimobilis NBRC 15100, whole genome shotgun sequence [117 total records]
GCF_020404405.1_genomic.fna	5	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	NZ_JAIZDA010000010.1 Novosphingobium sp. FKTRR1 Scaffold10_1, whole genome shotgun sequence [94 total records]
GCF_001555965.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_LSHX01000001.1 Sphingomonas sp. CCH21-G11 CCH21-G11_contig1, whole genome shotgun sequence [58 total records]
GCA_003241875.1_genomic.fna	4	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	QBLU01000100.1 MAG: Alphaproteobacteria bacterium isolate ULC179bin3 scaffold100_size5661, whole genome shotgun sequence [111 total records]
GCF_019711515.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAIGNO010000010.1 Qipengyuania qiaonensis strain 6D47A NODE_10_length_99686_cov_184.015159, whole genome shotgun sequence [33 total records]
GCF_025938155.1_genomic.fna	4	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	NZ_JAPCZG010000001.1 Novosphingobium sp. KCTC 2891 strain 16085 2891_1, whole genome shotgun sequence [33 total records]
GCF_014652555.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	NZ_BMZA01000001.1 Novosphingobium colocasiae strain KCTC 32255 sequence01, whole genome shotgun sequence [63 total records]
GCF_009827435.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_WTYM01000015.1 Croceibacterium salegens strain MCCC 1K01500 137, whole genome shotgun sequence [46 total records]
GCF_021403115.1_genomic.fna	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	NZ_JAJSSH010000010.1 Sphingobium sufflavum strain HL-25 Scaffold10_1, whole genome shotgun sequence [37 total records]
GCF_009827315.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_WTYF01000004.1 Qipengyuania gaetbuli strain DSM 16225 DSM16225_1_2293368, whole genome shotgun sequence [4 total records]
GCF_023197165.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JALPRD010000001.1 Sphingopyxis sp. MSC1_008 PNNL_MSC-1_Str_008_scaf0001, whole genome shotgun sequence [28 total records]
GCF_014199325.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_JACIJJ010000001.1 Sphingomonas yantingensis strain DSM 27244 Ga0373344_01, whole genome shotgun sequence [11 total records]
GCF_015694345.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JADQDC010000010.1 Novosphingobium jiangmenense strain 1Y9A NODE_10_length_162837_cov_51.634110, whole genome shotgun sequence [31 total records]
GCF_028869115.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NZ_CP079800.1 Pseudemcibacter aquimaris strain Y4 chromosome, complete genome [1 total record]
GCF_014873485.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JADBDT010000001.1 Sphingopyxis sp. OAS728 Ga0395966_01, whole genome shotgun sequence [1 total record]
GCF_023516575.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAMGBE010000001.1 Sphingomonas hankyongi strain SE220 1, whole genome shotgun sequence [4 total records]
GCF_009755815.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	NZ_WRPK01000010.1 Sphingomonas formosensis strain CC-Nfb-2 NODE_10_length_320918_cov_27.425275_cov_27.425275, whole genome shotgun sequence [39 total records]
GCF_012927405.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	NZ_JABBGM010000001.1 Novosphingobium olei strain TW-4 contig1, whole genome shotgun sequence [44 total records]
GCF_024236215.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JACKKX010000001.1 MAG: Novosphingobium sp. isolate HK-STAS-PROT-76 HK-STAS-PROT-76_1, whole genome shotgun sequence [7 total records]
GCA_035576365.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	DATLWK010000001.1 MAG TPA_asm: Sphingomicrobium sp. isolate SMAG_U13216 k141_14163, whole genome shotgun sequence [18 total records]
GCF_006438955.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_RCZK01000001.1 Sphingomonas oligophenolica strain S5.1 scaffold1.1, whole genome shotgun sequence [45 total records]
GCF_036352595.1_genomic.fna	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	1	0	NZ_JAZFAX010000001.1 Novosphingobium resinovorum strain Shazo N NODE_1_length_605695_cov_177.618992, whole genome shotgun sequence [112 total records]
GCF_036721295.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_DAIMLK010000019.1 MAG: Sphingorhabdus sp. isolate CTOTU2210 NODE_116_length_35181_cov_6.158373, whole genome shotgun sequence [35 total records]
GCF_037154195.1_genomic.fna	5	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	NZ_JBANFM010000001.1 Sphingobium aromaticivastans strain DSM 105181 NODE_1_length_376662_cov_127.836133, whole genome shotgun sequence [90 total records]
GCF_000253255.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	NC_015580.1 Novosphingobium sp. PP1Y, complete sequence [4 total records]
GCF_003096275.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	NZ_QENQ01000001.1 Sphingomonas pokkalii strain L3B27 Scaffold_1, whole genome shotgun sequence [8 total records]
GCF_009827395.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	NZ_WTYX01000001.1 Pontixanthobacter aquaemixtae strain KCTC 52763 NODE_1_length_1911832, whole genome shotgun sequence [3 total records]
GCF_001307295.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP012700.1 Sphingopyxis macrogoltabida strain EY-1 chromosome, complete genome [6 total records]
GCF_011927635.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	NZ_JAATJB010000001.1 Sphingomonas trueperi strain DSM 7225 Ga0373209_01, whole genome shotgun sequence [43 total records]
GCF_001598415.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	NZ_BCYX01000001.1 Sphingomonas mali NBRC 15500, whole genome shotgun sequence [104 total records]
GCA_963422345.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	OY729425.1 MAG: uncultured Sphingomonas sp. isolate aa90e4eb-006a-47b9-aefd-4e910724d8fc genome assembly, chromosome: 1 [1 total record]
GCF_001678665.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	NZ_LZRP01000001.1 Erythrobacter sp. QSSC1-22B contig00001, whole genome shotgun sequence [34 total records]
GCF_001426195.1_genomic.fna	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	NZ_LMRS01000001.1 Sphingomonas sp. Leaf339 scaffold1.1, whole genome shotgun sequence [30 total records]
GCF_040407495.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAPZPP010000010.1 Sphingomonas faeni strain P300S1 NODE_10_length_5811_cov_691.392745, whole genome shotgun sequence [12 total records]
GCF_001519075.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_KQ954244.1 Novosphingobium fuchskuhlense strain FNE08-7 PRJNA299317_s001, whole genome shotgun sequence [6 total records]
GCF_000797515.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JSBN01000001.1 Sphingomonas sp. Ant H11 contig_1, whole genome shotgun sequence [212 total records]
GCF_014200045.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	NZ_JACHOV010000001.1 Rhizorhapis suberifaciens strain DSM 7465 Ga0373210_01, whole genome shotgun sequence [34 total records]
GCA_963662855.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	OY759757.1 MAG: uncultured Caenibius sp. isolate 2b5e544d-74ba-4d02-9fd3-c32a5352e489 genome assembly, chromosome: 1 [5 total records]
GCF_029623755.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP121106.1 Altererythrobacter sp. CAU 1644 chromosome [1 total record]
GCF_036663615.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JAXOJJ010000001.1 Sphingomonas sp. PB2P19 Y677_1, whole genome shotgun sequence [35 total records]
GCA_947503575.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	CANNDZ010000001.1 uncultured Kordiimonas sp. isolate 176-3Z.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [6 total records]
GCF_900105095.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_LT629743.1 Erythrobacter sp. HL-111 chromosome I [1 total record]
GCF_014196055.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	NZ_JACICY010000001.1 Novosphingobium hassiacum strain DSM 14552 Ga0373213_01, whole genome shotgun sequence [56 total records]
GCF_036663795.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAXOJP010000001.1 Sphingomonas sp. RT2P30 Y658_1, whole genome shotgun sequence [93 total records]
GCF_009827635.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_WTYW01000001.1 Parapontixanthobacter aurantiacus strain MCCC 1A09962 NODE_1_length_1686974, whole genome shotgun sequence [7 total records]
GCF_007991615.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_BJYR01000001.1 Novosphingobium sediminis strain NBRC 106119 sequence01, whole genome shotgun sequence [59 total records]
GCF_009828025.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_WTYA01000010.1 Qipengyuania algicida strain KEMB 9005-328 NODE_10_length_157774, whole genome shotgun sequence [21 total records]
GCF_019793235.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAILXK010000001.1 Sphingopyxis jiangsuensis strain XHP0097 NODE_1_length_1705527_cov_65.983528, whole genome shotgun sequence [3 total records]
GCF_900143235.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_FRDF01000025.1 Erythrobacter sanguineus strain DSM 11032, whole genome shotgun sequence [25 total records]
GCF_036402235.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	NZ_DASWTG010000001.1 MAG: Sphingomonas sp. isolate SMAG_U3569 k141_133934, whole genome shotgun sequence [93 total records]
GCF_014205635.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	NZ_JACIIV010000001.1 Polymorphobacter multimanifer strain DSM 102189 Ga0373304_01, whole genome shotgun sequence [72 total records]
GCA_041396845.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	JAWKXU010000001.1 MAG: Caenibius sp. isolate AC1.26 AC1.26.fa-1, whole genome shotgun sequence [10 total records]
GCF_026167545.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP110678.1 Sphingomonas sp. S1-29 chromosome, complete genome [1 total record]
GCA_039978835.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	JBDWAQ010000001.1 MAG: Parasphingorhabdus sp. isolate LC.369.M.C6_330_38 LC_369_M_C6_330_38_000000000001, whole genome shotgun sequence [13 total records]
GCF_007995065.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_VOQR01000001.1 Sphingomonas ginsenosidivorax strain KHI67, whole genome shotgun sequence [2 total records]
GCF_036855935.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_JASPFK010000001.1 Sphingomonas sp. LR60 contig_1, whole genome shotgun sequence [2 total records]
GCF_000367345.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	NZ_BARE01000131.1 Sphingobium xenophagum NBRC 107872, whole genome shotgun sequence [128 total records]
GCF_000756385.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_JNFC01000001.1 Sphingopyxis sp. LC363 contig1, whole genome shotgun sequence [69 total records]
GCF_003129465.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_QFFF01000001.1 Sphingosinicella humi strain QZX222 contig1, whole genome shotgun sequence [3 total records]
GCF_020092905.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JAGSGB010000001.1 Pacificimonas aurantium strain DSM 107782 1, whole genome shotgun sequence [9 total records]
GCA_027533105.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	JAPZTW010000013.1 MAG: Sphingomonadaceae bacterium isolate LE19-251.1G c_000000000546, whole genome shotgun sequence [13 total records]
GCF_014197035.1_genomic.fna	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	NZ_JACIEU010000001.1 Sphingobium scionense strain DSM 19371 Ga0373320_001, whole genome shotgun sequence [102 total records]
GCF_033242265.1_genomic.fna	5	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	NZ_BTFW01000001.1 Novosphingobium sp. IK01 sequence1, whole genome shotgun sequence [4 total records]
GCA_039968605.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	JBDVPM010000001.1 MAG: Alteripontixanthobacter sp. isolate AQ.07.M.A6_20_77 AQ_07_M_A6_20_77_000000000001, whole genome shotgun sequence [15 total records]
GCF_000445105.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_ATDP01000003.1 Sphingobium lactosutens DS20 contig003, whole genome shotgun sequence [101 total records]
