genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	MAG_status.x	OLD_gtdb_classification	gtdbtk_organism_name	ncbi_organism_name	Contamination (%)	Completeness (%)	cluster95	Database	Domain	Phylum	Class	Order	Family	Genus	Species	MAG_status.y	shared_name	product_1
GCF_004353185.1_ASM435318v1_genomic	krakentaxid3021495HumGut_21495_6	2	114117	155011	TRUE	putative_ABC_dependent_NO_OPX				kraken:taxid|3021495|HumGut_21495_6 NZ_SMUS01000006.1 Clostridium cuniculi strain 1 CLCU001.0001.d01_CNTG00006, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cuniculi	s__Clostridium cuniculi	Clostridium cuniculi	2.83154121863799	99.1935483870968	3416	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium cuniculi	HQ	krakentaxid3021495HumGut_21495_6.region002.gbk_region_1	Uncharacterised
GCF_004353185.1_ASM435318v1_genomic	krakentaxid3021495HumGut_21495_14	1	31626	93603	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3021495|HumGut_21495_14 NZ_SMUS01000014.1 Clostridium cuniculi strain 1 CLCU001.0001.d01_CNTG00014, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cuniculi	s__Clostridium cuniculi	Clostridium cuniculi	2.83154121863799	99.1935483870968	3416	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium cuniculi	HQ	krakentaxid3021495HumGut_21495_14.region001.gbk_region_1	Uncharacterised
GUT_GENOME074035	krakentaxid3007107HumGut_7107_197	1	0	5613	TRUE	cellulose-like				kraken:taxid|3007107|HumGut_7107_197 GUT_GENOME074035_197	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	s__Parasutterella sp000980495	Acinetobacter sp. N54.MGS-139	1.51	96.52	751	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Parasutterella	s__Parasutterella gallistercoris	HQ	krakentaxid3007107HumGut_7107_197.region001.gbk_region_1	cellulose-like
GCF_001588645.1_ASM158864v1_genomic	krakentaxid3015725HumGut_15725_5	1	2270	16995	FALSE	alpha-glucansucrase				kraken:taxid|3015725|HumGut_15725_5 NZ_LAYF01000013.1 Streptococcus oralis strain JPIIBV3 Contig13, whole genome shotgun sequence	Sucrase	4	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_AB	s__Streptococcus oralis_AB	Streptococcus oralis	0.265604249667995	99.867197875166	2191	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus oralis_AB	HQ	krakentaxid3015725HumGut_15725_5.region001.gbk_region_1	alpha-glucansucrase
GCF_001588645.1_ASM158864v1_genomic	krakentaxid3015725HumGut_15725_45	1	74675	99246	TRUE	lactobacillus_eps				kraken:taxid|3015725|HumGut_15725_45 NZ_LAYF01000005.1 Streptococcus oralis strain JPIIBV3 Contig5, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_AB	s__Streptococcus oralis_AB	Streptococcus oralis	0.265604249667995	99.867197875166	2191	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus oralis_AB	HQ	krakentaxid3015725HumGut_15725_45.region001.gbk_region_1	lactobacillus_eps
GCF_900104265.1_IMG-taxon_2663762796_annotated_assembly_genomic	krakentaxid3026411HumGut_26411_9	1	154524	180271	FALSE	alginate				kraken:taxid|3026411|HumGut_26411_9 NZ_FNJJ01000011.1 Pseudomonas guguanensis strain JCM 18416, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E guguanensis	s__Pseudomonas_E guguanensis	Pseudomonas guguanensis	0.137741046831956	100	4462	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E guguanensis	HQ	krakentaxid3026411HumGut_26411_9.region001.gbk_region_1	alginate
GCF_900104265.1_IMG-taxon_2663762796_annotated_assembly_genomic	krakentaxid3026411HumGut_26411_12	1	49653	75634	FALSE	alginate				kraken:taxid|3026411|HumGut_26411_12 NZ_FNJJ01000002.1 Pseudomonas guguanensis strain JCM 18416, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E guguanensis	s__Pseudomonas_E guguanensis	Pseudomonas guguanensis	0.137741046831956	100	4462	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E guguanensis	HQ	krakentaxid3026411HumGut_26411_12.region001.gbk_region_1	alginate
GCF_900104265.1_IMG-taxon_2663762796_annotated_assembly_genomic	krakentaxid3026411HumGut_26411_23	1	14459	36503	FALSE	pel				kraken:taxid|3026411|HumGut_26411_23 NZ_FNJJ01000017.1 Pseudomonas guguanensis strain JCM 18416, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E guguanensis	s__Pseudomonas_E guguanensis	Pseudomonas guguanensis	0.137741046831956	100	4462	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E guguanensis	HQ	krakentaxid3026411HumGut_26411_23.region001.gbk_region_1	pel
GCF_015551785.1_ASM1555178v1_genomic	krakentaxid3008432HumGut_8432_66	1	69136	92172	TRUE	lactobacillus_eps				kraken:taxid|3008432|HumGut_8432_66 NZ_JADNDJ010000006.1 Streptococcus parasanguinis strain D6t1_180914_C2 NODE_6_length_92172_cov_30.2084, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis	s__Streptococcus parasanguinis	Streptococcus parasanguinis ATCC 15912	0.875706214689265	100	998	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus parasanguinis	HQ	krakentaxid3008432HumGut_8432_66.region001.gbk_region_1	lactobacillus_eps
GUT_GENOME237320	krakentaxid3011600HumGut_11600_32	1	3858	33622	TRUE	putative_ABC_dependent_NO_OPX				kraken:taxid|3011600|HumGut_11600_32 GUT_GENOME237320_32	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	s__CAG-488 sp000434055	Ruminococcus sp. CAG:488	0.67	97.09	1491	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__CAG-488	s__CAG-488 sp000434055	HQ	krakentaxid3011600HumGut_11600_32.region001.gbk_region_1	Uncharacterised
GUT_GENOME237320	krakentaxid3011600HumGut_11600_36	1	3019	39470	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3011600|HumGut_11600_36 GUT_GENOME237320_36	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	s__CAG-488 sp000434055	Ruminococcus sp. CAG:488	0.67	97.09	1491	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__CAG-488	s__CAG-488 sp000434055	HQ	krakentaxid3011600HumGut_11600_36.region001.gbk_region_1	Uncharacterised
GUT_GENOME237320	krakentaxid3011600HumGut_11600_44	1	92294	155523	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3011600|HumGut_11600_44 GUT_GENOME237320_44	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	s__CAG-488 sp000434055	Ruminococcus sp. CAG:488	0.67	97.09	1491	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__CAG-488	s__CAG-488 sp000434055	HQ	krakentaxid3011600HumGut_11600_44.region001.gbk_region_1	Uncharacterised
GUT_GENOME000114	krakentaxid3005268HumGut_5268_3	1	54263	71986	FALSE	pel-positive				kraken:taxid|3005268|HumGut_5268_3 GUT_GENOME000114_3	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135;s__GCA-900066135 sp900066135	s__GCA-900066135 sp900066135	Blautia sp. OF03-15BH	0.12	99.37	428	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Limivivens	s__Limivivens sp900066135	HQ	krakentaxid3005268HumGut_5268_3.region001.gbk_region_1	pel-positive
GUT_GENOME027374	krakentaxid3021339HumGut_21339_11	1	22373	69111	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3021339|HumGut_21339_11 GUT_GENOME027374_11	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900547085	s__Prevotella sp900547085	uncultured Prevotella sp.	0	98.81	3366	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella sp900547085	HQ	krakentaxid3021339HumGut_21339_11.region001.gbk_region_1	Uncharacterised
GUT_GENOME000082	krakentaxid3029038HumGut_29038_7	1	132852	190501	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3029038|HumGut_29038_7 GUT_GENOME000082_7	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Beduini;s__	g__Beduini	uncultured Erysipelotrichaceae bacterium	0.94	100	4879	HumGut	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Coprobacillaceae	g__Beduini	s__Beduini sp902363625	HQ	krakentaxid3029038HumGut_29038_7.region001.gbk_region_1	Uncharacterised
GUT_GENOME000082	krakentaxid3029038HumGut_29038_8	1	139821	168398	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3029038|HumGut_29038_8 GUT_GENOME000082_8	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Beduini;s__	g__Beduini	uncultured Erysipelotrichaceae bacterium	0.94	100	4879	HumGut	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Coprobacillaceae	g__Beduini	s__Beduini sp902363625	HQ	krakentaxid3029038HumGut_29038_8.region001.gbk_region_1	Uncharacterised
GCF_013301415.1_ASM1330141v1_genomic	krakentaxid3000404HumGut_404_57	1	11281	28999	FALSE	pel-positive				kraken:taxid|3000404|HumGut_404_57 NZ_JAAIOG010000023.1 Dorea formicigenerans strain MSK.13.15 NODE_23_length_58026_cov_363.526, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	s__Dorea formicigenerans	Dorea formicigenerans ATCC 27755	0	99.4152046783626	45	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea	s__Dorea formicigenerans	HQ	krakentaxid3000404HumGut_404_57.region001.gbk_region_1	pel-positive
GCF_013301415.1_ASM1330141v1_genomic	krakentaxid3000404HumGut_404_69	1	6289	32362	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3000404|HumGut_404_69 NZ_JAAIOG010000034.1 Dorea formicigenerans strain MSK.13.15 NODE_34_length_32362_cov_342.704, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	s__Dorea formicigenerans	Dorea formicigenerans ATCC 27755	0	99.4152046783626	45	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea	s__Dorea formicigenerans	HQ	krakentaxid3000404HumGut_404_69.region001.gbk_region_1	Uncharacterised
GCF_002072125.1_ASM207212v1_genomic	krakentaxid3020342HumGut_20342_1	1	673556	692906	FALSE	putative_wzy_dependent				kraken:taxid|3020342|HumGut_20342_1 NZ_MTKD01000001.1 Enterobacter cancerogenus strain C9 C9_contig_1, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter chuandaensis	s__Enterobacter chuandaensis	Enterobacter chuandaensis	0.384424603174603	99.9669312169312	3129	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter chuandaensis	HQ	krakentaxid3020342HumGut_20342_1.region001.gbk_region_1	Uncharacterised
GCF_002072125.1_ASM207212v1_genomic	krakentaxid3020342HumGut_20342_7	1	16386	36118	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3020342|HumGut_20342_7 NZ_MTKD01000015.1 Enterobacter cancerogenus strain C9 C9_contig_15, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter chuandaensis	s__Enterobacter chuandaensis	Enterobacter chuandaensis	0.384424603174603	99.9669312169312	3129	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter chuandaensis	HQ	krakentaxid3020342HumGut_20342_7.region001.gbk_region_1	Uncharacterised
GCF_002072125.1_ASM207212v1_genomic	krakentaxid3020342HumGut_20342_12	1	28011	43720	FALSE	PNAG-pga				kraken:taxid|3020342|HumGut_20342_12 NZ_MTKD01000002.1 Enterobacter cancerogenus strain C9 C9_contig_2, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter chuandaensis	s__Enterobacter chuandaensis	Enterobacter chuandaensis	0.384424603174603	99.9669312169312	3129	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter chuandaensis	HQ	krakentaxid3020342HumGut_20342_12.region001.gbk_region_1	PNAG-pga
GCF_002072125.1_ASM207212v1_genomic	krakentaxid3020342HumGut_20342_23	1	174587	196032	TRUE	cellulose-type-2				kraken:taxid|3020342|HumGut_20342_23 NZ_MTKD01000007.1 Enterobacter cancerogenus strain C9 C9_contig_7, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter chuandaensis	s__Enterobacter chuandaensis	Enterobacter chuandaensis	0.384424603174603	99.9669312169312	3129	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter chuandaensis	HQ	krakentaxid3020342HumGut_20342_23.region001.gbk_region_1	cellulose-type-2
GCF_002072125.1_ASM207212v1_genomic	krakentaxid3020342HumGut_20342_24	1	722167	753285	FALSE	colanic				kraken:taxid|3020342|HumGut_20342_24 NZ_MTKD01000008.1 Enterobacter cancerogenus strain C9 C9_contig_8, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter chuandaensis	s__Enterobacter chuandaensis	Enterobacter chuandaensis	0.384424603174603	99.9669312169312	3129	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter chuandaensis	HQ	krakentaxid3020342HumGut_20342_24.region001.gbk_region_1	colanic
GUT_GENOME181585	krakentaxid3020927HumGut_20927_10	1	27762	47980	FALSE	putative_ABC_or_wzy_dependent				kraken:taxid|3020927|HumGut_20927_10 GUT_GENOME181585_10	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__UBA11471 sp900547555	s__UBA11471 sp900547555	uncultured Porphyromonadaceae bacterium	1.93	96.04	3278	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA11471	g__Caccoplasma	s__Caccoplasma sp900547555	HQ	krakentaxid3020927HumGut_20927_10.region001.gbk_region_1	Uncharacterised
GUT_GENOME208504	krakentaxid3015028HumGut_15028_3	1	113374	139589	FALSE	putative_wzy_dependent				kraken:taxid|3015028|HumGut_15028_3 GUT_GENOME208504_3	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella denticola	s__Prevotella denticola	Prevotella denticola DSM 20614 = JCM 13449	0	97.64	2072	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella denticola	HQ	krakentaxid3015028HumGut_15028_3.region001.gbk_region_1	Uncharacterised
GCF_010597805.1_ASM1059780v1_genomic	krakentaxid3015826HumGut_15826_1	1	119943	144039	FALSE	cellulose-type-2				kraken:taxid|3015826|HumGut_15826_1 NZ_VKWZ01000001.1 Klebsiella aerogenes strain AS012325 AS012325_1, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_B;s__Klebsiella_B aerogenes	s__Klebsiella_B aerogenes	Klebsiella aerogenes KCTC 2190	2.22092309145881	100	2215	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella aerogenes	HQ	krakentaxid3015826HumGut_15826_1.region001.gbk_region_1	cellulose-type-2
GCF_010597805.1_ASM1059780v1_genomic	krakentaxid3015826HumGut_15826_90	1	44677	64396	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3015826|HumGut_15826_90 NZ_VKWZ01000018.1 Klebsiella aerogenes strain AS012325 AS012325_18, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_B;s__Klebsiella_B aerogenes	s__Klebsiella_B aerogenes	Klebsiella aerogenes KCTC 2190	2.22092309145881	100	2215	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella aerogenes	HQ	krakentaxid3015826HumGut_15826_90.region001.gbk_region_1	Uncharacterised
GCF_010597805.1_ASM1059780v1_genomic	krakentaxid3015826HumGut_15826_223	1	185590	197346	TRUE	putative_ABC_or_wzy_dependent				kraken:taxid|3015826|HumGut_15826_223 NZ_VKWZ01000003.1 Klebsiella aerogenes strain AS012325 AS012325_3, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_B;s__Klebsiella_B aerogenes	s__Klebsiella_B aerogenes	Klebsiella aerogenes KCTC 2190	2.22092309145881	100	2215	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella aerogenes	HQ	krakentaxid3015826HumGut_15826_223.region001.gbk_region_1	Uncharacterised
GCF_010597805.1_ASM1059780v1_genomic	krakentaxid3015826HumGut_15826_357	1	27649	43728	TRUE	putative_wzy_dependent				kraken:taxid|3015826|HumGut_15826_357 NZ_VKWZ01000042.1 Klebsiella aerogenes strain AS012325 AS012325_42, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_B;s__Klebsiella_B aerogenes	s__Klebsiella_B aerogenes	Klebsiella aerogenes KCTC 2190	2.22092309145881	100	2215	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella aerogenes	HQ	krakentaxid3015826HumGut_15826_357.region001.gbk_region_1	Uncharacterised
GCF_010597805.1_ASM1059780v1_genomic	krakentaxid3015826HumGut_15826_479	1	22958	34034	TRUE	PNAG-pga				kraken:taxid|3015826|HumGut_15826_479 NZ_VKWZ01000053.1 Klebsiella aerogenes strain AS012325 AS012325_53, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_B;s__Klebsiella_B aerogenes	s__Klebsiella_B aerogenes	Klebsiella aerogenes KCTC 2190	2.22092309145881	100	2215	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella aerogenes	HQ	krakentaxid3015826HumGut_15826_479.region001.gbk_region_1	PNAG-pga
GUT_GENOME000165	krakentaxid3003054HumGut_3054_4	1	177733	195452	FALSE	pel-positive				kraken:taxid|3003054|HumGut_3054_4 GUT_GENOME000165_4	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355	s__Blautia_A sp900066355	uncultured Ruminococcus sp.	0.63	99.37	184	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__Blautia_A sp900066355	HQ	krakentaxid3003054HumGut_3054_4.region001.gbk_region_1	pel-positive
GCF_002561875.1_ASM256187v1_genomic	krakentaxid3025504HumGut_25504_11	1	54886	100885	FALSE	lactobacillus_eps				kraken:taxid|3025504|HumGut_25504_11 NZ_NTTZ01000003.1 Bacillus sp. AFS017274 AFS017274_82_H5_Contig1_140604, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_A;g__Bacillus_X;s__Bacillus_X simplex_D	s__Bacillus_X simplex_D	Bacillus simplex	3.16939890710383	98.9071038251366	4300	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_B	f__DSM-1321	g__Peribacillus	s__Peribacillus simplex_E	HQ	krakentaxid3025504HumGut_25504_11.region001.gbk_region_1	lactobacillus_eps
GCF_002561875.1_ASM256187v1_genomic	krakentaxid3025504HumGut_25504_26	1	67216	96440	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3025504|HumGut_25504_26 NZ_NTTZ01000033.1 Bacillus sp. AFS017274 AFS017274_82_H5_Contig33_140604, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_A;g__Bacillus_X;s__Bacillus_X simplex_D	s__Bacillus_X simplex_D	Bacillus simplex	3.16939890710383	98.9071038251366	4300	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_B	f__DSM-1321	g__Peribacillus	s__Peribacillus simplex_E	HQ	krakentaxid3025504HumGut_25504_26.region001.gbk_region_1	Uncharacterised
