# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	exoPS_GCF_10	exoPS_GCF_11	exoPS_GCF_12	exoPS_GCF_13	exoPS_GCF_14	exoPS_GCF_2	exoPS_GCF_3	exoPS_GCF_4	exoPS_GCF_4_1	exoPS_GCF_5	exoPS_GCF_6	exoPS_GCF_7	exoPS_GCF_8	exoPS_GCF_9	fructansucrase	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingomonadales_exops	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
095-US2-13.bin.1.411.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	095-US2-13.bin.1.411_contig_104835 [13 total records]
032-ES-07.bin.1.167.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	032-ES-07.bin.1.167_contig_107221 [8 total records]
087-SA-04.bin.1.123.fa	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	087-SA-04.bin.1.123_contig_10106 [9 total records]
028-AU-34.bin.2.158.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	028-AU-34.bin.2.158_contig_107195 [26 total records]
036-NL-06.bin.1.511.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	036-NL-06.bin.1.511_contig_17979 [11 total records]
053-PL-24.bin.1.509.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	053-PL-24.bin.1.509_contig_14945 [7 total records]
058-AR-20.bin.1.186.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	058-AR-20.bin.1.186_contig_25988 [9 total records]
052-CH-10.bin.1.34.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	052-CH-10.bin.1.34_contig_105262 [16 total records]
048-UY-15.bin.1.311.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	048-UY-15.bin.1.311_contig_10365 [12 total records]
050-BE-09.bin.1.351.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	050-BE-09.bin.1.351_contig_101312 [13 total records]
015-DE-14.bin.1.108.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	015-DE-14.bin.1.108_contig_139024 [4 total records]
066-CH-22.bin.c.10.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	066-CH-22.bin.c.10_contig_51384 [1 total record]
003-CA-05.bin.1.366.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	003-CA-05.bin.1.366_contig_126820 [16 total records]
019-HK-04.bin.1.295.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	019-HK-04.bin.1.295_contig_10226 [9 total records]
028-AU-34.bin.1.341.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	028-AU-34.bin.1.341_contig_106086 [20 total records]
034-IT-09.bin.1.107.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	034-IT-09.bin.1.107_contig_101985 [3 total records]
096-US2-26.bin.1.738.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	096-US2-26.bin.1.738_contig_23012 [7 total records]
013-IT-11.bin.1.61.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	013-IT-11.bin.1.61_contig_112302 [14 total records]
036-NL-06.bin.1.121.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	036-NL-06.bin.1.121_contig_133752 [6 total records]
028-AU-34.bin.1.627.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	028-AU-34.bin.1.627_contig_106022 [11 total records]
076-IN-18.bin.1.645.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	076-IN-18.bin.1.645_contig_18179 [6 total records]
098-UY-13.bin.1.186.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	098-UY-13.bin.1.186_contig_127633 [14 total records]
010-BE-17.bin.2.406.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	010-BE-17.bin.2.406_contig_11210 [30 total records]
064-CA-01.bin.1.509.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	064-CA-01.bin.1.509_contig_10007 [18 total records]
073-IL-01.bin.1.326.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	073-IL-01.bin.1.326_contig_100771 [19 total records]
023-IN-14.bin.1.309.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	023-IN-14.bin.1.309_contig_140280 [11 total records]
065-CA-03.bin.1.137.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	065-CA-03.bin.1.137_contig_101760 [22 total records]
026-AT-03.bin.2.153.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	026-AT-03.bin.2.153_contig_109463 [32 total records]
006-MY-06.bin.c.45.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	006-MY-06.bin.c.45_contig_11772 [1 total record]
028-AU-34.bin.1.380.fa	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	028-AU-34.bin.1.380_contig_107735 [12 total records]
058-AR-20.bin.1.436.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	058-AR-20.bin.1.436_contig_14862 [10 total records]
092-US1-44.bin.1.223.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	092-US1-44.bin.1.223_contig_20257 [3 total records]
003-CA-05.bin.1.100.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	003-CA-05.bin.1.100_contig_114839 [11 total records]
032-ES-07.bin.1.47.fa	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	032-ES-07.bin.1.47_contig_770 [4 total records]
027-AU-18.bin.1.147.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	027-AU-18.bin.1.147_contig_11777 [11 total records]
036-NL-06.bin.1.327.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	036-NL-06.bin.1.327_contig_101200 [36 total records]
089-SG-01.bin.1.55.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	089-SG-01.bin.1.55_contig_17458 [2 total records]
089-SG-01.bin.1.827.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	089-SG-01.bin.1.827_contig_139054 [9 total records]
086-SA-02.bin.1.98.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	086-SA-02.bin.1.98_contig_10313 [53 total records]
058-AR-20.bin.1.24.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	058-AR-20.bin.1.24_contig_12450 [2 total records]
008-AR-23.bin.1.366.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	008-AR-23.bin.1.366_contig_104235 [10 total records]
048-UY-15.bin.1.158.fa	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	048-UY-15.bin.1.158_contig_13598 [8 total records]
090-US1-124.bin.1.149.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	090-US1-124.bin.1.149_contig_121969 [5 total records]
098-UY-13.bin.1.523.fa	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	098-UY-13.bin.1.523_contig_1041 [9 total records]
052-CH-10.bin.1.414.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	052-CH-10.bin.1.414_contig_134282 [8 total records]
072-HK-05.bin.1.307.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	072-HK-05.bin.1.307_contig_14723 [5 total records]
019-HK-04.bin.1.436.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	019-HK-04.bin.1.436_contig_104392 [6 total records]
033-IN-11.bin.1.201.fa	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	033-IN-11.bin.1.201_contig_106481 [15 total records]
062-AU-26.bin.1.633.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	062-AU-26.bin.1.633_contig_1273 [9 total records]
099-UY-16.bin.1.47.fa	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	099-UY-16.bin.1.47_contig_17524 [12 total records]
026-AT-03.bin.2.511.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	026-AT-03.bin.2.511_contig_134458 [13 total records]
038-SE-10.bin.2.24.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	038-SE-10.bin.2.24_contig_142809 [6 total records]
002-MX-07.bin.1.374.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	002-MX-07.bin.1.374_contig_111488 [23 total records]
065-CA-03.bin.1.254.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	065-CA-03.bin.1.254_contig_899 [1 total record]
073-IL-01.bin.1.272.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	073-IL-01.bin.1.272_contig_129799 [8 total records]
015-DE-14.bin.1.569.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	015-DE-14.bin.1.569_contig_106653 [16 total records]
067-CH-23.bin.1.5.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	067-CH-23.bin.1.5_contig_143687 [7 total records]
093-US1-47.bin.1.57.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	093-US1-47.bin.1.57_contig_112551 [8 total records]
042-US1-105.bin.1.299.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	042-US1-105.bin.1.299_contig_11985 [3 total records]
050-BE-09.bin.1.638.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	050-BE-09.bin.1.638_contig_102184 [8 total records]
063-AU-32.bin.2.300.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	063-AU-32.bin.2.300_contig_11847 [18 total records]
072-HK-05.bin.1.545.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	072-HK-05.bin.1.545_contig_142864 [10 total records]
023-IN-14.bin.1.626.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	023-IN-14.bin.1.626_contig_106232 [20 total records]
090-US1-124.bin.2.309.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	090-US1-124.bin.2.309_contig_12331 [10 total records]
013-IT-11.bin.1.287.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	013-IT-11.bin.1.287_contig_127259 [13 total records]
013-IT-11.bin.2.475.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	013-IT-11.bin.2.475_contig_130167 [11 total records]
094-US2-01.bin.1.167.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	094-US2-01.bin.1.167_contig_26147 [3 total records]
002-MX-07.bin.1.320.fa	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	002-MX-07.bin.1.320_contig_13670 [5 total records]
019-HK-04.bin.1.242.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	019-HK-04.bin.1.242_contig_36307 [2 total records]
095-US2-13.bin.1.447.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	095-US2-13.bin.1.447_contig_158739 [7 total records]
035-MX-06.bin.2.252.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	035-MX-06.bin.2.252_contig_123123 [14 total records]
028-AU-34.bin.2.30.fa	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	028-AU-34.bin.2.30_contig_103088 [43 total records]
012-PT-06.bin.1.132.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	012-PT-06.bin.1.132_contig_174564 [2 total records]
037-NO2-03.bin.1.533.fa	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	037-NO2-03.bin.1.533_contig_145642 [21 total records]
048-UY-15.bin.1.583.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	048-UY-15.bin.1.583_contig_10679 [4 total records]
019-HK-04.bin.1.97.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	019-HK-04.bin.1.97_contig_10621 [3 total records]
050-BE-09.bin.1.664.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	050-BE-09.bin.1.664_contig_109005 [32 total records]
019-HK-04.bin.1.207.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	019-HK-04.bin.1.207_contig_118304 [7 total records]
073-IL-01.bin.1.45.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	073-IL-01.bin.1.45_contig_7283 [5 total records]
013-IT-11.bin.1.142.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	013-IT-11.bin.1.142_contig_17978 [1 total record]
003-CA-05.bin.1.81.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	003-CA-05.bin.1.81_contig_147275 [14 total records]
072-HK-05.bin.1.64.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	072-HK-05.bin.1.64_contig_4529 [2 total records]
055-AR-06.bin.1.367.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	055-AR-06.bin.1.367_contig_12278 [8 total records]
099-UY-16.bin.1.51.fa	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	099-UY-16.bin.1.51_contig_17078 [8 total records]
026-AT-03.bin.1.768.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	026-AT-03.bin.1.768_contig_124651 [19 total records]
078-MX-10.bin.2.139.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	078-MX-10.bin.2.139_contig_1121 [3 total records]
016-PL-06.bin.1.878.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	016-PL-06.bin.1.878_contig_104730 [19 total records]
013-IT-11.bin.1.656.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	013-IT-11.bin.1.656_contig_155389 [8 total records]
076-IN-18.bin.1.117.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	076-IN-18.bin.1.117_contig_104626 [9 total records]
021-CZ-11.bin.2.284.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	021-CZ-11.bin.2.284_contig_106153 [21 total records]
089-SG-01.bin.2.431.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	089-SG-01.bin.2.431_contig_145957 [11 total records]
028-AU-34.bin.1.300.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	028-AU-34.bin.1.300_contig_20263 [3 total records]
053-PL-24.bin.1.462.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	053-PL-24.bin.1.462_contig_111763 [11 total records]
067-CH-23.bin.2.213.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	067-CH-23.bin.2.213_contig_15955 [4 total records]
092-US1-44.bin.1.252.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.252_contig_18023 [22 total records]
073-IL-01.bin.1.810.fa	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	073-IL-01.bin.1.810_contig_123689 [17 total records]
067-CH-23.bin.1.486.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	067-CH-23.bin.1.486_contig_109 [30 total records]
091-US1-126.bin.1.206.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	091-US1-126.bin.1.206_contig_11718 [7 total records]
098-UY-13.bin.1.728.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	098-UY-13.bin.1.728_contig_11624 [13 total records]
065-CA-03.bin.1.672.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	065-CA-03.bin.1.672_contig_158463 [15 total records]
019-HK-04.bin.1.298.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	019-HK-04.bin.1.298_contig_18222 [7 total records]
095-US2-13.bin.2.81.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	095-US2-13.bin.2.81_contig_161362 [14 total records]
043-US1-27.bin.1.53.fa	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	043-US1-27.bin.1.53_contig_10049 [54 total records]
065-CA-03.bin.1.285.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	065-CA-03.bin.1.285_contig_156920 [10 total records]
091-US1-126.bin.1.841.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	091-US1-126.bin.1.841_contig_13514 [4 total records]
017-IL-02.bin.1.4.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	017-IL-02.bin.1.4_contig_109523 [15 total records]
034-IT-09.bin.1.79.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	034-IT-09.bin.1.79_contig_14368 [9 total records]
006-MY-06.bin.1.806.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	006-MY-06.bin.1.806_contig_101354 [12 total records]
002-MX-07.bin.1.687.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	002-MX-07.bin.1.687_contig_17666 [8 total records]
011-CY-01.bin.1.43.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	011-CY-01.bin.1.43_contig_3507 [1 total record]
008-AR-23.bin.2.134.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	008-AR-23.bin.2.134_contig_103708 [2 total records]
003-CA-05.bin.1.66.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	003-CA-05.bin.1.66_contig_100517 [15 total records]
020-NO1-03.bin.1.3.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	020-NO1-03.bin.1.3_contig_10737 [9 total records]
