query,target,evalue,bitscore,inclusion,genome,coordinates,accession
PEP_CTERM,NZ_FRDF01000001.1_126,4.6,5.7,0,GCF_900143235.1,139720_139863_1,NZ_FRDF01000001.1
PEP_CTERM,NZ_WTYA01000002.1_48,5.2e-06,24.4,1,GCF_009828025.1,53271_53567_-1,NZ_WTYA01000002.1
PEP_CTERM,NZ_WTYA01000005.1_209,9.3e-06,23.7,1,GCF_009828025.1,215917_216477_-1,NZ_WTYA01000005.1
PEP_CTERM,NZ_WTYA01000001.1_43,1.3e-05,23.2,1,GCF_009828025.1,31075_31611_1,NZ_WTYA01000001.1
PEP_CTERM,NZ_WTYA01000005.1_124,1.4e-05,23.1,1,GCF_009828025.1,132811_133482_1,NZ_WTYA01000005.1
PEP_CTERM,NZ_WTYA01000003.1_46,1.8e-05,22.8,1,GCF_009828025.1,50107_50853_1,NZ_WTYA01000003.1
PEP_CTERM,NZ_WTYA01000005.1_142,2.3e-05,22.4,1,GCF_009828025.1,152403_153164_1,NZ_WTYA01000005.1
PEP_CTERM,NZ_WTYA01000005.1_207,2.4e-05,22.4,1,GCF_009828025.1,214085_214663_-1,NZ_WTYA01000005.1
PEP_CTERM,NZ_WTYA01000001.1_476,3.7e-05,21.8,1,GCF_009828025.1,475313_475918_1,NZ_WTYA01000001.1
PEP_CTERM,NZ_WTYA01000001.1_443,5.1e-05,21.3,1,GCF_009828025.1,440568_441221_1,NZ_WTYA01000001.1
PEP_CTERM,NZ_WTYA01000005.1_223,5.7e-05,21.2,1,GCF_009828025.1,230850_231458_1,NZ_WTYA01000005.1
PEP_CTERM,NZ_WTYA01000007.1_57,5.7e-05,21.2,1,GCF_009828025.1,67983_68528_1,NZ_WTYA01000007.1
PEP_CTERM,NZ_WTYA01000003.1_33,0.0001,20.4,1,GCF_009828025.1,33042_33761_-1,NZ_WTYA01000003.1
PEP_CTERM,NZ_WTYA01000003.1_182,0.00011,20.3,1,GCF_009828025.1,212816_213868_1,NZ_WTYA01000003.1
PEP_CTERM,NZ_WTYA01000006.1_217,0.00012,20.2,1,GCF_009828025.1,216472_217104_-1,NZ_WTYA01000006.1
PEP_CTERM,NZ_WTYA01000003.1_181,0.00032,18.9,1,GCF_009828025.1,211993_212508_1,NZ_WTYA01000003.1
PEP_CTERM,NZ_WTYA01000008.1_70,0.0012,17.1,1,GCF_009828025.1,80173_80835_-1,NZ_WTYA01000008.1
PEP_CTERM,NZ_WTYA01000001.1_473,0.0053,15.0,1,GCF_009828025.1,470212_471291_-1,NZ_WTYA01000001.1
PEP_CTERM,NZ_QRDP01000004.1_1446,0.46,8.9,0,GCF_003385775.1,1499979_1500305_-1,NZ_QRDP01000004.1
PEP_CTERM,JAPWHG010000003.1_18,1.6e-05,23.5,1,GCA_027214145.1,24733_25542_-1,JAPWHG010000003.1
PEP_CTERM,JAPWHG010000003.1_276,0.00012,20.7,1,GCA_027214145.1,299123_300148_1,JAPWHG010000003.1
PEP_CTERM,JAPWHG010000004.1_71,0.00035,19.2,1,GCA_027214145.1,76101_76802_-1,JAPWHG010000004.1
PEP_CTERM,JAPWHG010000007.1_115,0.0012,17.5,1,GCA_027214145.1,109244_110317_1,JAPWHG010000007.1
PEP_CTERM,JAPWHG010000032.1_1,0.0014,17.4,1,GCA_027214145.1,145_855_1,JAPWHG010000032.1
PEP_CTERM,JAPWHG010000032.1_2,0.0015,17.3,1,GCA_027214145.1,995_1738_1,JAPWHG010000032.1
PEP_CTERM,JAPWHG010000032.1_25,0.002,16.9,1,GCA_027214145.1,20782_21486_-1,JAPWHG010000032.1
PEP_CTERM,JAPWHG010000010.1_54,0.0061,15.4,1,GCA_027214145.1,55590_56099_1,JAPWHG010000010.1
PEP_CTERM,NZ_CP082839.1_2977,3.4e-06,25.4,1,GCF_019930585.1,3209214_3209987_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1271,7.5e-06,24.3,1,GCF_019930585.1,1351235_1351597_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2351,1.3e-05,23.6,1,GCF_019930585.1,2533976_2534299_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_184,1.3e-05,23.6,1,GCF_019930585.1,188892_189557_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1947,1.4e-05,23.5,1,GCF_019930585.1,2089252_2089902_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2708,2.1e-05,22.9,1,GCF_019930585.1,2950224_2950712_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2816,2.5e-05,22.7,1,GCF_019930585.1,3063121_3063630_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_836,2.6e-05,22.6,1,GCF_019930585.1,923575_924246_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_3360,2.7e-05,22.6,1,GCF_019930585.1,3615130_3615708_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_4013,3e-05,22.4,1,GCF_019930585.1,4266846_4267772_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1878,3.1e-05,22.4,1,GCF_019930585.1,2021951_2022973_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2987,5.5e-05,21.6,1,GCF_019930585.1,3215969_3216574_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2792,7.4e-05,21.2,1,GCF_019930585.1,3041630_3042784_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_465,0.00011,20.7,1,GCF_019930585.1,510375_510893_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1267,0.00012,20.6,1,GCF_019930585.1,1343882_1344670_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_260,0.00012,20.5,1,GCF_019930585.1,263843_265210_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1262,0.00016,20.2,1,GCF_019930585.1,1337705_1338235_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1405,0.00018,20.0,1,GCF_019930585.1,1499081_1499584_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1263,0.00018,20.0,1,GCF_019930585.1,1338662_1339282_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_649,0.00021,19.8,1,GCF_019930585.1,712598_713446_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2139,0.00023,19.7,1,GCF_019930585.1,2305606_2306241_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_528,0.00024,19.6,1,GCF_019930585.1,580334_581068_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_872,0.00042,18.9,1,GCF_019930585.1,967555_968370_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2295,0.00048,18.7,1,GCF_019930585.1,2464213_2465208_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_3838,0.00088,17.8,1,GCF_019930585.1,4105549_4106358_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2729,0.0009,17.8,1,GCF_019930585.1,2975863_2976807_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_855,0.0017,17.0,1,GCF_019930585.1,946714_947583_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1992,0.0041,15.8,1,GCF_019930585.1,2139426_2140013_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_35,0.0042,15.7,1,GCF_019930585.1,42525_43274_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_3652,0.0043,15.7,1,GCF_019930585.1,3925833_3926543_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2497,0.0056,15.3,1,GCF_019930585.1,2704429_2705232_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_167,0.0062,15.2,1,GCF_019930585.1,169383_170195_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1268,0.0083,14.8,1,GCF_019930585.1,1344706_1345476_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1972,0.01,14.5,0,GCF_019930585.1,2118467_2119279_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_1779,0.013,14.2,0,GCF_019930585.1,1899319_1899963_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2370,0.019,13.7,0,GCF_019930585.1,2555007_2555771_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2430,0.024,13.3,0,GCF_019930585.1,2625730_2626362_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_2811,0.041,12.6,0,GCF_019930585.1,3058848_3059681_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_3279,0.056,12.2,0,GCF_019930585.1,3515627_3516265_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_3676,0.064,12.0,0,GCF_019930585.1,3956301_3956966_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_881,0.067,12.0,0,GCF_019930585.1,976457_977002_-1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_3834,0.081,11.7,0,GCF_019930585.1,4102816_4103343_1,NZ_CP082839.1
PEP_CTERM,NZ_CP082839.1_223,3.8,6.5,0,GCF_019930585.1,231433_231588_1,NZ_CP082839.1
PEP_CTERM,NZ_JABWMH010000003.1_392,0.0011,17.2,1,GCF_013371215.1,412840_414024_1,NZ_JABWMH010000003.1
PEP_CTERM,NZ_NWMW01000003.1_208,3.7e-05,22.0,1,GCF_002351485.1,213749_213958_1,NZ_NWMW01000003.1
PEP_CTERM,NZ_NWMW01000001.1_959,2.3,7.0,0,GCF_002351485.1,1038641_1038868_1,NZ_NWMW01000001.1
PEP_CTERM,CANMUS010000001.1_82,2e-05,22.5,1,GCA_947501215.1,76861_77592_-1,CANMUS010000001.1
PEP_CTERM,NZ_JAINVU010000009.1_59,7.5,5.4,0,GCF_019880555.1,72260_74398_-1,NZ_JAINVU010000009.1
PEP_CTERM,NZ_CP117417.1_1068,8.8e-06,24.2,1,GCF_028607105.1,1233785_1234960_-1,NZ_CP117417.1
PEP_CTERM,NZ_CP117417.1_2870,0.00095,17.8,1,GCF_028607105.1,3163182_3163892_-1,NZ_CP117417.1
PEP_CTERM,NZ_CP117417.1_1750,0.42,9.6,0,GCF_028607105.1,1932056_1932574_-1,NZ_CP117417.1
PEP_CTERM,NZ_JAATJC010000001.1_1099,1.8e-07,28.9,1,GCF_011927725.1,1131367_1131957_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_719,1.2e-06,26.3,1,GCF_011927725.1,750878_751486_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_1176,1.5e-06,26.0,1,GCF_011927725.1,1210964_1211827_-1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_1140,1.5e-06,26.0,1,GCF_011927725.1,1177526_1178341_-1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_141,1.7e-06,25.8,1,GCF_011927725.1,146504_147403_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_271,1.7e-06,25.8,1,GCF_011927725.1,292925_293551_-1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_1722,1.8e-06,25.7,1,GCF_011927725.1,1798435_1799022_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_276,1.9e-06,25.7,1,GCF_011927725.1,297367_297936_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_2576,5.8e-06,24.2,1,GCF_011927725.1,2666288_2667097_-1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_1675,1.1e-05,23.3,1,GCF_011927725.1,1749066_1749776_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_273,2.5e-05,22.2,1,GCF_011927725.1,295358_296002_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_977,3.4e-05,21.8,1,GCF_011927725.1,1004434_1005207_-1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_1182,9.4e-05,20.4,1,GCF_011927725.1,1217234_1217761_1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAATJC010000001.1_1399,0.29,9.5,0,GCF_011927725.1,1421349_1421747_-1,NZ_JAATJC010000001.1
PEP_CTERM,NZ_JAHXZN010000001.1_712,9.6e-06,24.1,1,GCF_019429485.1,742798_743535_1,NZ_JAHXZN010000001.1
PEP_CTERM,NZ_JAHXZN010000002.1_340,1.2e-05,23.8,1,GCF_019429485.1,398452_399312_1,NZ_JAHXZN010000002.1
PEP_CTERM,NZ_JAHXZN010000010.1_63,1.5e-05,23.4,1,GCF_019429485.1,71781_72494_-1,NZ_JAHXZN010000010.1
PEP_CTERM,NZ_JAHXZN010000002.1_102,3e-05,22.5,1,GCF_019429485.1,120310_120819_-1,NZ_JAHXZN010000002.1
PEP_CTERM,NZ_JAHXZN010000010.1_47,3.3e-05,22.4,1,GCF_019429485.1,56783_57592_-1,NZ_JAHXZN010000010.1
PEP_CTERM,NZ_JAHXZN010000005.1_110,3.9e-05,22.2,1,GCF_019429485.1,94548_95294_-1,NZ_JAHXZN010000005.1
PEP_CTERM,NZ_JAHXZN010000001.1_1122,6.4e-05,21.5,1,GCF_019429485.1,1206137_1206694_-1,NZ_JAHXZN010000001.1
PEP_CTERM,NZ_JAHXZN010000002.1_221,6.4e-05,21.5,1,GCF_019429485.1,251763_252323_-1,NZ_JAHXZN010000002.1
PEP_CTERM,NZ_JAHXZN010000007.1_21,8.5e-05,21.1,1,GCF_019429485.1,27397_27957_1,NZ_JAHXZN010000007.1
PEP_CTERM,NZ_JAHXZN010000004.1_144,0.00019,20.0,1,GCF_019429485.1,153539_154291_-1,NZ_JAHXZN010000004.1
PEP_CTERM,NZ_JAHXZN010000004.1_238,0.00024,19.7,1,GCF_019429485.1,268987_269688_1,NZ_JAHXZN010000004.1
PEP_CTERM,NZ_JAHXZN010000003.1_347,0.00046,18.8,1,GCF_019429485.1,379242_379772_1,NZ_JAHXZN010000003.1
PEP_CTERM,NZ_JAHXZN010000004.1_78,0.00092,17.9,1,GCF_019429485.1,81798_82478_1,NZ_JAHXZN010000004.1
PEP_CTERM,NZ_JAHXZN010000001.1_1218,0.0022,16.7,1,GCF_019429485.1,1328607_1329653_-1,NZ_JAHXZN010000001.1
PEP_CTERM,NZ_JAHXZN010000013.1_41,0.0023,16.6,1,GCF_019429485.1,44671_45189_-1,NZ_JAHXZN010000013.1
PEP_CTERM,NZ_JAHXZN010000001.1_670,0.007,15.1,1,GCF_019429485.1,696272_696982_1,NZ_JAHXZN010000001.1
PEP_CTERM,NZ_JAHXZN010000002.1_97,0.01,14.6,0,GCF_019429485.1,116454_117128_1,NZ_JAHXZN010000002.1
PEP_CTERM,NZ_JAHXZN010000001.1_25,0.016,14.0,0,GCF_019429485.1,22659_23642_1,NZ_JAHXZN010000001.1
PEP_CTERM,NZ_JAHXZN010000002.1_322,1.7,7.7,0,GCF_019429485.1,375510_375674_1,NZ_JAHXZN010000002.1
PEP_CTERM,NZ_CH672390.1_1000,2.1e-08,31.9,1,GCF_000152865.1,1065280_1065501_-1,NZ_CH672390.1
PEP_CTERM,NZ_CH672390.1_220,0.031,12.7,0,GCF_000152865.1,239810_240856_-1,NZ_CH672390.1
PEP_CTERM,NZ_CH672390.1_1166,7.2,5.3,0,GCF_000152865.1,1238222_1238407_-1,NZ_CH672390.1
PEP_CTERM,NZ_CP053021.1_3504,0.0058,15.7,1,GCF_013001025.1,3755293_3755541_1,NZ_CP053021.1
PEP_CTERM,NZ_FUYM01000003.1_228,8.2e-05,21.4,1,GCF_900167915.1,219842_220789_1,NZ_FUYM01000003.1
PEP_CTERM,NZ_FUYM01000005.1_349,0.00061,18.7,1,GCF_900167915.1,361490_362548_1,NZ_FUYM01000005.1
PEP_CTERM,NZ_FUYM01000004.1_308,0.0032,16.4,1,GCF_900167915.1,320881_321570_-1,NZ_FUYM01000004.1
PEP_CTERM,NZ_FUYM01000009.1_70,0.013,14.5,0,GCF_900167915.1,74521_75021_-1,NZ_FUYM01000009.1
PEP_CTERM,NZ_BDJB01000005.1_470,0.036,12.6,0,GCF_002117915.1,472151_472999_1,NZ_BDJB01000005.1
PEP_CTERM,NZ_BDJB01000007.1_76,0.045,12.3,0,GCF_002117915.1,74112_74255_-1,NZ_BDJB01000007.1
PEP_CTERM,NZ_CP059851.1_710,2.3e-06,25.7,1,GCF_014117445.1,728522_729022_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_3043,3.9e-06,24.9,1,GCF_014117445.1,3140325_3140960_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1657,5.5e-06,24.4,1,GCF_014117445.1,1711489_1712127_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_3065,6.5e-06,24.2,1,GCF_014117445.1,3159499_3160194_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_633,8.1e-06,23.9,1,GCF_014117445.1,657802_658452_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_374,1.1e-05,23.5,1,GCF_014117445.1,388825_389460_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2791,1.2e-05,23.4,1,GCF_014117445.1,2877996_2878640_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2174,1.3e-05,23.3,1,GCF_014117445.1,2239074_2239724_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_467,1.6e-05,23.0,1,GCF_014117445.1,515316_515858_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2368,1.7e-05,22.9,1,GCF_014117445.1,2423156_2423785_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2331,2.2e-05,22.6,1,GCF_014117445.1,2386966_2387535_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_993,2.3e-05,22.5,1,GCF_014117445.1,1030161_1030787_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2968,2.4e-05,22.5,1,GCF_014117445.1,3061964_3063154_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_459,2.6e-05,22.4,1,GCF_014117445.1,497901_498422_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1575,2.6e-05,22.3,1,GCF_014117445.1,1623328_1624197_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_174,2.6e-05,22.3,1,GCF_014117445.1,187987_188676_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_737,2.8e-05,22.2,1,GCF_014117445.1,760920_761543_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1843,2.9e-05,22.2,1,GCF_014117445.1,1902664_1903371_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1425,3.4e-05,22.0,1,GCF_014117445.1,1479060_1479701_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_779,3.5e-05,21.9,1,GCF_014117445.1,805124_805651_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2963,3.6e-05,21.9,1,GCF_014117445.1,3057703_3058404_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2484,3.9e-05,21.8,1,GCF_014117445.1,2546602_2547897_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_17,4.1e-05,21.7,1,GCF_014117445.1,15939_16871_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_715,4.1e-05,21.7,1,GCF_014117445.1,734027_734596_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1312,4.4e-05,21.6,1,GCF_014117445.1,1340457_1341080_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_3082,4.7e-05,21.6,1,GCF_014117445.1,3173897_3174589_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_75,6.5e-05,21.1,1,GCF_014117445.1,79295_79912_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1302,6.6e-05,21.1,1,GCF_014117445.1,1331672_1332493_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_718,6.9e-05,21.0,1,GCF_014117445.1,738517_739170_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2444,7.6e-05,20.9,1,GCF_014117445.1,2516606_2517220_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1265,8e-05,20.8,1,GCF_014117445.1,1295002_1295718_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_694,8.5e-05,20.7,1,GCF_014117445.1,714079_714579_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1486,9.6e-05,20.6,1,GCF_014117445.1,1536325_1537140_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_175,9.6e-05,20.6,1,GCF_014117445.1,188879_189622_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_646,9.9e-05,20.5,1,GCF_014117445.1,667572_668237_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2962,0.00011,20.4,1,GCF_014117445.1,3056725_3057417_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2145,0.00013,20.2,1,GCF_014117445.1,2209632_2210273_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_837,0.00014,20.1,1,GCF_014117445.1,869302_870483_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2180,0.00014,20.1,1,GCF_014117445.1,2244660_2245331_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1173,0.00015,20.0,1,GCF_014117445.1,1209647_1210822_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_992,0.00015,20.0,1,GCF_014117445.1,1029277_1030116_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_3098,0.00015,19.9,1,GCF_014117445.1,3190957_3191988_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1424,0.00015,19.9,1,GCF_014117445.1,1478037_1478810_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_16,0.0002,19.6,1,GCF_014117445.1,14924_15862_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2970,0.0002,19.6,1,GCF_014117445.1,3063585_3065249_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2929,0.00032,18.9,1,GCF_014117445.1,3025035_3025685_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2295,0.00032,18.9,1,GCF_014117445.1,2353295_2354053_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2972,0.00032,18.9,1,GCF_014117445.1,3065829_3066593_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2380,0.00034,18.8,1,GCF_014117445.1,2438039_2438803_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1667,0.00036,18.8,1,GCF_014117445.1,1728060_1728725_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_122,0.00066,18.0,1,GCF_014117445.1,131216_131935_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2967,0.00066,18.0,1,GCF_014117445.1,3061097_3061768_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_57,0.0015,16.9,1,GCF_014117445.1,58921_60387_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_26,0.0017,16.6,1,GCF_014117445.1,26958_27551_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1531,0.0024,16.2,1,GCF_014117445.1,1587565_1588665_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2335,0.0029,15.9,1,GCF_014117445.1,2390896_2391828_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1540,0.0034,15.7,1,GCF_014117445.1,1596493_1597449_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_634,0.0057,15.0,1,GCF_014117445.1,658677_659234_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_1679,0.035,12.6,0,GCF_014117445.1,1738275_1738877_1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_785,1.8,7.2,0,GCF_014117445.1,811301_811507_-1,NZ_CP059851.1
PEP_CTERM,NZ_CP059851.1_2232,5.9,5.6,0,GCF_014117445.1,2293615_2293803_1,NZ_CP059851.1
PEP_CTERM,NZ_JACEIB010000027.1_91,0.0033,16.1,1,GCF_013778325.1,104340_104732_1,NZ_JACEIB010000027.1
PEP_CTERM,AYSC01000050.1_15,0.014,14.0,0,GCA_000503195.1,15672_15899_-1,AYSC01000050.1
PEP_CTERM,AYSC01000019.1_30,0.63,8.8,0,GCA_000503195.1,44781_45224_1,AYSC01000019.1
PEP_CTERM,NZ_JAFKMA010000003.1_190,6e-06,24.3,1,GCF_017304635.1,184920_185684_-1,NZ_JAFKMA010000003.1
PEP_CTERM,NZ_JAFKMA010000001.1_904,8.5e-06,23.8,1,GCF_017304635.1,915462_916259_-1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000002.1_412,8.8e-06,23.7,1,GCF_017304635.1,434435_435154_1,NZ_JAFKMA010000002.1
PEP_CTERM,NZ_JAFKMA010000001.1_637,1.1e-05,23.4,1,GCF_017304635.1,646315_647244_1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000001.1_846,1.2e-05,23.3,1,GCF_017304635.1,856792_857430_1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000002.1_42,1.9e-05,22.7,1,GCF_017304635.1,40584_41204_1,NZ_JAFKMA010000002.1
PEP_CTERM,NZ_JAFKMA010000002.1_340,2e-05,22.6,1,GCF_017304635.1,355551_356276_-1,NZ_JAFKMA010000002.1
PEP_CTERM,NZ_JAFKMA010000004.1_293,3.2e-05,22.0,1,GCF_017304635.1,293363_294004_1,NZ_JAFKMA010000004.1
PEP_CTERM,NZ_JAFKMA010000006.1_50,3.2e-05,22.0,1,GCF_017304635.1,50982_52226_-1,NZ_JAFKMA010000006.1
PEP_CTERM,NZ_JAFKMA010000001.1_777,9.9e-05,20.4,1,GCF_017304635.1,785564_786238_1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000005.1_132,0.00023,19.3,1,GCF_017304635.1,148548_149225_1,NZ_JAFKMA010000005.1
PEP_CTERM,NZ_JAFKMA010000003.1_390,0.00034,18.8,1,GCF_017304635.1,396799_397125_-1,NZ_JAFKMA010000003.1
PEP_CTERM,NZ_JAFKMA010000002.1_349,0.00039,18.6,1,GCF_017304635.1,371046_371567_-1,NZ_JAFKMA010000002.1
PEP_CTERM,NZ_JAFKMA010000001.1_776,0.0005,18.2,1,GCF_017304635.1,784553_785239_1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000003.1_126,0.00078,17.6,1,GCF_017304635.1,126261_126794_1,NZ_JAFKMA010000003.1
PEP_CTERM,NZ_JAFKMA010000001.1_1271,0.0011,17.2,1,GCF_017304635.1,1306580_1307737_-1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000001.1_342,0.0014,16.8,1,GCF_017304635.1,375090_375686_-1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000001.1_923,0.0064,14.8,1,GCF_017304635.1,934030_935160_1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_JAFKMA010000001.1_676,0.044,12.2,0,GCF_017304635.1,693061_693741_1,NZ_JAFKMA010000001.1
PEP_CTERM,NZ_PHHF01000054.1_44,4.1e-06,25.3,1,GCF_003034225.1,40408_41007_-1,NZ_PHHF01000054.1
