genome_id	product	start	end	region	contig_edge	gtdb_classification	Database
GCA_000993805.1_ASM99380v1_genomic	putative_ABC_dependent_NO_OPX	458291	499152	1	FALSE	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__Infirmifilum;s__Infirmifilum uzonense	Global Ocean Microbiome Catalogue
028-AU-34.bin.1.411	putative_wzy_dependent_NO_OPX	642585	662310	1	FALSE	d__Bacteria;p__4484-113;c__4484-113;o__4484-113;f__JAFGCY01;g__JADZFO01;s__	MiDAS Global
GOMC.bin.2556	putative_wzy_dependent_NO_OPX	10746	31239	1	TRUE	d__Bacteria;p__4572-55;c__4572-55;o__4572-55;f__4572-55;g__4572-55;s__4572-55 sp002084765	Global Ocean Microbiome Catalogue
GOMC.bin.2556	putative_wzy_dependent	0	40845	1	TRUE	d__Bacteria;p__4572-55;c__4572-55;o__4572-55;f__4572-55;g__4572-55;s__4572-55 sp002084765	Global Ocean Microbiome Catalogue
GOMC.bin.8807	putative_wzy_dependent	791	21165	1	TRUE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__ARS69;s__ARS69 sp002686915	Global Ocean Microbiome Catalogue
GOMC.bin.8807	putative_wzy_dependent	7701	30279	1	TRUE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__ARS69;s__ARS69 sp002686915	Global Ocean Microbiome Catalogue
GOMC.bin.8807	putative_wzy_dependent	0	15838	1	TRUE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__ARS69;s__ARS69 sp002686915	Global Ocean Microbiome Catalogue
007-SA-08.bin.2.522	putative_wzy_dependent_NO_OPX	770840	805086	1	FALSE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__BQJX01;s__	MiDAS Global
007-SA-08.bin.2.522	putative_wzy_dependent	1174391	1214903	2	FALSE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__BQJX01;s__	MiDAS Global
007-SA-08.bin.2.522	putative_wzy_dependent	306643	345628	1	FALSE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__BQJX01;s__	MiDAS Global
007-SA-08.bin.2.522	putative_wzy_dependent	432259	473932	2	TRUE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__BQJX01;s__	MiDAS Global
054-AR-04.bin.c.14	putative_wzy_dependent	638153	677596	1	FALSE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__JAGQIB01;s__	MiDAS Global
054-AR-04.bin.c.14	putative_wzy_dependent	758551	805503	2	FALSE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__JAGQIB01;s__	MiDAS Global
054-AR-04.bin.c.14	putative_wzy_dependent_NO_OPX	2095422	2133713	3	FALSE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__JAGQIB01;s__	MiDAS Global
054-AR-04.bin.c.14	putative_wzy_dependent	2425460	2464666	4	FALSE	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__JAGQIB01;s__	MiDAS Global
GOMC.bin.1289	putative_wzy_dependent_NO_OPX	16717	61551	1	TRUE	d__Bacteria;p__Abyssobacteria;c__;o__;f__;g__;s__	Global Ocean Microbiome Catalogue
MFD10007.bin.c.2	putative_wzy_dependent_NO_OPX	1779002	1810532	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__;g__;s__	Microflora Danica
MFD10007.bin.c.2	putative_wzy_dependent	3592728	3652957	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__;g__;s__	Microflora Danica
GOMC.bin.4379	putative_wzy_dependent_NO_OPX	34506	70303	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.4379	putative_wzy_dependent	265852	324039	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.4379	putative_wzy_dependent	2632	26461	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.9299	putative_wzy_dependent	0	8479	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.4387	putative_wzy_dependent	15852	39761	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.14663	putative_wzy_dependent_NO_OPX	0	13801	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.3096	putative_ABC_or_wzy_dependent	0	5104	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__WJMT01;s__WJMT01 sp021162615	Global Ocean Microbiome Catalogue
MFD04408.bin.c.1	putative_wzy_dependent	1736245	1787121	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JAFGAV01;g__;s__	Microflora Danica
MFD04408.bin.c.1	putative_wzy_dependent_NO_OPX	1803109	1849765	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JAFGAV01;g__;s__	Microflora Danica
MFD04408.bin.c.1	putative_wzy_dependent_NO_OPX	2748740	2788597	3	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JAFGAV01;g__;s__	Microflora Danica
MFD04408.bin.1.13	putative_wzy_dependent	392231	422972	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JAFGAV01;g__;s__	Microflora Danica
MFD04408.bin.1.14	putative_wzy_dependent	1086429	1115508	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JAFGBC01;g__JAFGBC01;s__	Microflora Danica
MFD04408.bin.1.14	putative_wzy_dependent	2297790	2326324	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JAFGBC01;g__JAFGBC01;s__	Microflora Danica
GOMC.bin.884	putative_wzy_dependent	17130	41047	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JdFR-80;g__JdFR-80;s__JdFR-80 sp002010725	Global Ocean Microbiome Catalogue
GOMC.bin.3193	putative_wzy_dependent	8839	40882	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__JdFR-80;g__JdFR-80;s__JdFR-80 sp003648765	Global Ocean Microbiome Catalogue
076-IN-18.bin.1.303	putative_wzy_dependent	436338	473395	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	MiDAS Global
076-IN-18.bin.1.303	putative_wzy_dependent	429933	456752	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	MiDAS Global
076-IN-18.bin.1.303	putative_wzy_dependent	96564	131005	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	MiDAS Global
075-IN-06.bin.1.140	putative_wzy_dependent	245133	312818	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	MiDAS Global
075-IN-06.bin.1.140	putative_wzy_dependent	463594	493298	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	MiDAS Global
075-IN-06.bin.1.140	putative_wzy_dependent_NO_OPX	1294293	1346621	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	MiDAS Global
MFD01872.bin.1.66	putative_wzy_dependent	69699	118785	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	Microflora Danica
MFD01872.bin.1.66	putative_wzy_dependent	25888	51810	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	Microflora Danica
MFD01872.bin.1.66	putative_wzy_dependent_NO_OPX	414047	467022	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__;s__	Microflora Danica
075-IN-06.bin.1.213	putative_wzy_dependent	1371036	1396456	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	MiDAS Global
075-IN-06.bin.1.213	putative_wzy_dependent	562648	599711	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	MiDAS Global
075-IN-06.bin.1.167	putative_wzy_dependent	1115860	1153971	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	MiDAS Global
075-IN-06.bin.1.167	putative_wzy_dependent	2963395	2989987	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	MiDAS Global
MFD00905.bin.1.6	putative_wzy_dependent	917589	950529	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	Microflora Danica
MFD00905.bin.1.6	putative_wzy_dependent	655479	679943	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	Microflora Danica
MFD00905.bin.1.6	putative_wzy_dependent	1967480	1989487	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	Microflora Danica
MFD04408.bin.1.29	putative_wzy_dependent	1832110	1887245	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__;s__	Microflora Danica
MFD04408.bin.1.29	putative_wzy_dependent	2090804	2138126	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__;s__	Microflora Danica
MFD04408.bin.1.29	putative_wzy_dependent	3600745	3661450	3	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__;s__	Microflora Danica
083-NL-13.bin.1.117	putative_wzy_dependent_NO_OPX	859450	901011	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JAAZPG01;s__JAAZPG01 sp012797375	MiDAS Global
083-NL-13.bin.1.117	putative_wzy_dependent	1886465	1926400	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JAAZPG01;s__JAAZPG01 sp012797375	MiDAS Global
083-NL-13.bin.1.117	putative_wzy_dependent	1976038	2012605	3	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JAAZPG01;s__JAAZPG01 sp012797375	MiDAS Global
MFD01476.bin.1.151	putative_wzy_dependent	864640	945576	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__UBA4085;s__	Microflora Danica
MFD01476.bin.1.151	putative_wzy_dependent	667099	693766	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__UBA4085;s__	Microflora Danica
MFD02979.bin.2.51	putative_wzy_dependent_NO_OPX	505012	531113	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	Microflora Danica
MFD05942.bin.1.3	putative_wzy_dependent	0	61270	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	Microflora Danica
MFD05942.bin.1.3	putative_wzy_dependent	683796	712053	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	Microflora Danica
MFD05942.bin.1.3	putative_wzy_dependent_NO_OPX	617429	644858	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	Microflora Danica
GOMC.bin.3410	putative_wzy_dependent_NO_OPX	3128	30109	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__JAMOAD01;f__JAMOAD01;g__JAMOUT01;s__JAMOUT01 sp027061995	Global Ocean Microbiome Catalogue
GOMC.bin.861	putative_wzy_dependent_NO_OPX	0	48465	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__JdFR-78;f__JdFR-78;g__JdFR-78;s__JdFR-78 sp002010665	Global Ocean Microbiome Catalogue
MFD04716.bin.1.273	putative_ABC_dependent_NO_OPX	188849	231806	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA2199;s__	Microflora Danica
MFD04716.bin.2.288	putative_wzy_dependent	34673	110712	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA2199;s__	Microflora Danica
MFD04716.bin.2.288	putative_wzy_dependent_NO_OPX	818189	859486	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA2199;s__	Microflora Danica
MFD03804.bin.1.187	putative_wzy_dependent_NO_OPX	585554	635331	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA647;s__	Microflora Danica
MFD03804.bin.1.187	putative_wzy_dependent	36134	73327	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA647;s__	Microflora Danica
GOMC.bin.4499	putative_wzy_dependent_NO_OPX	78760	167822	1	TRUE	d__Bacteria;p__Acidobacteriota;c__B3-B38;o__B3-B38;f__;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.4499	putative_wzy_dependent	148903	184649	1	TRUE	d__Bacteria;p__Acidobacteriota;c__B3-B38;o__B3-B38;f__;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.4499	putative_wzy_dependent	24833	65343	1	FALSE	d__Bacteria;p__Acidobacteriota;c__B3-B38;o__B3-B38;f__;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.4499	putative_wzy_dependent_NO_OPX	16596	77352	1	TRUE	d__Bacteria;p__Acidobacteriota;c__B3-B38;o__B3-B38;f__;g__;s__	Global Ocean Microbiome Catalogue
006-MY-06.bin.1.362	putative_wzy_dependent_NO_OPX	936942	984603	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Chloracidobacteriales;f__JADJPF01;g__JADJPF01;s__	MiDAS Global
GOMC.bin.3555	putative_wzy_dependent	1889	46102	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__HR10;f__J050;g__J050;s__J050 sp026985075	Global Ocean Microbiome Catalogue
GOMC.bin.3555	putative_wzy_dependent_NO_OPX	85529	114038	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__HR10;f__J050;g__J050;s__J050 sp026985075	Global Ocean Microbiome Catalogue
GOMC.bin.6430	putative_wzy_dependent	34669	86550	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.6430	putative_wzy_dependent_NO_OPX	22032	61644	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.6430	putative_wzy_dependent	18975	51840	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Global Ocean Microbiome Catalogue
GOMC.bin.5539	putative_wzy_dependent_NO_OPX	12462	75138	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Global Ocean Microbiome Catalogue
048-UY-15.bin.c.54	putative_wzy_dependent	912108	934523	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	MiDAS Global
048-UY-15.bin.c.54	putative_wzy_dependent	2707712	2752456	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	MiDAS Global
048-UY-15.bin.c.54	putative_wzy_dependent_NO_OPX	3677747	3709394	3	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	MiDAS Global
088-SA-05.bin.1.179	putative_wzy_dependent_NO_OPX	41047	84262	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	MiDAS Global
088-SA-05.bin.1.179	putative_wzy_dependent	59138	105668	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	MiDAS Global
088-SA-05.bin.1.179	putative_wzy_dependent	1919	23250	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	MiDAS Global
088-SA-05.bin.1.179	putative_wzy_dependent	17850	80000	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	MiDAS Global
MFD01916.bin.c.5	putative_ABC_or_wzy_dependent	603537	643572	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
MFD01916.bin.c.5	putative_wzy_dependent	1858750	1889479	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
MFD04212.bin.c.1	putative_wzy_dependent_NO_OPX	433051	489788	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
MFD04212.bin.c.1	putative_wzy_dependent	2145121	2193678	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
MFD04212.bin.c.1	putative_wzy_dependent_NO_OPX	3934576	3975435	3	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
MFD04212.bin.c.1	putative_wzy_dependent	4080139	4122905	4	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
MFD01916.bin.c.4	putative_wzy_dependent	517694	547835	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
MFD01916.bin.c.4	putative_ABC_or_wzy_dependent	1761200	1797043	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Microflora Danica
095-US2-13.bin.1.549	putative_wzy_dependent	30352	78413	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__CALMEH01;s__	MiDAS Global
095-US2-13.bin.1.549	putative_wzy_dependent	1331148	1357441	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__CALMEH01;s__	MiDAS Global
095-US2-13.bin.1.549	putative_wzy_dependent_NO_OPX	4827896	4866636	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__CALMEH01;s__	MiDAS Global
048-UY-15.bin.1.217	putative_wzy_dependent	1038320	1089349	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__CALMEH01;s__CALMEH01 sp937863115	MiDAS Global
048-UY-15.bin.1.217	putative_wzy_dependent	564438	621897	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__CALMEH01;s__CALMEH01 sp937863115	MiDAS Global
MFD02581.bin.1.259	putative_wzy_dependent	12639	47834	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__GCA-002050365;s__	Microflora Danica
MFD02581.bin.1.259	putative_ABC_dependent	268516	312457	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__GCA-002050365;s__	Microflora Danica
MFD09206.bin.c.1	putative_wzy_dependent	50142	106854	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD09206.bin.c.1	putative_wzy_dependent	1886212	1935348	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD09206.bin.c.1	putative_wzy_dependent	3674553	3716773	3	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.c.1	putative_wzy_dependent	1517222	1566304	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.c.1	putative_wzy_dependent	3244940	3302020	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.c.1	putative_wzy_dependent	4844392	4891184	3	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.c.1	putative_wzy_dependent	5046017	5078420	4	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.1.104	putative_wzy_dependent	206827	264319	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.1.104	putative_wzy_dependent	0	37337	1	TRUE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.1.104	putative_wzy_dependent	664877	709277	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD01916.bin.1.104	putative_wzy_dependent	1516670	1572243	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACMLC01;s__	Microflora Danica
MFD09212.bin.c.2	putative_wzy_dependent	719515	770238	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACVRN01;s__	Microflora Danica
MFD09212.bin.c.2	putative_wzy_dependent	4919029	4973382	2	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACVRN01;s__	Microflora Danica
011-CY-01.bin.1.471	putative_wzy_dependent	203644	230774	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JAFDVJ01;s__	MiDAS Global
011-CY-01.bin.1.471	putative_wzy_dependent	152326	207304	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JAFDVJ01;s__	MiDAS Global
011-CY-01.bin.1.471	putative_wzy_dependent	75164	138053	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JAFDVJ01;s__	MiDAS Global
006-MY-06.bin.1.430	putative_wzy_dependent	219605	267408	1	FALSE	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JAFDVJ01;s__	MiDAS Global
