genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	shared_name
TARA_SAMEA4397174_METAG_BIBOKOCO	TARA_SAMEA4397174_METAG-scaffold_1030	1	18394	58249	TRUE	Uncharacterised				TARA_SAMEA4397174_METAG-scaffold_1030	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__UBA9145	s__	TARA_SAMEA4397174_METAG_BIBOKOCO_TARA_SAMEA4397174_METAG-scaffold_1030.region001.gbk_region_1
TARA_SAMEA4397174_METAG_BIBOKOCO	TARA_SAMEA4397174_METAG-scaffold_1314	1	10807	40776	TRUE	Uncharacterised				TARA_SAMEA4397174_METAG-scaffold_1314	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__UBA9145	s__	TARA_SAMEA4397174_METAG_BIBOKOCO_TARA_SAMEA4397174_METAG-scaffold_1314.region001.gbk_region_1
OceanDNA-b32039	OceanDNA-b32039_00007	1	12460	41608	TRUE	Uncharacterised				OceanDNA-b32039_00007 megahit:SRR6869390_N0000175	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_I	s__	OceanDNA-b32039_OceanDNA-b32039_00007.region001.gbk_region_1
OceanDNA-b32039	OceanDNA-b32039_00047	1	0	16746	TRUE	Uncharacterised				OceanDNA-b32039_00047 megahit:SRR6869390_N0001247	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_I	s__	OceanDNA-b32039_OceanDNA-b32039_00047.region001.gbk_region_1
GCA_000219105.1_ASM21910v1_genomic	CP002830.1	1	791798	848904	FALSE	Uncharacterised				CP002830.1 Myxococcus macrosporus strain HW-1, complete genome	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus macrosporus	GCA_000219105.1_ASM21910v1_genomic_CP002830.1.region001.gbk_region_1
GCA_000219105.1_ASM21910v1_genomic	CP002830.1	2	2119673	2163952	FALSE	Uncharacterised				CP002830.1 Myxococcus macrosporus strain HW-1, complete genome	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus macrosporus	GCA_000219105.1_ASM21910v1_genomic_CP002830.1.region002.gbk_region_1
GOMC.bin.3303	SRR7467836_k53_93952_1	1	0	10367	TRUE	PNAG-pga				SRR7467836_k53_93952_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter gyllenbergii	GOMC.bin.3303_SRR7467836_k53_93952_1.region001.gbk_region_1
GOMC.bin.3303	SRR7467836_k53_356684_1	1	0	8861	TRUE	PNAG-pga-like				SRR7467836_k53_356684_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter gyllenbergii	GOMC.bin.3303_SRR7467836_k53_356684_1.region001.gbk_region_1
GOMC.bin.10912	k63_1136669	1	0	44291	TRUE	Uncharacterised				k63_1136669	Uncharacterised	1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Acetivibrionales	f__DSM-27016	g__Ruminiclostridium	s__	GOMC.bin.10912_k63_1136669.region001.gbk_region_1
GCA_000828715.1_ASM82871v1_genomic	AP014583.1	1	140004	208668	FALSE	Uncharacterised				AP014583.1 Winogradskyella sp. PG-2 DNA, complete genome	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	s__Winogradskyella sp000828715	GCA_000828715.1_ASM82871v1_genomic_AP014583.1.region001.gbk_region_1
GCA_000828715.1_ASM82871v1_genomic	AP014583.1	2	2156125	2197155	FALSE	Uncharacterised				AP014583.1 Winogradskyella sp. PG-2 DNA, complete genome	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	s__Winogradskyella sp000828715	GCA_000828715.1_ASM82871v1_genomic_AP014583.1.region002.gbk_region_1
GCA_000828715.1_ASM82871v1_genomic	AP014583.1	3	3458222	3497545	FALSE	Uncharacterised				AP014583.1 Winogradskyella sp. PG-2 DNA, complete genome	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	s__Winogradskyella sp000828715	GCA_000828715.1_ASM82871v1_genomic_AP014583.1.region003.gbk_region_1
GCA_002954455.1_ASM295445v1_genomic	MSCC01000001.1	1	1000425	1028246	FALSE	Uncharacterised				MSCC01000001.1 Photobacterium aquimaris strain LC2-065 scaffold00001, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Photobacterium	s__Photobacterium aquimaris	GCA_002954455.1_ASM295445v1_genomic_MSCC01000001.1.region001.gbk_region_1
GCA_002954455.1_ASM295445v1_genomic	MSCC01000001.1	2	1133997	1163124	FALSE	Uncharacterised				MSCC01000001.1 Photobacterium aquimaris strain LC2-065 scaffold00001, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Photobacterium	s__Photobacterium aquimaris	GCA_002954455.1_ASM295445v1_genomic_MSCC01000001.1.region002.gbk_region_1
GCA_002954455.1_ASM295445v1_genomic	MSCC01000001.1	3	1959469	2016680	FALSE	Uncharacterised				MSCC01000001.1 Photobacterium aquimaris strain LC2-065 scaffold00001, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Photobacterium	s__Photobacterium aquimaris	GCA_002954455.1_ASM295445v1_genomic_MSCC01000001.1.region003.gbk_region_1
GCA_009193215.1_ASM919321v1_genomic	VYVA01000003.1	1	177002	238991	FALSE	Uncharacterised				VYVA01000003.1 Flavicella marina strain 2A-7 NODE_3_length_467068_cov_386.791512, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavicella	s__Flavicella marina	GCA_009193215.1_ASM919321v1_genomic_VYVA01000003.1.region001.gbk_region_1
GOMC.bin.11045	k63_535376	1	1259	35259	TRUE	Uncharacterised				k63_535376	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseovarius	s__Roseovarius sp028369135	GOMC.bin.11045_k63_535376.region001.gbk_region_1
MARD_SAMN05444417_REFG_MMP05444417	MARD_MMP05444417_REFG-scaffold_5	1	35004	61163	FALSE	Uncharacterised				MARD_MMP05444417_REFG-scaffold_5	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Wenxinia	s__Wenxinia saemankumensis	MARD_SAMN05444417_REFG_MMP05444417_MARD_MMP05444417_REFG-scaffold_5.region001.gbk_region_1
MARD_SAMN05444417_REFG_MMP05444417	MARD_MMP05444417_REFG-scaffold_12	1	311775	352879	FALSE	Uncharacterised				MARD_MMP05444417_REFG-scaffold_12	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Wenxinia	s__Wenxinia saemankumensis	MARD_SAMN05444417_REFG_MMP05444417_MARD_MMP05444417_REFG-scaffold_12.region001.gbk_region_1
MARD_SAMN05444417_REFG_MMP05444417	MARD_MMP05444417_REFG-scaffold_14	1	32854	66866	TRUE	Uncharacterised				MARD_MMP05444417_REFG-scaffold_14	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Wenxinia	s__Wenxinia saemankumensis	MARD_SAMN05444417_REFG_MMP05444417_MARD_MMP05444417_REFG-scaffold_14.region001.gbk_region_1
OceanDNA-b6301	OceanDNA-b6301_00011	1	20073	47077	FALSE	Uncharacterised				OceanDNA-b6301_00011 megahit:SRS3630422_N0000019	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__DT-34	s__DT-34 sp013215095	OceanDNA-b6301_OceanDNA-b6301_00011.region001.gbk_region_1
GOMC.bin.15761	k63_11787	1	5794	27977	TRUE	pel				k63_11787	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alloalcanivorax	s__Alloalcanivorax sp009711585	GOMC.bin.15761_k63_11787.region001.gbk_region_1
GOMC.bin.15761	k63_11830	1	88435	132653	FALSE	Uncharacterised				k63_11830	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alloalcanivorax	s__Alloalcanivorax sp009711585	GOMC.bin.15761_k63_11830.region001.gbk_region_1
GOMC.bin.15761	k63_11830	2	149436	168777	FALSE	cellulose-type-1				k63_11830	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alloalcanivorax	s__Alloalcanivorax sp009711585	GOMC.bin.15761_k63_11830.region002.gbk_region_1
MARD_SAMN05216294_REFG_MMP05216294	MARD_MMP05216294_REFG-scaffold_4	1	1006	46941	TRUE	Uncharacterised				MARD_MMP05216294_REFG-scaffold_4	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flagellimonas	s__Flagellimonas zhangzhouensis	MARD_SAMN05216294_REFG_MMP05216294_MARD_MMP05216294_REFG-scaffold_4.region001.gbk_region_1
OceanDNA-b46061	OceanDNA-b46061_00012	1	0	30519	TRUE	Uncharacterised				OceanDNA-b46061_00012 megahit:SRS796148_N0000423	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Coraliomargaritaceae	g__UBA7441	s__UBA7441 sp002480015	OceanDNA-b46061_OceanDNA-b46061_00012.region001.gbk_region_1
TARA_SAMEA4397174_METAG_HBDIMJIM	TARA_SAMEA4397174_METAG-scaffold_277	1	96842	141656	TRUE	Uncharacterised				TARA_SAMEA4397174_METAG-scaffold_277	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__GM7GCV1	g__GM7GCV1	s__	TARA_SAMEA4397174_METAG_HBDIMJIM_TARA_SAMEA4397174_METAG-scaffold_277.region001.gbk_region_1
TARA_SAMEA4396941_METAG_LFEILFEF	TARA_SAMEA4396941_METAG-scaffold_957	1	116	49762	TRUE	Uncharacterised				TARA_SAMEA4396941_METAG-scaffold_957	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	s__	TARA_SAMEA4396941_METAG_LFEILFEF_TARA_SAMEA4396941_METAG-scaffold_957.region001.gbk_region_1
TARA_SAMEA4396941_METAG_LFEILFEF	TARA_SAMEA4396941_METAG-scaffold_1509	1	11871	44508	TRUE	Uncharacterised				TARA_SAMEA4396941_METAG-scaffold_1509	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	s__	TARA_SAMEA4396941_METAG_LFEILFEF_TARA_SAMEA4396941_METAG-scaffold_1509.region001.gbk_region_1
TARA_SAMEA4397215_METAG_ANPJLKOM	TARA_SAMEA4397215_METAG-scaffold_19	1	157928	180605	FALSE	cellulose-type-1				TARA_SAMEA4397215_METAG-scaffold_19	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Polycyclovorans	s__Polycyclovorans sp002706265	TARA_SAMEA4397215_METAG_ANPJLKOM_TARA_SAMEA4397215_METAG-scaffold_19.region001.gbk_region_1
GOMC.bin.9008	k141_597642	1	44577	118398	FALSE	Uncharacterised				k141_597642	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Altibacter	s__	GOMC.bin.9008_k141_597642.region001.gbk_region_1
GOMC.bin.9008	k141_897847	1	260443	286440	FALSE	Uncharacterised				k141_897847	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Altibacter	s__	GOMC.bin.9008_k141_897847.region001.gbk_region_1
GCA_000813965.1_ASM81396v1_genomic	JWLI01000010.1	1	0	28714	TRUE	Uncharacterised				JWLI01000010.1 Leisingera sp. ANG-M7 contig_10, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Leisingera	s__Leisingera sp000813965	GCA_000813965.1_ASM81396v1_genomic_JWLI01000010.1.region001.gbk_region_1
GCA_000813965.1_ASM81396v1_genomic	JWLI01000015.1	1	6998	33154	TRUE	Uncharacterised				JWLI01000015.1 Leisingera sp. ANG-M7 contig_15, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Leisingera	s__Leisingera sp000813965	GCA_000813965.1_ASM81396v1_genomic_JWLI01000015.1.region001.gbk_region_1
GCA_000813965.1_ASM81396v1_genomic	JWLI01000007.1	1	49490	84423	FALSE	Uncharacterised				JWLI01000007.1 Leisingera sp. ANG-M7 contig_7, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Leisingera	s__Leisingera sp000813965	GCA_000813965.1_ASM81396v1_genomic_JWLI01000007.1.region001.gbk_region_1
OceanDNA-b30742	OceanDNA-b30742_00002	1	106514	151787	FALSE	Uncharacterised				OceanDNA-b30742_00002 megahit:SRS1726551_N0000004	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales_A	f__JABHCV01	g__	s__	OceanDNA-b30742_OceanDNA-b30742_00002.region001.gbk_region_1
GOMC.bin.10966	k63_777732	1	0	8275	TRUE	Uncharacterised				k63_777732	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__SG8-30	s__SG8-30 sp001303245	GOMC.bin.10966_k63_777732.region001.gbk_region_1
GCA_001399755.1_ASM139975v1_genomic	LJCP01000010.1	1	142121	198219	FALSE	zooglan				LJCP01000010.1 Thiohalorhabdus denitrificans strain HL 19 contig_1, whole genome shotgun sequence	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiohalorhabdales	f__Thiohalorhabdaceae	g__Thiohalorhabdus	s__Thiohalorhabdus denitrificans	GCA_001399755.1_ASM139975v1_genomic_LJCP01000010.1.region001.gbk_region_1
GCA_001399755.1_ASM139975v1_genomic	LJCP01000014.1	1	29477	64284	FALSE	Uncharacterised				LJCP01000014.1 Thiohalorhabdus denitrificans strain HL 19 contig_4, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiohalorhabdales	f__Thiohalorhabdaceae	g__Thiohalorhabdus	s__Thiohalorhabdus denitrificans	GCA_001399755.1_ASM139975v1_genomic_LJCP01000014.1.region001.gbk_region_1
MARD_SAMN08770194_REFG_MMP08770194	MARD_MMP08770194_REFG-scaffold_3	1	182836	215414	FALSE	Uncharacterised				MARD_MMP08770194_REFG-scaffold_3	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Marinoscillum	s__Marinoscillum furvescens	MARD_SAMN08770194_REFG_MMP08770194_MARD_MMP08770194_REFG-scaffold_3.region001.gbk_region_1
GCA_002307495.1_ASM230749v1_genomic	NTMR01000002.1	1	333678	355751	FALSE	pel				NTMR01000002.1 Pseudomonas abyssi strain MT5 contig2, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Halopseudomonas	s__Halopseudomonas gallaeciensis	GCA_002307495.1_ASM230749v1_genomic_NTMR01000002.1.region001.gbk_region_1
GCA_002307495.1_ASM230749v1_genomic	NTMR01000009.1	1	73458	107951	FALSE	Uncharacterised				NTMR01000009.1 Pseudomonas abyssi strain MT5 contig9, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Halopseudomonas	s__Halopseudomonas gallaeciensis	GCA_002307495.1_ASM230749v1_genomic_NTMR01000009.1.region001.gbk_region_1
GOMC.bin.2039	SRR4453772_k53_156179_1	1	26	18040	TRUE	Uncharacterised				SRR4453772_k53_156179_1	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__GCA-002770795	g__DRNA01	s__DRNA01 sp011322365	GOMC.bin.2039_SRR4453772_k53_156179_1.region001.gbk_region_1
TARA_SAMEA2620663_METAG_NPACDBIK	TARA_SAMEA2620663_METAG-scaffold_56	1	52470	74130	TRUE	Uncharacterised				TARA_SAMEA2620663_METAG-scaffold_56	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Altibacter	s__Altibacter sp002696485	TARA_SAMEA2620663_METAG_NPACDBIK_TARA_SAMEA2620663_METAG-scaffold_56.region001.gbk_region_1
GOMC.bin.2347	SRR6144757_k53_475405_1	1	513	44353	TRUE	Uncharacterised				SRR6144757_k53_475405_1	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pseudooceanicola_C	s__	GOMC.bin.2347_SRR6144757_k53_475405_1.region001.gbk_region_1
GOMC.bin.5581	k141_115667	1	5352	35998	TRUE	Uncharacterised				k141_115667	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__NORP154	g__GCA-2400975	s__	GOMC.bin.5581_k141_115667.region001.gbk_region_1
GOMC.bin.12530	k63_391909	1	165	22225	TRUE	pel				k63_391909	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alloalcanivorax	s__	GOMC.bin.12530_k63_391909.region001.gbk_region_1
GOMC.bin.12530	k63_933266	1	13040	32276	TRUE	cellulose-type-1				k63_933266	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alloalcanivorax	s__	GOMC.bin.12530_k63_933266.region001.gbk_region_1
GOMC.bin.4377	k141_41491	1	1118	53487	TRUE	Uncharacterised				k141_41491	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Sedimentisphaerales	f__SG8-4	g__	s__	GOMC.bin.4377_k141_41491.region001.gbk_region_1
GOMC.bin.4377	k141_107769	1	27050	71370	FALSE	Uncharacterised				k141_107769	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Sedimentisphaerales	f__SG8-4	g__	s__	GOMC.bin.4377_k141_107769.region001.gbk_region_1
GOMC.bin.4377	k141_195464	1	44037	73811	TRUE	Uncharacterised				k141_195464	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Sedimentisphaerales	f__SG8-4	g__	s__	GOMC.bin.4377_k141_195464.region001.gbk_region_1
GCA_003086895.1_ASM308689v1_genomic	CP026004.1	1	2814600	2829792	FALSE	PNAG-pga				CP026004.1 Stenotrophomonas sp. ESTM1D_MKCIP4_1 chromosome	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	s__Stenotrophomonas sp003086895	GCA_003086895.1_ASM308689v1_genomic_CP026004.1.region001.gbk_region_1
GOMC.bin.10864	k63_1206633	1	0	31743	TRUE	Uncharacterised				k63_1206633	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__DEV007	g__Arctic95D-9	s__Arctic95D-9 sp022424805	GOMC.bin.10864_k63_1206633.region001.gbk_region_1
GCA_902524095.1_AG-895-J06_genomic	CABZBW010000003.1	1	29743	73324	FALSE	Uncharacterised				CABZBW010000003.1 uncultured SAR86 cluster bacterium isolate AG-895-J06 genome assembly, contig: AG-895-J06_NODE_3, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SAR86	f__D2472	g__SAR86A	s__SAR86A sp000252525	GCA_902524095.1_AG-895-J06_genomic_CABZBW010000003.1.region001.gbk_region_1
GCA_902524095.1_AG-895-J06_genomic	CABZBW010000006.1	1	0	46937	TRUE	Uncharacterised				CABZBW010000006.1 uncultured SAR86 cluster bacterium isolate AG-895-J06 genome assembly, contig: AG-895-J06_NODE_6, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SAR86	f__D2472	g__SAR86A	s__SAR86A sp000252525	GCA_902524095.1_AG-895-J06_genomic_CABZBW010000006.1.region001.gbk_region_1
GOMC.bin.3241	SRR7168047_k53_410663_1	1	0	1983	TRUE	pel-like				SRR7168047_k53_410663_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__JAGLBW01	s__JAGLBW01 sp003972955	GOMC.bin.3241_SRR7168047_k53_410663_1.region001.gbk_region_1
GOMC.bin.5498	k141_146245	1	0	7922	TRUE	pel-like				k141_146245	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__CAHJXG01	s__	GOMC.bin.5498_k141_146245.region001.gbk_region_1
GOMC.bin.4253	SRR9849951_k53_116878_1	1	0	5045	TRUE	pel-like				SRR9849951_k53_116878_1	Synthase	2	d__Bacteria	p__KSB1	c__UBA2214	o__CR04bin15	f__N075bin58	g__	s__	GOMC.bin.4253_SRR9849951_k53_116878_1.region001.gbk_region_1
MARD_SAMN05195137_REFG_MMP05195137	MARD_MMP05195137_REFG-scaffold_46	1	1618	44270	TRUE	Uncharacterised				MARD_MMP05195137_REFG-scaffold_46	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Photobacterium	s__Photobacterium damselae	MARD_SAMN05195137_REFG_MMP05195137_MARD_MMP05195137_REFG-scaffold_46.region001.gbk_region_1
TARA_SAMEA4398168_METAG_DCDEDCJB	TARA_SAMEA4398168_METAG-scaffold_77	1	84798	145565	TRUE	Uncharacterised				TARA_SAMEA4398168_METAG-scaffold_77	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	s__	TARA_SAMEA4398168_METAG_DCDEDCJB_TARA_SAMEA4398168_METAG-scaffold_77.region001.gbk_region_1
GCA_010669185.1_ASM1066918v1_genomic	CP048629.1	1	1445261	1476157	FALSE	Uncharacterised				CP048629.1 Pseudomonas sp. OIL-1 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Halopseudomonas	s__Halopseudomonas profundi	GCA_010669185.1_ASM1066918v1_genomic_CP048629.1.region001.gbk_region_1
GCA_010669185.1_ASM1066918v1_genomic	CP048629.1	2	2730166	2752269	FALSE	pel				CP048629.1 Pseudomonas sp. OIL-1 chromosome, complete genome	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Halopseudomonas	s__Halopseudomonas profundi	GCA_010669185.1_ASM1066918v1_genomic_CP048629.1.region002.gbk_region_1
GCA_010669185.1_ASM1066918v1_genomic	CP048629.1	3	3698082	3745770	FALSE	Uncharacterised				CP048629.1 Pseudomonas sp. OIL-1 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Halopseudomonas	s__Halopseudomonas profundi	GCA_010669185.1_ASM1066918v1_genomic_CP048629.1.region003.gbk_region_1
OceanDNA-b33304	OceanDNA-b33304_00002	1	67663	112743	FALSE	Uncharacterised				OceanDNA-b33304_00002 megahit:ERS1309809_N0000006	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Herminiimonas	s__	OceanDNA-b33304_OceanDNA-b33304_00002.region001.gbk_region_1
OceanDNA-b33304	OceanDNA-b33304_00004	1	23919	39687	FALSE	PNAG-pga				OceanDNA-b33304_00004 megahit:ERS1309809_N0000025	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Herminiimonas	s__	OceanDNA-b33304_OceanDNA-b33304_00004.region001.gbk_region_1
